UID,From Bus,To Bus,R,X,B,Cont Rating
L99_1263_138,99,1263,0.0,0.00043378,0.0,999999
L3153_3154_138,3153,3154,0.0,0.00875299,0.0,1000
L855_1742_138,855,1742,0.0,0.11913019,0.0,250
L2129_2279_138,2129,2279,0.0,0.02379681,0.0,250
L1884_3579_345,1884,3579,0.0,0.00101402,0.0,4800
L2139_2797_138,2139,2797,0.0,0.00047658,0.0,999999
L2674_2801_138,2674,2801,0.0,0.00094082,0.0,999999
L261_281_138,261,281,0.0,0.02774246,0.0,500
L1049_1050_138,1049,1050,0.0,0.00411721,0.0,250
L496_991_345,496,991,0.0,0.00318733,0.0,2400
L2964_3547_138,2964,3547,0.0,0.05475082,0.0,1000
L1590_3545_345,1590,3545,0.0,0.00123111,0.0,4800
L1666_2506_345,1666,2506,0.0,0.00020623,0.0,999999
L3208_3209_138,3208,3209,0.0,0.00078924,0.0,999999
L1494_1496_138,1494,1496,0.0,0.0159616,0.0,500
L1120_3210_138,1120,3210,0.0,0.00364191,0.0,1000
L1701_3322_138,1701,3322,0.0,0.00481692,0.0,1000
L844_845_138,844,845,0.0,0.03395636,0.0,250
L1872_1873_345,1872,1873,0.0,0.00220539,0.0,2400
L1314_3171_138,1314,3171,0.0,0.00643692,0.0,1000
L549_1684_138,549,1684,0.0,0.00964245,0.0,250
L924_2141_138,924,2141,0.0,0.06987571,0.0,250
L2023_2238_138,2023,2238,0.0,0.01843998,0.0,250
L1232_1808_138,1232,1808,0.0,0.01495809,0.0,250
L93_911_138,93,911,0.0,0.02196849,0.0,250
L1006_1054_138,1006,1054,0.0,0.00830831,0.0,250
L1691_3273_138,1691,3273,0.0,0.00757605,0.0,2000
L2003_3433_138,2003,3433,0.0,0.00177815,0.0,999999
L959_3098_138,959,3098,0.0,0.02323814,0.0,1000
L329_3122_138,329,3122,0.0,0.00105442,0.0,999999
L1695_3339_138,1695,3339,0.0,0.0093289,0.0,1000
L3407_3424_138,3407,3424,0.0,0.00032042,0.0,999999
L710_2264_138,710,2264,0.0,0.0091474,0.0,500
L529_531_138,529,531,0.0,0.01632373,0.0,250
L1772_3302_138,1772,3302,0.0,0.00222848,0.0,3000
L885_917_138,885,917,0.0,0.00602153,0.0,500
L297_299_138,297,299,0.0,0.01200985,0.0,250
L787_1753_138,787,1753,0.0,0.06095927,0.0,250
L2464_3497_138,2464,3497,0.0,0.02180408,0.0,1000
L2467_2469_138,2467,2469,0.0,0.00073668,0.0,999999
L3202_3203_138,3202,3203,0.0,0.02123718,0.0,1000
L2972_3617_138,2972,3617,0.0,0.00632374,0.0,2000
L211_3698_138,211,3698,0.0,0.01095228,0.0,1000
L1817_1818_138,1817,1818,0.0,0.01585548,0.0,500
L2049_2050_138,2049,2050,0.0,0.00116125,0.0,999999
L592_3381_138,592,3381,0.0,0.00229946,0.0,1000
L1609_2969_345,1609,2969,0.0,0.00024458,0.0,999999
L3617_3625_138,3617,3625,0.0,0.01232667,0.0,2000
L2446_2448_138,2446,2448,0.0,0.00384451,0.0,250
L714_3451_138,714,3451,0.0,0.04298526,0.0,2000
L1008_1496_345,1008,1496,0.0,0.00010641,0.0,999999
L2238_2379_138,2238,2379,0.0,0.01689053,0.0,500
L211_550_138,211,550,0.0,0.01112902,0.0,250
L2123_2131_138,2123,2131,0.0,0.01756014,0.0,250
L2075_2170_138,2075,2170,0.0,0.01431305,0.0,250
L3232_3233_138,3232,3233,0.0,0.01293766,0.0,1000
L1110_2012_138,1110,2012,0.0,0.00335431,0.0,500
L1261_3229_138,1261,3229,0.0,0.0113318,0.0,2000
L23_1451_138,23,1451,0.0,0.00358953,0.0,250
L707_708_345,707,708,0.0,0.00308523,0.0,2400
L1027_2848_138,1027,2848,0.0,0.00141468,0.0,999999
L1734_1736_345,1734,1736,0.0,0.00176519,0.0,2400
L566_2265_138,566,2265,0.0,0.02057604,0.0,250
L1213_1234_138,1213,1234,0.0,0.00936788,0.0,250
L598_930_138,598,930,0.0,0.00837188,0.0,250
L53_3464_138,53,3464,0.0,0.00365273,0.0,1000
L3512_3514_138,3512,3514,0.0,0.00082963,0.0,999999
L1878_2894_138,1878,2894,0.0,0.00756572,0.0,500
L650_1519_345,650,1519,0.0,0.0013563,0.0,2400
L1609_3721_345,1609,3721,0.0,0.00405271,0.0,4800
L1556_3615_138,1556,3615,0.0,0.0019724,0.0,999999
L6_2866_138,6,2866,0.0,0.00887723,0.0,250
L2553_3588_138,2553,3588,0.0,0.00608447,0.0,1000
L388_3206_138,388,3206,0.0,0.00750087,0.0,1000
L1204_3227_138,1204,3227,0.0,0.00750385,0.0,2000
L624_3458_138,624,3458,0.0,0.01289066,0.0,1000
L1343_1712_138,1343,1712,0.0,0.00609128,0.0,250
L346_353_138,346,353,0.0,0.0277188,0.0,250
L227_232_138,227,232,0.0,0.00437703,0.0,250
L1434_1436_138,1434,1436,0.0,0.00732367,0.0,250
L323_846_138,323,846,0.0,0.02218762,0.0,250
L1279_3307_138,1279,3307,0.0,0.01324965,0.0,1000
L1921_3097_138,1921,3097,0.0,0.00156829,0.0,999999
L271_335_138,271,335,0.0,0.00520582,0.0,250
L1449_1640_138,1449,1640,0.0,0.00558319,0.0,250
L485_2003_138,485,2003,0.0,0.0054022,0.0,500
L1086_1090_138,1086,1090,0.0,0.03082713,0.0,250
L1291_1760_138,1291,1760,0.0,0.00621847,0.0,250
L1838_1861_138,1838,1861,0.0,0.00716839,0.0,500
L1352_1840_138,1352,1840,0.0,0.00623012,0.0,250
L1127_3210_138,1127,3210,0.0,0.00082825,0.0,999999
L2768_3001_138,2768,3001,0.0,0.0091224,0.0,500
L705_3454_138,705,3454,0.0,0.00996227,0.0,1000
L1133_3347_138,1133,3347,0.0,0.00447794,0.0,2000
L864_3146_138,864,3146,0.0,0.02766457,0.0,1000
L286_287_138,286,287,0.0,0.0082644,0.0,250
L1020_1574_138,1020,1574,0.0,0.0237826,0.0,250
L115_1180_345,115,1180,0.0,0.00082711,0.0,2400
L2127_3723_138,2127,3723,0.0,0.00683029,0.0,1000
L2832_3665_138,2832,3665,0.0,0.00169183,0.0,999999
L569_3138_138,569,3138,0.0,0.08588786,0.0,1000
L1350_3286_138,1350,3286,0.0,0.01209203,0.0,2000
L265_266_138,265,266,0.0,0.0027394,0.0,250
L3517_3518_138,3517,3518,0.0,0.00072289,0.0,999999
L1255_3317_138,1255,3317,0.0,0.01720009,0.0,2000
L1051_1889_138,1051,1889,0.0,0.00103246,0.0,999999
L2588_3647_138,2588,3647,0.0,0.00266425,0.0,1000
L673_3686_138,673,3686,0.0,0.01121025,0.0,1000
L474_682_138,474,682,0.0,0.03576302,0.0,250
L932_3387_138,932,3387,0.0,0.00458127,0.0,2000
L3235_3336_138,3235,3336,0.0,0.00112309,0.0,999999
L601_1414_138,601,1414,0.0,0.01776335,0.0,500
L944_2077_138,944,2077,0.0,0.0152895,0.0,250
L2377_3727_138,2377,3727,0.0,0.00142679,0.0,999999
L2733_2734_138,2733,2734,0.0,0.01083835,0.0,500
L3502_3503_138,3502,3503,0.0,0.0004175,0.0,999999
L2574_3510_138,2574,3510,0.0,0.00688688,0.0,1000
L385_3107_138,385,3107,0.0,0.00173398,0.0,999999
L699_3448_138,699,3448,0.0,0.05146833,0.0,1000
L1253_1436_138,1253,1436,0.0,0.05361746,0.0,250
L1868_1869_345,1868,1869,0.0,0.00181211,0.0,2400
L1421_3265_138,1421,3265,0.0,0.01150616,0.0,1000
L197_198_138,197,198,0.0,0.00752698,0.0,250
L400_3696_138,400,3696,0.0,0.04051443,0.0,1000
L2650_3701_138,2650,3701,0.0,0.00981983,0.0,1000
L2253_2803_138,2253,2803,0.0,0.01313108,0.0,250
L1354_2486_138,1354,2486,0.0,0.00271798,0.0,250
L1311_3294_138,1311,3294,0.0,0.00519155,0.0,2000
L3610_3611_138,3610,3611,0.0,0.00621944,0.0,1000
L2182_3736_138,2182,3736,0.0,0.00289728,0.0,2000
L3453_3494_138,3453,3494,0.0,0.00026901,0.0,999999
L3645_3695_138,3645,3695,0.0,0.00794451,0.0,1000
L240_2688_138,240,2688,0.0,0.0030988,0.0,500
L193_207_138,193,207,0.0,0.06224969,0.0,250
L246_250_138,246,250,0.0,0.01140702,0.0,250
L64_3562_138,64,3562,0.0,0.00217366,0.0,1000
L2189_2196_138,2189,2196,0.0,0.02350722,0.0,250
L903_904_138,903,904,0.0,0.00062221,0.0,999999
L2071_2973_138,2071,2973,0.0,0.01671221,0.0,250
L2373_3735_138,2373,3735,0.0,0.01112443,0.0,1000
L612_830_345,612,830,0.0,0.00954478,0.0,2400
L469_3446_138,469,3446,0.0,0.0203768,0.0,1000
L1495_3253_138,1495,3253,0.0,0.00466556,0.0,2000
L428_2362_138,428,2362,0.0,0.00087522,0.0,999999
L647_3372_138,647,3372,0.0,0.0033721,0.0,1000
L2231_3417_138,2231,3417,0.0,0.00232771,0.0,2000
L333_2394_138,333,2394,0.0,0.01547912,0.0,250
L3624_3627_138,3624,3627,0.0,0.0079023,0.0,2000
L106_108_138,106,108,0.0,0.00260462,0.0,500
L1043_3626_138,1043,3626,0.0,0.00470596,0.0,2000
L347_3145_138,347,3145,0.0,0.00769211,0.0,1000
L464_2438_138,464,2438,0.0,0.03812464,0.0,250
L1032_3632_138,1032,3632,0.0,0.00504788,0.0,2000
L172_770_138,172,770,0.0,0.01660688,0.0,250
L2391_2392_138,2391,2392,0.0,0.01027994,0.0,250
L2614_2980_345,2614,2980,0.0,0.00057449,0.0,2400
L776_2088_138,776,2088,0.0,0.04524345,0.0,250
L39_1992_138,39,1992,0.0,0.04477742,0.0,500
L1199_1202_138,1199,1202,0.0,0.04842292,0.0,250
L1263_1860_138,1263,1860,0.0,0.00145932,0.0,999999
L388_389_138,388,389,0.0,0.00045041,0.0,999999
L1186_1713_138,1186,1713,0.0,0.00943208,0.0,250
L1623_3589_345,1623,3589,0.0,0.00017286,0.0,999999
L383_628_138,383,628,0.0,0.01760942,0.0,250
L2858_2873_138,2858,2873,0.0,0.00891842,0.0,500
L1979_2181_138,1979,2181,0.0,0.02210429,0.0,250
L250_1479_138,250,1479,0.0,0.03548207,0.0,250
L997_998_138,997,998,0.0,0.03954121,0.0,250
L318_1477_345,318,1477,0.0,0.00142975,0.0,2400
L717_718_138,717,718,0.0,0.06219412,0.0,250
L3005_3709_345,3005,3709,0.0,0.00079034,0.0,4800
L367_368_345,367,368,0.0,0.00311903,0.0,999999
L1050_3575_138,1050,3575,0.0,0.00590835,0.0,1000
L911_1332_138,911,1332,0.0,0.03398949,0.0,250
L797_3590_138,797,3590,0.0,0.00723792,0.0,1000
L1032_1033_138,1032,1033,0.0,0.00574667,0.0,500
L1075_1099_138,1075,1099,0.0,0.00551081,0.0,250
L1243_1718_138,1243,1718,0.0,0.02060966,0.0,500
L106_1267_138,106,1267,0.0,0.00139649,0.0,999999
L3361_3362_138,3361,3362,0.0,0.00269761,0.0,1000
L1626_3588_345,1626,3588,0.0,0.00141486,0.0,4800
L1394_3296_138,1394,3296,0.0,0.00405166,0.0,1000
L1858_3176_138,1858,3176,0.0,0.00195723,0.0,999999
L692_715_138,692,715,0.0,0.03515023,0.0,250
L1151_1842_345,1151,1842,0.0,0.00190568,0.0,2400
L1415_3288_138,1415,3288,0.0,0.00340816,0.0,2000
L1245_1248_138,1245,1248,0.0,0.01557256,0.0,250
L1848_3174_138,1848,3174,0.0,0.00353378,0.0,2000
L1970_1971_138,1970,1971,0.0,0.00815958,0.0,250
L2742_2835_138,2742,2835,0.0,0.00201955,0.0,500
L1384_3195_138,1384,3195,0.0,0.00140697,0.0,999999
L405_2227_138,405,2227,0.0,0.03208819,0.0,250
L1578_2676_345,1578,2676,0.0,0.00076089,0.0,2400
L1007_3657_138,1007,3657,0.0,0.00127945,0.0,999999
L424_3114_138,424,3114,0.0,0.00358781,0.0,2000
L381_1728_138,381,1728,0.0,0.01388188,0.0,250
L105_1842_345,105,1842,0.0,0.00353502,0.0,2400
L1249_3128_138,1249,3128,0.0,0.00096348,0.0,999999
L873_874_138,873,874,0.0,0.0083215,0.0,999999
L2452_2453_138,2452,2453,0.0,0.00261996,0.0,250
L2941_3702_345,2941,3702,0.0,0.00106158,0.0,4800
L2585_2591_138,2585,2591,0.0,0.01255907,0.0,500
L550_557_138,550,557,0.0,0.0171624,0.0,250
L226_1197_138,226,1197,0.0,0.02073682,0.0,250
L3177_3419_138,3177,3419,0.0,0.00283868,0.0,2000
L444_446_138,444,446,0.0,0.03449958,0.0,250
L3161_3313_138,3161,3313,0.0,0.00197047,0.0,999999
L877_3147_138,877,3147,0.0,0.00742952,0.0,2000
L499_3437_138,499,3437,0.0,0.00621997,0.0,1000
L3238_3423_138,3238,3423,0.0,0.00785484,0.0,1000
L606_608_138,606,608,0.0,0.05447959,0.0,250
L90_3559_138,90,3559,0.0,0.02731688,0.0,1000
L1909_1921_138,1909,1921,0.0,0.01496413,0.0,250
L140_141_138,140,141,0.0,0.00392158,0.0,500
L1246_1366_138,1246,1366,0.0,0.04176555,0.0,500
L873_875_138,873,875,0.0,0.0061049,0.0,999999
L1037_1038_138,1037,1038,0.0,0.0215683,0.0,250
L1840_1861_138,1840,1861,0.0,0.00786769,0.0,250
L2657_3703_138,2657,3703,0.0,0.00419618,0.0,2000
L1289_3137_138,1289,3137,0.0,0.01856365,0.0,1000
L1171_1214_138,1171,1214,0.0,0.00502665,0.0,500
L2126_2648_138,2126,2648,0.0,0.01427116,0.0,250
L2830_3609_138,2830,3609,0.0,0.00481136,0.0,1000
L2439_3515_138,2439,3515,0.0,0.00401946,0.0,1000
L1791_3189_138,1791,3189,0.0,0.02403572,0.0,1000
L2550_2692_138,2550,2692,0.0,0.00072823,0.0,999999
L2026_2027_138,2026,2027,0.0,0.01378293,0.0,250
L1222_1812_345,1222,1812,0.0,0.00110397,0.0,2400
L2123_3532_138,2123,3532,0.0,0.00743336,0.0,1000
L3127_3129_138,3127,3129,0.0,0.00085164,0.0,999999
L2875_2876_138,2875,2876,0.0,0.00553732,0.0,500
L2903_3603_138,2903,3603,0.0,0.03707378,0.0,1000
L2926_2928_138,2926,2928,0.0,0.00484573,0.0,500
L348_3133_138,348,3133,0.0,0.02253002,0.0,1000
L955_3476_138,955,3476,0.0,0.00783022,0.0,1000
L1452_1632_138,1452,1632,0.0,0.02093884,0.0,250
L181_3196_138,181,3196,0.0,0.00318914,0.0,2000
L538_1922_138,538,1922,0.0,0.06015231,0.0,250
L1775_3111_345,1775,3111,0.0,0.0011147,0.0,4800
L670_3364_138,670,3364,0.0,0.00749653,0.0,2000
L151_152_138,151,152,0.0,0.01338197,0.0,250
L418_431_138,418,431,0.0,0.01740881,0.0,250
L555_561_138,555,561,0.0,0.04230072,0.0,250
L3467_3469_138,3467,3469,0.0,0.00085652,0.0,999999
L1067_1544_345,1067,1544,0.0,0.0012306,0.0,2400
L2239_2376_138,2239,2376,0.0,0.00407059,0.0,250
L2496_2562_138,2496,2562,0.0,0.02759814,0.0,250
L2832_3651_138,2832,3651,0.0,0.00325644,0.0,1000
L2582_3757_138,2582,3757,0.0,0.0067392,0.0,2000
L1061_2082_138,1061,2082,0.0,0.00515185,0.0,500
L1363_3280_138,1363,3280,0.0,0.00415347,0.0,1000
L935_2754_138,935,2754,0.0,0.01359702,0.0,250
L1345_1558_345,1345,1558,0.0,0.00110869,0.0,2400
L1430_3263_138,1430,3263,0.0,0.00349143,0.0,1000
L1264_1267_138,1264,1267,0.0,0.0009736,0.0,999999
L1485_3139_138,1485,3139,0.0,0.00182831,0.0,999999
L3191_3192_138,3191,3192,0.0,0.00522069,0.0,2000
L1126_3211_138,1126,3211,0.0,0.00291609,0.0,1000
L2911_3546_138,2911,3546,0.0,0.00730485,0.0,1000
L511_3503_345,511,3503,0.0,0.00060742,0.0,4800
L1169_3324_138,1169,3324,0.0,0.00153767,0.0,999999
L1190_2681_138,1190,2681,0.0,0.0236735,0.0,250
L1373_1520_138,1373,1520,0.0,0.00685558,0.0,500
L2755_2896_138,2755,2896,0.0,0.0230798,0.0,250
L739_2427_138,739,2427,0.0,0.02810654,0.0,250
L3634_3637_138,3634,3637,0.0,0.00034129,0.0,999999
L1500_2499_138,1500,2499,0.0,0.00620758,0.0,500
L1083_1400_138,1083,1400,0.0,0.04073137,0.0,250
L1061_2033_345,1061,2033,0.0,0.00096528,0.0,2400
L31_53_345,31,53,0.0,0.00069243,0.0,2400
L1803_3148_138,1803,3148,0.0,0.00177524,0.0,999999
L1880_2733_345,1880,2733,0.0,0.00204413,0.0,2400
L1335_2898_138,1335,2898,0.0,0.03714505,0.0,250
L384_3107_138,384,3107,0.0,0.05154534,0.0,1000
L1406_3272_138,1406,3272,0.0,0.02033221,0.0,1000
L609_3441_138,609,3441,0.0,0.00664593,0.0,1000
L1790_3175_345,1790,3175,0.0,0.00173293,0.0,4800
L1078_1193_138,1078,1193,0.0,0.01048841,0.0,250
L1579_2132_345,1579,2132,0.0,0.00227285,0.0,2400
L28_1990_138,28,1990,0.0,0.01053527,0.0,250
L2179_3720_138,2179,3720,0.0,0.00540444,0.0,1000
L1908_3094_138,1908,3094,0.0,0.12660552,0.0,1000
L2543_2590_138,2543,2590,0.0,0.00045717,0.0,999999
L263_264_138,263,264,0.0,0.01976998,0.0,250
L257_1273_138,257,1273,0.0,0.00444299,0.0,250
L649_3372_138,649,3372,0.0,0.01796703,0.0,2000
L508_3504_138,508,3504,0.0,0.01785223,0.0,1000
L570_1326_138,570,1326,0.0,0.04818539,0.0,999999
L2298_2299_138,2298,2299,0.0,0.01742278,0.0,500
L3118_3258_138,3118,3258,0.0,0.00111382,0.0,999999
L1026_1900_345,1026,1900,0.0,0.00121956,0.0,2400
L2108_2700_138,2108,2700,0.0,0.00155409,0.0,999999
L266_272_138,266,272,0.0,0.00770892,0.0,250
L2565_2566_138,2565,2566,0.0,0.01650892,0.0,250
L896_3120_138,896,3120,0.0,0.05589907,0.0,1000
L1062_3354_138,1062,3354,0.0,0.00979247,0.0,2000
L476_479_138,476,479,0.0,0.00732724,0.0,250
L3729_3730_138,3729,3730,0.0,0.00825856,0.0,1000
L2518_2983_138,2518,2983,0.0,0.00308061,0.0,500
L1344_1873_138,1344,1873,0.0,0.00343402,0.0,250
L2226_3524_138,2226,3524,0.0,0.00244444,0.0,1000
L897_1689_138,897,1689,0.0,0.00186109,0.0,999999
L320_1477_345,320,1477,0.0,0.00102681,0.0,2400
L1845_1846_138,1845,1846,0.0,0.00427488,0.0,500
L2077_2078_138,2077,2078,0.0,0.0132688,0.0,250
L760_3482_138,760,3482,0.0,0.00947344,0.0,1000
L2173_2558_500,2173,2558,0.0,0.00073337,0.0,4000
L2174_3718_138,2174,3718,0.0,0.0186047,0.0,1000
L1557_2821_345,1557,2821,0.0,0.00201055,0.0,2400
L1888_3212_138,1888,3212,0.0,0.00423498,0.0,2000
L2419_3700_138,2419,3700,0.0,0.00320465,0.0,1000
L1647_1687_345,1647,1687,0.0,0.00266801,0.0,2400
L894_3370_138,894,3370,0.0,0.01771909,0.0,1000
L2004_3433_138,2004,3433,0.0,0.00094114,0.0,999999
L1144_3343_230,1144,3343,0.0,0.00212634,0.0,2400
L268_269_138,268,269,0.0,0.00115187,0.0,999999
L3274_3405_138,3274,3405,0.0,0.00254753,0.0,2000
L67_3563_138,67,3563,0.0,0.05146678,0.0,1000
L1867_3156_138,1867,3156,0.0,0.00304438,0.0,1000
L1221_1366_138,1221,1366,0.0,0.04685874,0.0,250
L853_983_138,853,983,0.0,0.01952767,0.0,250
L171_2325_138,171,2325,0.0,0.00279641,0.0,250
L337_3390_138,337,3390,0.0,0.00086545,0.0,999999
L330_331_138,330,331,0.0,0.01118026,0.0,250
L1551_3539_345,1551,3539,0.0,0.00034471,0.0,4800
L1405_3386_138,1405,3386,0.0,0.00229077,0.0,2000
L1075_3359_138,1075,3359,0.0,0.00930249,0.0,1000
L2268_2269_138,2268,2269,0.0,0.0324084,0.0,250
L730_2087_138,730,2087,0.0,0.0267572,0.0,500
L2510_2666_138,2510,2666,0.0,0.00389644,0.0,250
L1600_3459_138,1600,3459,0.0,0.17006957,0.0,1000
L370_3140_138,370,3140,0.0,0.01052519,0.0,1000
L2939_3677_138,2939,3677,0.0,0.00677146,0.0,2000
L2971_3722_138,2971,3722,0.0,0.01506975,0.0,1000
L3513_3514_138,3513,3514,0.0,0.00042828,0.0,999999
L2080_3690_138,2080,3690,0.0,0.00478155,0.0,2000
L415_1947_138,415,1947,0.0,0.0282631,0.0,250
L2168_2169_138,2168,2169,0.0,0.01004564,0.0,250
L1398_3272_138,1398,3272,0.0,0.01194232,0.0,2000
L95_3337_138,95,3337,0.0,0.00111939,0.0,999999
L639_923_138,639,923,0.0,0.00525145,0.0,250
L1266_3177_138,1266,3177,0.0,0.00333978,0.0,2000
L484_2220_138,484,2220,0.0,0.02685516,0.0,250
L2872_2980_345,2872,2980,0.0,0.00113143,0.0,2400
L2729_2730_138,2729,2730,0.0,0.00447769,0.0,500
L2742_3660_138,2742,3660,0.0,0.00169604,0.0,999999
L617_627_138,617,627,0.0,0.02729971,0.0,250
L1056_3271_138,1056,3271,0.0,0.01284347,0.0,1000
L293_294_138,293,294,0.0,0.01157864,0.0,250
L3600_3704_138,3600,3704,0.0,0.00215549,0.0,2000
L41_2477_345,41,2477,0.0,0.00138347,0.0,2400
L3653_3749_138,3653,3749,0.0,0.00054174,0.0,999999
L734_2099_138,734,2099,0.0,0.04057269,0.0,500
L1022_1882_138,1022,1882,0.0,0.03798443,0.0,250
L3190_3193_138,3190,3193,0.0,0.00043604,0.0,999999
L3508_3510_138,3508,3510,0.0,0.00073991,0.0,999999
L2796_2909_138,2796,2909,0.0,0.00917134,0.0,500
L1277_1784_138,1277,1784,0.0,0.02579209,0.0,250
L2818_2850_138,2818,2850,0.0,0.00462695,0.0,500
L1171_3162_138,1171,3162,0.0,0.01338611,0.0,2000
L1502_3318_345,1502,3318,0.0,0.00012447,0.0,999999
L2867_3621_138,2867,3621,0.0,0.0008401,0.0,999999
L2187_2766_138,2187,2766,0.0,0.00479071,0.0,250
L215_1218_138,215,1218,0.0,0.01082802,0.0,250
L1315_3179_138,1315,3179,0.0,0.00208318,0.0,2000
L1953_2718_138,1953,2718,0.0,0.00088742,0.0,999999
L1015_2184_138,1015,2184,0.0,0.0305958,0.0,250
L3304_3429_138,3304,3429,0.0,0.00132953,0.0,999999
L2881_3174_138,2881,3174,0.0,0.00275899,0.0,1000
L1160_1842_345,1160,1842,0.0,0.00190406,0.0,2400
L1716_3231_138,1716,3231,0.0,0.00111185,0.0,999999
L1726_3257_138,1726,3257,0.0,0.01281578,0.0,2000
L1605_3637_138,1605,3637,0.0,0.00992265,0.0,2000
L1503_1510_345,1503,1510,0.0,0.0019809,0.0,2400
L1044_2857_138,1044,2857,0.0,0.00646646,0.0,250
L500_502_138,500,502,0.0,0.04233048,0.0,250
L1362_3381_138,1362,3381,0.0,0.00133368,0.0,999999
L2082_2188_138,2082,2188,0.0,0.00259097,0.0,500
L111_1498_138,111,1498,0.0,0.00471578,0.0,250
L3665_3754_138,3665,3754,0.0,0.00321635,0.0,1000
L1855_3319_138,1855,3319,0.0,0.0053052,0.0,2000
L1753_3696_138,1753,3696,0.0,0.03213891,0.0,1000
L1071_3157_138,1071,3157,0.0,0.00528048,0.0,1000
L696_3522_138,696,3522,0.0,0.02509137,0.0,2000
L2494_3719_138,2494,3719,0.0,0.01889379,0.0,1000
L2136_2744_138,2136,2744,0.0,0.01104566,0.0,500
L1120_1127_138,1120,1127,0.0,0.00281564,0.0,250
L2331_3569_138,2331,3569,0.0,0.0411253,0.0,1000
L228_1208_138,228,1208,0.0,0.00539623,0.0,250
L1863_3163_138,1863,3163,0.0,0.00421383,0.0,1000
L2837_2839_138,2837,2839,0.0,0.0149032,0.0,250
L924_2799_138,924,2799,0.0,0.02708522,0.0,250
L1024_3646_138,1024,3646,0.0,0.00668145,0.0,1000
L948_1561_138,948,1561,0.0,0.00628373,0.0,250
L401_3696_138,401,3696,0.0,0.02250239,0.0,1000
L2859_3615_138,2859,3615,0.0,0.01639973,0.0,1000
L3367_3375_138,3367,3375,0.0,0.00142478,0.0,999999
L1903_2846_345,1903,2846,0.0,0.00114592,0.0,2400
L2048_2900_138,2048,2900,0.0,0.04328643,0.0,250
L2045_2213_138,2045,2213,0.0,0.00531019,0.0,500
L2736_3499_138,2736,3499,0.0,0.02814102,0.0,1000
L1927_3540_138,1927,3540,0.0,0.0417791,0.0,1000
L3670_3690_138,3670,3690,0.0,0.00567692,0.0,1000
L478_479_138,478,479,0.0,0.00722104,0.0,250
L3402_3403_138,3402,3403,0.0,0.00033919,0.0,999999
L628_3109_138,628,3109,0.0,0.01627636,0.0,1000
L128_129_138,128,129,0.0,0.00345139,0.0,250
L1940_3548_138,1940,3548,0.0,0.00240741,0.0,1347
L1804_3559_345,1804,3559,0.0,0.00901608,0.0,9600
L844_846_138,844,846,0.0,0.05740372,0.0,250
L3266_3281_138,3266,3281,0.0,0.00025996,0.0,999999
L3744_3746_138,3744,3746,0.0,0.00044231,0.0,999999
L1849_3174_138,1849,3174,0.0,0.00372112,0.0,2000
L1122_1123_138,1122,1123,0.0,0.01056471,0.0,250
L1478_3390_345,1478,3390,0.0,0.00130802,0.0,4800
L2_1276_138,2,1276,0.0,0.00553137,0.0,250
L937_1519_345,937,1519,0.0,0.00224442,0.0,2400
L1298_3207_345,1298,3207,0.0,0.00107918,0.0,9600
L1773_3282_138,1773,3282,0.0,0.00996507,0.0,1000
L221_2680_138,221,2680,0.0,0.00098954,0.0,999999
L3542_3545_138,3542,3545,0.0,0.0017941,0.0,999999
L924_3759_138,924,3759,0.0,0.00296438,0.0,1000
L1437_1438_138,1437,1438,0.0,0.00918592,0.0,250
L2307_2798_138,2307,2798,0.0,0.01276421,0.0,250
L1374_2908_138,1374,2908,0.0,0.04372102,0.0,250
L410_411_138,410,411,0.0,0.04386312,0.0,250
L1022_1023_138,1022,1023,0.0,0.02173307,0.0,250
L1338_3607_138,1338,3607,0.0,0.00470725,0.0,2000
L2065_2614_138,2065,2614,0.0,0.0036489,0.0,500
L2724_2847_138,2724,2847,0.0,0.00600178,0.0,250
L547_3460_138,547,3460,0.0,0.00541948,0.0,1000
L1130_1451_138,1130,1451,0.0,0.00835264,0.0,500
L974_979_138,974,979,0.0,0.06608678,0.0,250
L3282_3302_138,3282,3302,0.0,0.00230288,0.0,2000
L1184_1186_138,1184,1186,0.0,0.00937311,0.0,250
L165_3406_138,165,3406,0.0,0.0018476,0.0,999999
L899_2714_138,899,2714,0.0,0.00228456,0.0,250
L562_1591_138,562,1591,0.0,0.08217923,0.0,250
L53_2749_138,53,2749,0.0,0.00697579,0.0,500
L340_863_138,340,863,0.0,0.04832188,0.0,250
L2275_2276_138,2275,2276,0.0,0.01029518,0.0,250
L1942_3730_138,1942,3730,0.0,0.03323989,0.0,1000
L1399_3360_138,1399,3360,0.0,0.00322931,0.0,3000
L3250_3259_138,3250,3259,0.0,0.00051758,0.0,999999
L2581_2860_138,2581,2860,0.0,0.01188556,0.0,500
L1005_3659_138,1005,3659,0.0,0.00167267,0.0,999999
L746_768_138,746,768,0.0,0.01853239,0.0,250
L241_1428_138,241,1428,0.0,0.00470128,0.0,250
L2861_3528_138,2861,3528,0.0,0.00595579,0.0,2000
L32_2466_345,32,2466,0.0,0.00032282,0.0,2400
L168_169_138,168,169,0.0,0.00205554,0.0,250
L2747_3552_138,2747,3552,0.0,0.03763832,0.0,2000
L2141_2304_138,2141,2304,0.0,0.00866133,0.0,500
L3207_3208_138,3207,3208,0.0,0.00100746,0.0,999999
L3419_3420_138,3419,3420,0.0,0.00355867,0.0,2000
L118_3188_138,118,3188,0.0,0.00428485,0.0,2000
