Date,Hour,Line,Flow
2025-11-05,0,L1109_1111,86.4409
2025-11-05,0,L826_827,254.3
2025-11-05,0,L1617_2124,-913.3476
2025-11-05,0,L32_41,44.175
2025-11-05,0,L1625_1919,207.3777
2025-11-05,0,L1622_3102,-452.4061
2025-11-05,0,L2421_3054,0.0
2025-11-05,0,L1922_2903,-442.731
2025-11-05,0,L1487_1490,-339.4759
2025-11-05,0,L3037_3061,1035.0773
2025-11-05,0,L2088_3124,606.3848
2025-11-05,0,L3073_3087,257.964
2025-11-05,0,L2173_2389,-628.896
2025-11-05,0,L710_2392,-117.0342
2025-11-05,0,L1519_1682,0.0
2025-11-05,0,L1606_1612,24.969
2025-11-05,0,L2032_3046,-583.8058
2025-11-05,0,L838_2440,-703.1748
2025-11-05,0,L3131_3143,206.224
2025-11-05,0,L3131_3132,0.0
2025-11-05,0,L820_821,-90.0
2025-11-05,0,L3075_3076,-124.061
2025-11-05,0,L1565_2966,844.8021
2025-11-05,0,L812_813,-184.14
2025-11-05,0,L1518_1691,429.5592
2025-11-05,0,L0_1976,-270.5474
2025-11-05,0,L1588_1599,-166.8044
2025-11-05,0,L99_1752,253.5997
2025-11-05,0,L804_1650,270.4518
2025-11-05,0,L2050_3059,1058.41
2025-11-05,0,L852_2447,0.0
2025-11-05,0,L1488_2112,-0.0
2025-11-05,0,L1590_1622,-287.0012
2025-11-05,0,L3042_3043,1151.6229
2025-11-05,0,L0_3078,-618.4523
2025-11-05,0,L794_2208,538.3764
2025-11-05,0,L1531_1540,-617.5095
2025-11-05,0,L1910_3051,-520.0131
2025-11-05,0,L1638_2380,-32.6112
2025-11-05,0,L1645_1649,0.0
2025-11-05,0,L1684_1687,39.226
2025-11-05,0,L795_1546,760.4685
2025-11-05,0,L1486_3053,0.0
2025-11-05,0,L580_1645,745.5184
2025-11-05,0,L2995_3104,20.0109
2025-11-05,0,L3096_3097,270.3191
2025-11-05,0,L1664_3042,334.0184
2025-11-05,0,L1937_2317,-390.1681
2025-11-05,0,L1700_1822,570.3968
2025-11-05,0,L129_818,279.4149
2025-11-05,0,L1543_3058,1058.41
2025-11-05,0,L2362_2382,192.7329
2025-11-05,0,L0_3108,888.9997
2025-11-05,0,L1968_2963,418.5847
2025-11-05,0,L536_999,0.0
2025-11-05,0,L346_3053,0.0
2025-11-05,0,L1893_3040,587.1366
2025-11-05,0,L2054_2423,0.0
2025-11-05,0,L1603_2409,-437.1429
