Date,Hour,Generator,Output,Curtailment
2024-06-17,0,AGUAYO_UNIT1,64.2563,0.0
2024-06-17,0,AMADEUS1_UNIT1,12.1901,0.0
2024-06-17,0,AMADEUS1_UNIT2,11.8876,0.0
2024-06-17,0,AMADEUS2_UNIT3,59.0099,0.0
2024-06-17,0,ANACACHO_ANA,33.1391,0.0
2024-06-17,0,ANCHOR_WIND2,32.8439,0.0
2024-06-17,0,ANCHOR_WIND3,29.8849,0.0
2024-06-17,0,ANCHOR_WIND4,12.8542,0.0
2024-06-17,0,ANCHOR_WIND5,6.4124,0.0
2024-06-17,0,APOGEE_UNIT1,8.3014,0.0
2024-06-17,0,APOGEE_UNIT2,4.6488,-0.0
2024-06-17,0,APOGEE_UNIT3,10.0281,0.0
2024-06-17,0,APOGEE_UNIT4,38.1863,0.0
2024-06-17,0,APOGEE_UNIT5,36.526,0.0
2024-06-17,0,APOGEE_UNIT6,7.9693,0.0
2024-06-17,0,APOGEE_UNIT7,24.9041,0.0
2024-06-17,0,APPALOSA_UNIT1,0.0,52.4352
2024-06-17,0,APPALOSA_UNIT2,0.0,4.6119
2024-06-17,0,AVIATOR_UNIT1,0.0,59.8068
2024-06-17,0,AVIATOR_UNIT2,0.0,48.3472
2024-06-17,0,DEWOLF_UNIT1,0.0,66.1823
2024-06-17,0,BLACKJAK_UNIT1,0.0,39.8466
2024-06-17,0,BLACKJAK_UNIT2,0.0,39.8466
2024-06-17,0,BAFFIN_UNIT1,0.0,33.2055
2024-06-17,0,BAFFIN_UNIT2,0.0,33.8696
2024-06-17,0,BARROW_UNIT1,29.9514,0.0
2024-06-17,0,BARROW_UNIT2,23.4136,0.0
2024-06-17,0,BRTSW_BCW1,39.8466,0.0
2024-06-17,0,BLSUMMIT_BLSMT1_5,44.0969,0.0
2024-06-17,0,BLSUMMIT_BLSMT1_6,2.3244,0.0
2024-06-17,0,BLSUMMIT_UNIT2_25,30.7114,-0.0
2024-06-17,0,BLSUMMIT_UNIT2_17,2.2949,0.0
2024-06-17,0,BLSUMIT3_UNIT_17,4.5528,0.0
2024-06-17,0,BLSUMIT3_UNIT_25,61.9246,-0.0
2024-06-17,0,BCATWIND_WIND_1,53.7929,0.0
2024-06-17,0,BRISCOE_WIND,49.7714,0.0
2024-06-17,0,BBREEZE_UNIT1,0.0,39.8466
2024-06-17,0,BBREEZE_UNIT2,0.0,35.8619
2024-06-17,0,BUCKTHRN_UNIT1,14.9056,0.0
2024-06-17,0,BUCKTHRN_UNIT2,18.4992,0.0
2024-06-17,0,BUFF_GAP_UNIT1,0.0,40.0458
2024-06-17,0,BUFF_GAP_UNIT2_1,0.0,38.356
2024-06-17,0,BUFF_GAP_UNIT2_2,0.0,38.8504
2024-06-17,0,BUFF_GAP_UNIT3,0.0,56.5158
2024-06-17,0,BULLCRK_WND1,29.5529,0.0
2024-06-17,0,BULLCRK_WND2,30.217,0.0
2024-06-17,0,CABEZON_WIND1,0.0,38.2527
2024-06-17,0,CABEZON_WIND2,0.0,40.6435
2024-06-17,0,CFLATS_U1,0.0,49.277
2024-06-17,0,CALLAHAN_WND1,0.0,40.8723
2024-06-17,0,CAMWIND_UNIT1,0.0,54.7891
2024-06-17,0,CSEC_CSECG1,44.6282,0.0
2024-06-17,0,CSEC_CSECG2,41.042,0.0
2024-06-17,0,CN_BRKS_UNIT_1,69.7684,0.0
2024-06-17,0,CAPRIDGE_CR1,76.9408,0.0
2024-06-17,0,CAPRIDGE_CR2,49.6459,0.0
2024-06-17,0,CAPRIDGE_CR3,66.7135,0.0
2024-06-17,0,CAPRIDG4_CR4,0.0,40.3484
2024-06-17,0,CEDROHIL_CHW1,0.0,26.3652
2024-06-17,0,CEDROHIL_CHW2,0.0,25.9003
2024-06-17,0,CHALUPA_UNIT1,0.0,57.5488
2024-06-17,0,CHAMPION_UNIT1,0.0,32.3791
2024-06-17,0,CHAMPION_UNIT2,0.0,6.0139
2024-06-17,0,CHAMPION_UNIT3,0.0,2.9885
2024-06-17,0,SANTACRU_UNIT1,0.0,50.0075
2024-06-17,0,SANTACRU_UNIT2,0.0,32.6742
2024-06-17,0,COTPLNS_COTTONPL,16.7356,0.0
2024-06-17,0,CRANELL_UNIT1,0.0,73.0521
2024-06-17,0,CRAWFISH_UNIT1,0.0,54.1914
2024-06-17,0,DERMOTT_UNIT1,42.0086,0.0
2024-06-17,0,DERMOTT_UNIT2,42.0086,0.0
2024-06-17,0,DSKYWND1_UNIT_1A,0.0,21.8492
2024-06-17,0,DSKYWND2_UNIT_2A,0.0,21.8492
2024-06-17,0,DSKYWND1_UNIT_1B,0.0,7.9324
2024-06-17,0,DSKYWND2_UNIT_2B,0.0,4.8849
2024-06-17,0,GRANDVW1_COLA,33.2719,0.0
2024-06-17,0,GRANDVW1_COLB,33.2719,0.0
2024-06-17,0,EL_RAYO_UNIT1,0.0,33.604
2024-06-17,0,EL_RAYO_UNIT2,0.0,32.8734
2024-06-17,0,ELB_ELBCREEK,40.4812,0.0
2024-06-17,0,DIGBY_UNIT1,33.6409,-0.0
2024-06-17,0,DIGBY_UNIT2,44.5987,0.0
2024-06-17,0,ALGODON_UNIT1,0.0,56.9806
2024-06-17,0,ALGODON_UNIT2,0.0,9.4968
2024-06-17,0,CHALUPA_UNIT2,0.0,8.3678
2024-06-17,0,ASTRA_UNIT1,54.1914,0.0
2024-06-17,0,FTWIND_UNIT_1,66.411,0.0
2024-06-17,0,FLUVANNA_UNIT1,26.498,0.0
2024-06-17,0,FLUVANNA_UNIT2,25.1034,0.0
2024-06-17,0,FOARDCTY_UNIT1,61.9246,0.0
2024-06-17,0,FOARDCTY_UNIT2,54.3906,-0.0
2024-06-17,0,MCDLD_FCW1,41.5733,0.0
2024-06-17,0,GOAT_GOATWIND,26.5644,-0.0
2024-06-17,0,GOAT_GOATWIN2,23.111,0.0
2024-06-17,0,GWEC_GWEC_G1,49.3434,0.0
2024-06-17,0,GOODNIT1_UNIT1,40.1787,0.0
2024-06-17,0,GOODNIT1_UNIT2,45.5284,0.0
2024-06-17,0,GOPHER_UNIT1,27.2285,0.0
2024-06-17,0,GOPHER_UNIT2,25.2362,0.0
2024-06-17,0,GRANDVW1_GV1A,35.6627,0.0
2024-06-17,0,GRANDVW1_GV1B,34.4673,-0.0
2024-06-17,0,BRAZ_WND_BRAZ_WND1,39.8466,0.0
2024-06-17,0,BRAZ_WND_BRAZ_WND2,20.7202,0.0
2024-06-17,0,GPASTURE_WIND_I,49.8083,0.0
2024-06-17,0,GRIF_TRL_UNIT1,32.7701,0.0
2024-06-17,0,GRIF_TRL_UNIT2,42.1415,0.0
2024-06-17,0,TGW_T1,0.0,47.019
2024-06-17,0,TGW_T2,0.0,47.019
2024-06-17,0,GUNMTN_G1,39.8171,0.0
2024-06-17,0,HWF_HWFG1,54.9883,0.0
2024-06-17,0,HART_WND_UNIT1,54.2578,0.0
2024-06-17,0,HRFDWIND_WIND_G,33.176,0.0
2024-06-17,0,HRFDWIND_WIND_V,33.2055,0.0
2024-06-17,0,HICKMAN_G1,0.0,50.6347
2024-06-17,0,HICKMAN_G2,0.0,48.9818
2024-06-17,0,MIRASOLE_MIR11,0.0,17.2669
2024-06-17,0,MIRASOLE_MIR12,0.0,32.5414
2024-06-17,0,MIRASOLE_MIR21,0.0,33.2055
2024-06-17,0,MIRASOLE_MIR13,0.0,16.7356
2024-06-17,0,HI_LONE_WGR1A,0.0,15.2745
2024-06-17,0,HI_LONE_WGR1B,0.0,17.2669
2024-06-17,0,HI_LONE_WGR1C,0.0,8.3973
2024-06-17,0,HI_LONE_WGR2,0.0,40.673
2024-06-17,0,HI_LONE_WGR2A,0.0,8.3973
2024-06-17,0,HI_LONE_WGR3,17.1236,25.2466
2024-06-17,0,HI_LONE_WGR4,0.0,33.7368
2024-06-17,0,HORSECRK_UNIT1,44.761,0.0
2024-06-17,0,HORSECRK_UNIT2,33.7737,0.0
2024-06-17,0,HHGT_HHOLLOW1,0.0,70.7277
2024-06-17,0,HHGT_HHOLLOW2,0.0,61.0981
2024-06-17,0,HHGT_HHOLLOW3,0.0,74.218
2024-06-17,0,HHGT_HHOLLOW4,0.0,38.1863
2024-06-17,0,INDL_INADALE1,22.2284,9.3168
2024-06-17,0,INDL_INADALE2,0.0,33.8696
2024-06-17,0,INDNNWP_INDNNWP2,0.0,30.0178
2024-06-17,0,INRT_W_UNIT1,22.4838,0.0
2024-06-17,0,INRT_W_UNIT2,9.2311,-0.0
2024-06-17,0,INRT_W_UNIT3,68.3738,0.0
2024-06-17,0,BORDAS_JAVEL18,0.0,6.5452
2024-06-17,0,BORDAS_JAVEL20,0.0,76.3726
2024-06-17,0,BORDAS2_JAVEL2_A,0.0,31.8773
2024-06-17,0,BORDAS2_JAVEL2_B,0.0,24.5721
2024-06-17,0,BORDAS2_JAVEL2_C,0.0,9.9617
2024-06-17,0,HRFDWIND_JRDWIND1,48.5464,0.0
2024-06-17,0,HRFDWIND_JRDWIND2,51.0036,0.0
2024-06-17,0,KARAKAW1_UNIT1,0.0,34.2976
2024-06-17,0,KARAKAW1_UNIT2,0.0,34.2976
2024-06-17,0,KARAKAW2_UNIT3,0.0,33.3383
2024-06-17,0,KEECHI_U1,36.526,0.0
2024-06-17,0,KING_NE_KINGNE,0.0,26.4685
2024-06-17,0,KING_NW_KINGNW,0.0,26.4685
2024-06-17,0,KING_SE_KINGSE,0.0,13.4519
2024-06-17,0,KING_SW_KINGSW,0.0,26.4685
2024-06-17,0,LGD_LANGFORD,0.0,53.1288
2024-06-17,0,LACY_CRK_UNIT1,44.9602,-0.0
2024-06-17,0,LACY_CRK_UNIT2,5.0103,0.0
2024-06-17,0,LACY_CRK_UNIT3,45.89,0.0
2024-06-17,0,LACY_CRK_UNIT4,4.1839,0.0
2024-06-17,0,LMAJADAS_UNIT1,0.0,36.526
2024-06-17,0,LMAJADAS_UNIT2,0.0,7.9693
2024-06-17,0,LMAJADAS_UNIT3,0.0,46.0228
2024-06-17,0,LOCKETT_UNIT1,60.9948,0.0
2024-06-17,0,LGW_UNIT1,35.3011,0.0
2024-06-17,0,LGW_UNIT2,34.5042,0.0
2024-06-17,0,LNCRK_G83,64.4187,0.0
2024-06-17,0,LNCRK2_G871,32.5414,0.0
2024-06-17,0,LNCRK2_G872,33.2055,-0.0
2024-06-17,0,LHORN_N_UNIT1,33.2055,0.0
2024-06-17,0,LHORN_N_UNIT2,33.2055,0.0
2024-06-17,0,LONEWOLF_G1,15.9386,-0.0
2024-06-17,0,LONEWOLF_G2,16.9348,-0.0
2024-06-17,0,LONEWOLF_G3,8.4637,0.0
2024-06-17,0,LONEWOLF_G4,7.9693,0.0
2024-06-17,0,LV3_UNIT_1,0.0,66.411
2024-06-17,0,LV4_UNIT_1,66.411,0.0
2024-06-17,0,LV5_UNIT_1,17.1934,19.3326
2024-06-17,0,LV1_LV1A,0.0,66.4479
2024-06-17,0,LV2_LV2,0.0,66.9423
2024-06-17,0,REDFISH_MV1A,0.0,33.1391
2024-06-17,0,REDFISH_MV1B,0.0,34.3714
2024-06-17,0,MARIAH_NORTE1,38.2527,0.0
2024-06-17,0,MARIAH_NORTE2,38.2527,0.0
2024-06-17,0,MAVCRK_W_UNIT1,66.9423,0.0
2024-06-17,0,MAVCRK_W_UNIT2,3.6895,0.0
2024-06-17,0,MAVCRK_W_UNIT3,11.157,-0.0
2024-06-17,0,MAVCRK_W_UNIT4,7.3716,0.0
2024-06-17,0,MAVCRK_E_UNIT5,23.7087,0.0
2024-06-17,0,MAVCRK_E_UNIT6,11.0537,0.0
2024-06-17,0,MAVCRK_E_UNIT7,7.3052,-0.0
2024-06-17,0,MAVCRK_E_UNIT8,6.6411,0.0
2024-06-17,0,MAVCRK_E_UNIT9,25.5018,0.0
2024-06-17,0,MWEC_G1,49.8083,0.0
2024-06-17,0,MESQCRK_WND1,35.065,0.0
2024-06-17,0,MESQCRK_WND2,35.065,0.0
2024-06-17,0,MIAM1_G1,47.9192,0.0
2024-06-17,0,MIAM1_G2,47.9192,0.0
2024-06-17,0,MIDWIND_UNIT1,0.0,54.0586
2024-06-17,0,MONT_WND_UNIT1,0.0,35.2273
2024-06-17,0,MONT_WND_UNIT2,0.0,30.8516
2024-06-17,0,NBOHR_UNIT1,65.282,-0.0
2024-06-17,0,NWF_NWF1,30.7483,0.0
2024-06-17,0,NWF_NWF2,19.9233,0.0
2024-06-17,0,OWF_OWF,18.1302,0.0
2024-06-17,0,COTPLNS_OLDSETLR,50.2067,-0.0
2024-06-17,0,OVEJA_G1,0.0,50.2067
2024-06-17,0,OVEJA_G2,0.0,50.2067
2024-06-17,0,PALMWIND_UNIT1,0.0,48.1111
2024-06-17,0,PH1_UNIT1,36.2604,0.0
2024-06-17,0,PH1_UNIT2,36.2604,0.0
2024-06-17,0,PH2_UNIT1,31.2796,-0.0
2024-06-17,0,PH2_UNIT2,32.0765,0.0
2024-06-17,0,PC_NORTH_PANTHER1,49.5426,0.0
2024-06-17,0,PC_SOUTH_PANTHER2,40.9387,-0.0
2024-06-17,0,PC_SOUTH_PANTH31,35.5004,0.0
2024-06-17,0,PC_SOUTH_PANTH32,36.0317,-0.0
2024-06-17,0,PAP1_PAP1,0.0,59.733
2024-06-17,0,COTTON_PAP2,66.4479,0.0
