osm_id,osm_type,name,voltage_kv,operator,substation_type,lat,lon
6511901206,node,,,CFE,,25.998947,-100.295847
20823200,way,Friend Ranch Substation,138.0,American Electric Power,transmission,30.707914,-101.143158
20826073,way,Fort Lancaster,138.0,American Electric Power,transmission,30.663481,-101.778889
20841019,way,Rosita Creek Substation,138.0,Rio Grande Electric Cooperative,distribution,28.699183,-100.405328
21107682,way,Eagle Hydro Substation,138.0,American Electric Power,generation,28.829744,-100.552071
21108292,way,Eagle Pass Substation,138.0,American Electric Power,distribution,28.715915,-100.490615
21112570,way,Conoco-Chittam Ranch Substation,138.0,American Electric Power,distribution,28.696407,-100.197248
21114385,way,Escondido Substation,138.0,American Electric Power,distribution,28.72856,-100.474555
21121944,way,Maverick Substation,138.0,American Electric Power,distribution,28.86668,-100.550591
21263588,way,Parker Ranch Substation,69.0,American Electric Power,distribution,30.553385,-101.535574
101027471,way,Carbón II,400.0,Comisión Federal de Electricidad,transmission,28.465497,-100.700565
101027476,way,Río Escondido,400.0,Comisión Federal de Electricidad,transmission,28.483846,-100.693005
101038293,way,,230.0,Comisión Federal de Electricidad,transmission,28.481507,-100.698619
101069232,way,,138.0,,transmission,29.448918,-101.061893
102783493,way,Piedras Negras Potencia,230.0,,transmission,28.673392,-100.6141
102783495,way,Subestación Nava,230.0,Comisión Federal de Electricidad,transmission,28.418919,-100.810808
122782244,way,Ávalos,230.0,,transmission,28.613003,-105.996482
122782268,way,División del Norte,230.0,,transmission,28.586006,-106.164103
122782271,way,Chuviscar,230.0,,transmission,28.640275,-105.950766
122782273,way,Chihuahua Norte,230.0,,transmission,28.729499,-106.133658
124652372,way,Nuevo Escobedo,115.0,,transmission,25.84766,-100.370054
124652375,way,Subestación Escobedo,400.0,,transmission,25.865724,-100.366768
145084910,way,,115.0,,transmission,28.699409,-106.098931
145562465,way,,115.0,,transmission,28.637171,-106.089256
193054712,way,Monclova,230.0,CFE,transmission,26.872966,-101.425386
193411905,way,Subestación Hércules potencia,400.0,Comisión Federal de Electricidad,transmission,28.047815,-103.831488
234924198,way,,,,,30.604575,-106.5217
236463884,way,,,,,30.612509,-106.514205
295165327,way,Rocksprings Substation,69.0,Pedernales Electric Cooperative,distribution,30.02284,-100.199206
295165331,way,Rocksprings Substation,69.0,American Electric Power,transmission,30.021246,-100.201879
299915648,way,Subestación Mesteñas,230.0,Comisión Federal de Electricidad,transmission,28.43036,-104.495
299915649,way,,115.0,,transmission,28.691193,-104.464183
302956168,way,,115.0,CFE,transmission,28.618976,-106.110614
302978813,way,,115.0,,transmission,27.141335,-104.910047
328823535,way,Las glorias,400.0,Comisión Federal de Electricidad,transmission,25.848475,-100.144895
329140644,way,Lampazos,400.0,,transmission,27.095802,-100.454971
330264351,way,Robinson,115.0,,distribution,28.654112,-106.052038
333694469,way,,115.0,,distribution,27.936207,-101.570154
335761046,way,Subestación Frontera,400.0,Comisión Federal de Electricidad,transmission,26.926091,-101.504172
336123159,way,Nueva Rosita,230.0,,transmission,27.922375,-101.196606
338157964,way,Subestación Camargo 2,230.0,Comisión Federal de Electricidad,transmission,27.657487,-105.063514
339705805,way,Big Hill Substation,345.0,Lower Colorado River Authority,transmission,31.047224,-100.542055
339705806,way,Orsted Substation,345.0,American Electric Power,compensation,30.696378,-100.195096
340748099,way,,115.0,,transmission,28.973625,-104.49284
343343392,way,Brackettville Substation,138.0,Rio Grande Electric Cooperative,distribution,29.324454,-100.392307
343343394,way,Eclipse Substation,138.0,Consolidated Edison,transmission,29.323937,-100.392099
343343397,way,Odlaw Substation,138.0,Lower Colorado River Authority,transmission,29.268206,-100.198
343434427,way,Bakersfield Substation,345.0,Lower Colorado River Authority,transmission,30.975613,-102.289377
343434428,way,Castle Gap Substation,138.0,American Electric Power,distribution,31.115713,-102.294973
343434429,way,McCamey Substation,138.0,American Electric Power,distribution,31.137251,-102.203368
343434430,way,North McCamey Subsation,345.0,Lower Colorado River Authority,transmission,31.153557,-102.222946
343434431,way,North McCamey Substation,138.0,American Electric Power,distribution,31.155081,-102.22687
343434432,way,Oxy Tap Substation,138.0,Lower Colorado River Authority,transmission,31.119234,-102.297948
343434433,way,Tippet Substation,138.0,Lower Colorado River Authority,transmission,30.992097,-102.134002
343585478,way,Anacacho Substation,138.0,E.ON,transmission,29.204584,-100.171252
344546753,way,Rough Canyon Substation,138.0,Rio Grande Electric Cooperative,distribution,29.53742,-100.896089
344546760,way,,138.0,,distribution,29.460294,-101.02743
344546786,way,Amistad Switchyard,138.0,,transmission,29.449447,-101.055789
344546788,way,Amistad Switchyard,138.0,,transmission,29.448179,-101.054801
344546790,way,Buena Vista Substation,138.0,American Electric Power,distribution,29.400906,-100.915817
344546791,way,Del Rio Substation,138.0,American Electric Power,distribution,29.366993,-100.893376
344546792,way,Picacho Substation,138.0,American Electric Power,distribution,29.432499,-100.941052
344841821,way,Comstock Substation,138.0,American Electric Power,distribution,29.747378,-101.139485
344841822,way,Comstock Substation,138.0,Rio Grande Electric Cooperative,distribution,29.747995,-101.138457
344841823,way,Illinnois #4 Substation,138.0,American Electric Power,transmission,30.554242,-101.535201
345127790,way,Cauthorn Substation,138.0,Southwest Texas Electric Cooperative,distribution,30.304731,-100.674888
345127797,way,Sonora Substation,138.0,American Electric Power,transmission,30.567587,-100.655767
345640833,way,PAVE PAWS Substation,138.0,,industrial,30.979545,-100.551252
345640847,way,Eldorado Live Oak Substation,138.0,American Electric Power,transmission,30.877893,-100.570143
345830310,way,Langford Wind Substation,138.0,NRG Energy,transmission,31.1185,-100.630851
345830312,way,Santiago Substation,138.0,American Electric Power,transmission,31.116243,-100.513225
346768799,way,Hulldale Substation,69.0,Golden Spread Electric Cooperative,distribution,31.004899,-100.555418
346768837,way,Arrot Substation,69.0,American Electric Power,distribution,31.073616,-100.509679
368966068,way,Subestacion Aeropuerto del Norte,,,,25.897685,-100.243965
369957325,way,Alpine Substation,69.0,American Electric Power,distribution,30.355662,-103.663282
374913915,way,Subestación Santiago 2,230.0,Comisión Federal de Electricidad,transmission,26.863024,-105.808266
395860683,way,Marfa Alamito Creek Substation,138.0,American Electric Power,transmission,30.316356,-104.008924
395862278,way,Marfa Substation,69.0,American Electric Power,distribution,30.312314,-104.016862
400062161,way,,115.0,,transmission,25.906302,-100.16389
424508797,way,,115.0,,,27.869253,-105.504737
424593423,way,Friess Ranch Substation,69.0,,distribution,30.400346,-100.51392
424977317,way,Crockett Heights Substation,69.0,American Electric Power,distribution,30.702139,-101.117548
424977318,way,Ozona Substation,69.0,American Electric Power,distribution,30.719148,-101.199763
424977319,way,Sonora Atlantic Substation,69.0,American Electric Power,distribution,30.630289,-100.819724
427460105,way,,138.0,,transmission,28.702034,-100.5449
427460106,way,Pueblo Substation,138.0,American Electric Power,distribution,28.678969,-100.463769
436567314,way,Rio Pecos Substation,138.0,American Electric Power,transmission,31.084992,-102.365025
449702996,way,,115.0,,distribution,27.896897,-101.519568
455566711,way,Big Hill Substation,345.0,American Electric Power,compensation,31.046419,-100.54129
493442333,way,Eldorado Shell Bailey Substation,69.0,American Electric Power,industrial,30.831586,-100.623097
493442339,way,Middle Valley Substation,69.0,Golden Spread Electric Cooperative,distribution,30.757837,-100.311033
493442345,way,Page Field Substation,69.0,American Electric Power,distribution,30.798512,-100.464311
493442347,way,Fort McKavett Substation,69.0,American Electric Power,distribution,30.747354,-100.264218
493442361,way,Eldorado Substation,69.0,American Electric Power,distribution,30.860663,-100.596605
493442368,way,Sonora City Substation,69.0,American Electric Power,distribution,30.570944,-100.644238
496524765,way,Discovery Canyon Substation,69.0,American Electric Power,distribution,30.895718,-101.934987
496524767,way,Cactus Tapping Station,69.0,American Electric Power,transmission,30.787778,-101.832089
496524768,way,Iraan Substation,69.0,American Electric Power,distribution,30.910519,-101.899689
496524773,way,McCamey Shell Substation,69.0,American Electric Power,industrial,31.133313,-102.191685
496524776,way,South Cross Substation,69.0,American Electric Power,distribution,31.048415,-102.27662
496524783,way,Pecos River Substation,69.0,Southwest Texas Electric Cooperative,distribution,30.787192,-101.818454
496524788,way,Iraan Air Products Substation,69.0,American Electric Power,industrial,30.912981,-101.943608
496524791,way,Marathon Yates Substation,69.0,,industrial,30.922405,-101.932473
496524793,way,Sheffield Substation,69.0,American Electric Power,distribution,30.725084,-101.815452
496524798,way,West Yates Substation,138.0,Lower Colorado River Authority,transmission,30.949246,-101.96601
496524803,way,Mesa View Substation,138.0,American Electric Power,distribution,30.897694,-101.992287
496524806,way,Mesa View Substation,138.0,Lower Colorado River Authority,transmission,30.8246,-102.032582
496524810,way,Desert Sky Wind Substation,138.0,American Electric Power,transmission,30.916004,-102.109749
496524815,way,Indian Mesa Wind Substation,138.0,NextEra Energy,transmission,30.93161,-102.201743
496524818,way,Bobcat Hills Substation,69.0,American Electric Power,distribution,31.105018,-102.296605
496524819,way,Indian Mesa Substation,138.0,American Electric Power,distribution,30.979096,-102.271312
496524841,way,Tunas Creek Substation,138.0,Lower Colorado River Authority,transmission,30.981818,-102.275648
496524847,way,Pearl Substation,138.0,,transmission,30.982297,-102.274605
496524848,way,Sirius Substation,138.0,Berkshire Hathaway Energy,transmission,30.982081,-102.274136
496524852,way,Bootleg Substation,345.0,Southern Power,transmission,30.994456,-102.291571
500535874,way,Clovis Substation,138.0,Southern Power,transmission,30.953417,-103.291879
500535880,way,Barrilla Junction Substation,138.0,American Electric Power,transmission,30.94723,-103.365434
500535881,way,Hovey Substation,138.0,First Solar,transmission,30.952592,-103.361462
500535889,way,Solstice Substation,345.0,American Electric Power,transmission,30.948403,-103.36201
500808479,way,Northern Natural Substation,69.0,Oncor,industrial,30.995175,-102.9246
501036527,way,Saragosa Substation,138.0,American Electric Power,distribution,31.041878,-103.653031
501036528,way,Cherry Creek Substation,69.0,American Electric Power,distribution,31.114404,-103.666626
501036533,way,Verhalen Substation,69.0,American Electric Power,distribution,31.144546,-103.590074
502149302,way,Sun Valley Substation,138.0,American Electric Power,distribution,31.095347,-102.523124
502149319,way,Pecos Valley Substation,69.0,American Electric Power,distribution,31.096691,-102.794853
502149330,way,Gomez Substation,69.0,Texas-New Mexico Power,distribution,31.036923,-103.024557
502392995,way,Fort Stockton Plant Substation,138.0,American Electric Power,transmission,30.927374,-102.955271
502934783,way,Fort Stockton Substation,69.0,Texas-New Mexico Power,distribution,30.889397,-102.884039
502934795,way,Airport Substation,138.0,Texas-New Mexico Power,distribution,30.903038,-102.919327
502934802,way,16th Street Substation,138.0,Texas-New Mexico Power,transmission,30.900309,-102.873286
502934808,way,Woodward Wind 1 Substation,138.0,NextEra Energy,transmission,30.951534,-102.481017
502934809,way,Woodward Wind 2 Substation,138.0,NextEra Energy,transmission,30.980059,-102.417031
502934818,way,Tombstone Substation,138.0,American Electric Power,transmission,31.002409,-102.679058
503095980,way,White Baker Substation,69.0,Southwest Texas Electric Cooperative,distribution,30.885339,-102.423433
503095997,way,Ligon Substation,138.0,BP,transmission,30.832992,-102.372357
503096001,way,Patriot Substation,138.0,BP,transmission,30.755441,-102.469173
503096004,way,Keo Substation,138.0,BP,transmission,30.818366,-102.365944
503096006,way,White Baker Substation,138.0,Texas-New Mexico Power,transmission,30.885946,-102.423291
503096012,way,Century Plant Substation,138.0,Occidental Petroleum,industrial,30.607499,-102.580938
503096019,way,Century Plant Substation,138.0,Texas-New Mexico Power,industrial,30.607251,-102.581441
503186907,way,,69.0,,industrial,30.701882,-102.713704
503186910,way,Sanderson Substation,69.0,Texas-New Mexico Power,distribution,30.141985,-102.402884
503186915,way,,69.0,Texas-New Mexico Power,compensation,30.231506,-102.436553
503186917,way,,69.0,Texas-New Mexico Power,compensation,30.312265,-102.441106
503186923,way,,69.0,Texas-New Mexico Power,compensation,30.398927,-102.437399
503186926,way,Armadillo Substation,69.0,Texas-New Mexico Power,distribution,30.461779,-102.490987
503186930,way,Puckett Tap,69.0,Texas-New Mexico Power,transmission,30.59132,-102.602878
503186931,way,Puckett Substation,69.0,Texas-New Mexico Power,distribution,30.629653,-102.548316
503186938,way,Northern Natural Gas Substation,69.0,Texas-New Mexico Power,distribution,30.672625,-102.493896
503186941,way,,69.0,Texas-New Mexico Power,compensation,30.772726,-102.504128
503264094,way,Belding Substation,69.0,Texas-New Mexico Power,distribution,30.759646,-103.068146
503264096,way,Bronco Substation,69.0,American Electric Power,transmission,30.492876,-103.45382
503264098,way,Lasso Substation,69.0,Solairedirect,transmission,30.464977,-103.475361
503331184,way,Altuda Substation,69.0,Rio Grande Electric Cooperative,distribution,30.235766,-103.438054
503331187,way,Conoco Substation,69.0,Rio Grande Electric Cooperative,industrial,30.639224,-102.943675
503331189,way,Persimmon Gap Substation,69.0,Rio Grande Electric Cooperative,distribution,29.711915,-103.117469
503331201,way,Alpine Substation,69.0,Rio Grande Electric Cooperative,transmission,30.389463,-103.524774
503353152,way,Paisano Camp Substation,69.0,American Electric Power,distribution,30.307012,-103.801711
503390918,way,Fort Davis Substation,69.0,American Electric Power,distribution,30.585192,-103.898585
503390923,way,Espy Wells Substation,69.0,American Electric Power,distribution,30.522409,-103.926931
503390926,way,Kennedy Ponder Tap,69.0,American Electric Power,distribution,30.466988,-103.948575
503390929,way,Valentine Tap,69.0,American Electric Power,distribution,30.414508,-103.963818
503420900,way,Bryant Ranch Substation,69.0,American Electric Power,distribution,30.025161,-104.195997
503420903,way,Acacia Substation,69.0,,transmission,29.592902,-104.334473
503420910,way,Gonzales Substation,69.0,American Electric Power,distribution,29.566339,-104.355934
503420913,way,Shafter Mine Substation,69.0,American Electric Power,industrial,29.821537,-104.324963
503420916,way,Chinati Substation,69.0,American Electric Power,compensation,29.907471,-104.276267
503420923,way,Cinega Substation,69.0,Rio Grande Electric Cooperative,distribution,30.024803,-104.196694
503429664,way,Long Loop Substation,138.0,Lower Colorado River Authority,transmission,30.8955,-101.992181
503430192,way,Hoefs Road Substation,69.0,American Electric Power,distribution,31.031697,-103.45843
503607782,way,Big Lake Phillips Pump Substation,69.0,American Electric Power,industrial,31.092987,-101.4681
503607788,way,Esmeralda Substation,138.0,American Electric Power,transmission,30.969712,-101.309569
503607799,way,Yucca Substation,138.0,American Electric Power,distribution,30.990481,-101.077419
503607834,way,Wolfberry Substation,138.0,American Electric Power,transmission,31.109386,-101.389304
503607842,way,,138.0,,industrial,31.108735,-101.366381
503607845,way,Strauss Ranch Substation,69.0,Southwest Texas Electric Cooperative,distribution,31.060063,-101.4611
503607857,way,Midway Lane Substation,69.0,American Electric Power,distribution,30.908829,-101.378795
503607862,way,Powell Field Substation,69.0,American Electric Power,distribution,31.022429,-101.585007
503607865,way,Shell Powell Substation,69.0,,industrial,31.118198,-101.570475
503821634,way,Barnhart Substation,69.0,American Electric Power,distribution,31.128052,-101.172278
505063513,way,Whiting Substation,138.0,American Electric Power,transmission,29.839724,-100.795699
505063527,way,Devils River Substation,138.0,Rio Grande Electric Cooperative,distribution,29.839428,-100.796806
513725690,way,,115.0,,transmission,26.333127,-103.951341
516446917,way,,115.0,,transmission,25.947338,-100.237534
543909399,way,Acero,115.0,Comisión Federal de Electricidad,distribution,26.908374,-101.457372
549692857,way,,115.0,,transmission,29.535065,-104.42651
564129156,way,Corona,138.0,,transmission,28.578731,-100.605827
579695437,way,Riggins Substation,138.0,NRG Energy,transmission,31.054347,-102.85104
583056245,way,,138.0,,distribution,28.338026,-100.852251
592123111,way,,138.0,,transmission,27.238412,-100.129075
630667555,way,Fermi Substation,138.0,Akuo,transmission,29.769789,-100.787626
635446591,way,,,,,25.905197,-100.23998
635446593,way,,115.0,,transmission,25.902637,-100.249423
635446595,way,,,,,25.900846,-100.240883
653400165,way,AHMSA,400.0,,industrial,26.884202,-101.459838
686101560,way,,,,,30.501438,-100.587201
701973995,way,,69.0,,,31.030998,-104.832216
722827677,way,,115.0,,industrial,28.711686,-106.127471
722827678,way,,115.0,,transmission,28.714424,-106.123196
722849914,way,,,,,28.713469,-106.127401
723037882,way,,,,,28.651373,-106.025676
770471246,way,,,,,25.892916,-100.248001
770471260,way,,,,,25.891032,-100.225002
770471261,way,,,,,25.891371,-100.228361
837924109,way,,138.0,,distribution,28.676194,-100.571958
837929633,way,,138.0,,transmission,28.594156,-100.628447
880258944,way,Subestación Interpuerto,115.0,,distribution,25.905777,-100.293082
908223180,way,El Encino II,230.0,,transmission,28.443389,-105.914574
908223181,way,El encino,400.0,Comisión Federal de Electricidad,transmission,28.447402,-105.917979
908225667,way,,115.0,,transmission,26.858041,-105.814179
908378410,way,Subesatción Francisco Villa,230.0,,generation;transmission,28.166793,-105.445184
1000330338,way,,,,,31.142114,-102.13639
1006095181,way,,345.0,,transmission,31.033633,-102.471659
1006095188,way,,345.0,,transmission,31.013663,-102.309823
1006095199,way,Soaptree Switching Station,138.0,Texas-New Mexico Power,transmission,31.08298,-102.393733
1006095202,way,Lynx Substation,138.0,American Electric Power,transmission,31.07176,-102.39358
1006095230,way,Coral Substation,138.0,,industrial,31.037576,-103.722608
1006095232,way,Cryo Substation,138.0,American Electric Power,distribution,31.046719,-103.720859
1009124703,way,Pinto Creek Substation,138.0,Rio Grande Electric Cooperative,distribution,29.35065,-100.561829
1020056102,way,El Fraile,400.0,,transmission,25.90085,-100.342528
1020056105,way,,400.0,,generation,25.86754,-100.363827
1020056106,way,,400.0,,generation,25.868915,-100.365637
1060913813,way,,345.0,,generation,31.048917,-100.622424
1087292776,way,,138.0,,transmission,31.114458,-103.251649
1087292809,way,,345.0,,generation,30.980021,-102.229044
1087292815,way,,345.0,,generation,30.975614,-102.25675
1095751062,way,,,,,29.779597,-100.814494
1103926798,way,,,,,30.93239,-102.200773
1104519148,way,,345.0,,generation,31.067169,-101.943753
1117885037,way,Subestación CFE Villa López,,,,27.025091,-105.007498
1119455083,way,,,,,30.689277,-101.269737
1122867303,way,,115.0,,industrial,28.582501,-106.125095
1123082801,way,,115.0,,transmission,28.595545,-106.104211
1123959791,way,,115.0,,distribution,28.36075,-106.263934
1123959794,way,,115.0,,transmission,28.30527,-106.490894
1124245736,way,,115.0,,distribution,28.953052,-106.277545
1124245747,way,,115.0,,industrial,28.665584,-106.088168
1124245754,way,,115.0,,industrial,28.715656,-106.121402
1124245762,way,,115.0,,transmission,28.655899,-106.12156
1124245768,way,,115.0,,industrial,28.67957,-106.131082
1124245769,way,,115.0,,transmission,28.714565,-106.124954
1124245773,way,,115.0,,industrial,28.713441,-106.119109
1125821629,way,,115.0,,industrial,28.65089,-105.979796
1125821630,way,,115.0,,industrial,28.651139,-105.979243
1125821631,way,,115.0,,industrial,28.648704,-105.972214
1125821632,way,,115.0,,industrial,28.649251,-105.972252
1125821634,way,,115.0,,transmission,28.646721,-106.012426
1125821635,way,,115.0,,transmission,28.840215,-105.917719
1125821636,way,,115.0,,,28.656312,-105.976567
1125821646,way,,115.0,,,28.651863,-105.97305
1125821649,way,,115.0,,transmission,28.660682,-105.972624
1125821653,way,,115.0,,,28.665645,-106.037168
1125821654,way,,115.0,,industrial,28.63944,-106.014859
1125821655,way,,230.0,,transmission,28.641635,-105.949311
1125821657,way,,115.0,,industrial,28.656659,-106.06318
1125821675,way,,115.0,,transmission,28.601965,-106.004433
1125880204,way,,115.0,,transmission,27.852445,-105.497488
1125880205,way,,115.0,,,27.860713,-105.498274
1125880211,way,,115.0,,transmission,28.276185,-105.469314
1125880212,way,,115.0,,transmission,28.32588,-105.544725
1125880213,way,,115.0,,transmission,28.174277,-105.4892
1125880214,way,,115.0,,industrial,28.17497,-105.444281
1125880222,way,,115.0,,transmission,28.195541,-105.434586
1125881106,way,,115.0,,transmission,28.297271,-105.508809
1125881260,way,,115.0,,industrial,28.298213,-105.510979
1126035432,way,,115.0,,,27.322528,-104.844482
1126035433,way,,115.0,,transmission,27.322145,-104.845074
1126035434,way,,,,distribution,27.534081,-104.938118
1126035436,way,,115.0,,,28.321705,-104.557269
1126035441,way,,115.0,,transmission,27.651734,-105.178791
1126035445,way,,115.0,,,27.654905,-105.070452
1126035446,way,,115.0,,transmission,27.66033,-105.151967
1126104501,way,,115.0,,transmission,26.784742,-105.659369
1126104502,way,,115.0,,transmission,26.8833,-105.83405
1126104503,way,,115.0,,transmission,26.920262,-105.687493
1126104505,way,,115.0,,industrial,26.923208,-105.686663
1126104507,way,,115.0,,transmission,26.940225,-105.67635
1126104520,way,,115.0,,distribution,27.332235,-105.13728
1126158929,way,,230.0,,industrial,28.050223,-103.766603
1126179827,way,,115.0,,transmission,26.80911,-106.016052
1126203105,way,,115.0,,industrial,26.033117,-106.502598
1126203107,way,,115.0,,,26.213412,-106.583132
1126358411,way,,115.0,,,28.635593,-104.459274
1126358412,way,,115.0,,transmission,28.635678,-104.460049
1126756772,way,,115.0,,transmission,25.95616,-105.358826
1126756774,way,,115.0,,,26.846382,-105.610368
1127315109,way,,115.0,,transmission,25.904603,-103.623168
1127315112,way,,115.0,,transmission,26.540083,-104.141024
1127315116,way,,230.0,,generation,26.555349,-104.141256
1127315118,way,Subestación Maniobras la Lucha,230.0,Comisión Federal de Electricidad,transmission,26.559848,-104.145299
1127315124,way,,115.0,,transmission,26.746664,-104.332721
1128215899,way,,115.0,,transmission,27.025157,-103.366844
1128215901,way,,115.0,,transmission,26.398681,-103.042284
1128215915,way,,115.0,,transmission,25.918218,-103.290618
1130768042,way,,345.0,,transmission,30.989135,-101.962416
1130768440,way,,345.0,,transmission,30.985506,-101.716955
1130768442,way,,345.0,,generation,30.987616,-101.716767
1130769452,way,,345.0,,transmission,30.968442,-101.462359
1132588896,way,,115.0,,industrial,25.834592,-100.265188
1132588897,way,,115.0,,industrial,25.830725,-100.273852
1133547110,way,,115.0,,transmission,25.842412,-100.324778
1133904191,way,,115.0,,industrial,25.881356,-100.22204
1133904196,way,,115.0,,transmission,25.915411,-100.18942
1133904198,way,,115.0,,industrial,26.003109,-100.304009
1133904203,way,,115.0,,industrial,25.90237,-100.248956
1133904209,way,,115.0,,industrial,25.903129,-100.28876
1133904221,way,,115.0,,,25.879121,-100.35419
1136246975,way,,115.0,,transmission,25.83196,-100.978214
1138449791,way,Subestación Los Novillos,230.0,Comisión Federal de Electricidad,transmission,29.281863,-100.971873
1138449792,way,,138.0,,industrial,28.688756,-100.523998
1138449793,way,,138.0,,transmission,28.684983,-100.52506
1138449798,way,,,,transition,28.480231,-100.700371
1138507957,way,,230.0,,transmission,29.580056,-101.718776
1138507959,way,,230.0,,transmission,29.599197,-101.664454
1139059590,way,,138.0,,transmission,29.290244,-100.904512
1141597543,way,,115.0,,transmission,27.931402,-101.226972
1141650025,way,,115.0,,transmission,27.862687,-101.133084
1143696774,way,,115.0,,transmission,26.897236,-101.400071
1143696782,way,,115.0,,distribution,27.0308,-101.601501
1143696789,way,,115.0,,industrial,26.941804,-101.467972
1143844275,way,,115.0,,industrial,26.882968,-101.426875
1143844281,way,,115.0,,industrial,26.970808,-101.414447
1151658917,way,,,,,26.205822,-100.550525
1152485989,way,,,,,31.093887,-102.359313
1152485990,way,,,,,31.092932,-102.359714
1167299875,way,,138.0,,transmission,31.161564,-101.080948
1183809685,way,El Carmen,34.5,,distribution,25.9417,-100.363106
1186651304,way,,115.0,,distribution,30.073303,-105.944839
1186651308,way,Valle Esperanza,,Comisión Federal de Electricidad,distribution,29.857166,-106.179995
1186651309,way,,,,,30.103124,-106.327897
1186651311,way,,,,generation,30.190055,-106.443893
1191329163,way,,345.0,,,30.909251,-101.263212
1204802258,way,,,,,25.897877,-100.359424
1210464724,way,El Mezquite,230.0,,transmission,26.159194,-100.661469
1210826648,way,,,,,30.180825,-106.47001
1210826650,way,,,,,30.176399,-106.460468
1210826653,way,,230.0,,transmission,28.442644,-105.91601
1211140577,way,Alianza Real,,,,25.849242,-100.380414
1219815830,way,,,,,30.617217,-106.280072
1253648498,way,,,,industrial,26.816298,-105.816202
1262027261,way,Compañía Cervecera de Coahuila,138.0,,industrial,28.577199,-100.603279
1262055553,way,Industria Vidriera Coahuila,138.0,,industrial,28.57318,-100.597355
1287149315,way,,69.0,,,30.984224,-104.819503
1330058936,way,,,,,28.83794,-100.549075
1330087745,way,,,,,29.939881,-100.54021
1330284143,way,,,,,31.14499,-103.59018
1365618625,way,,345.0,,transmission,30.965816,-101.585799
1365619568,way,,345.0,,generation,30.95874,-101.595996
1368904822,way,,,,,31.109877,-103.25579
1368904827,way,,69.0,,transmission,31.015688,-103.105328
1368904828,way,,69.0,,,31.015895,-103.103954
1368904830,way,,138.0,,transmission,30.925814,-102.954572
1370721236,way,,,,industrial,27.707333,-101.329835
1387363636,way,,,,,26.876948,-101.425176
1387363637,way,,,,,26.87758,-101.425084
1454374278,way,,,,,30.495359,-103.451634
1458583138,way,,,,,30.903685,-102.921137
1460577204,way,,,,,28.750859,-106.168181
1461912040,way,,,,,25.981727,-103.417567
1461912041,way,,,,,25.969241,-103.385431
1461912050,way,,,,,26.469957,-100.16091
1461912057,way,,,,,28.078468,-105.487455
1463208965,way,,138.0,,distribution,31.092634,-103.22321
1463210151,way,,,,,31.101059,-103.238771
1466870231,way,,115.0,,,25.896217,-100.312141
1467183622,way,,,,,28.700011,-100.402085
1474576155,way,,,Comisión Federal de Electricidad,,27.790958,-101.553293
1743496119,node,,,,minor_distribution,29.559616,-95.653073
2847791406,node,,,,,29.718165,-95.070178
11630985294,node,Oncor Electric Delivery - Hutto,,Oncor,,30.606079,-97.575208
12244539195,node,Brownsville Public Utility Board Administration Building,,Brownsville Public Utilities Board,yes,25.924755,-97.467552
15160692,way,Luling Magnolia Substation,69.0,Lower Colorado River Authority,distribution,29.721049,-97.725599
15248166,way,Waelder Substation,69.0,Lower Colorado River Authority,distribution,29.679025,-97.30099
15252964,way,Darst Creek Substation,69.0,American Electric Power,distribution,29.585041,-97.778438
15318503,way,,,,,29.718802,-95.226218
15328118,way,,,,,29.91885,-95.10792
15339389,way,Galena Park Substation,138.0,CenterPoint Energy,,29.745845,-95.230922
15341266,way,Drouet Substation,138.0,CenterPoint Energy,distribution,29.667007,-95.28303
15389627,way,Camp Wood Substation,69.0,,distribution,29.664198,-100.022616
15390411,way,Utopia Substation,69.0,Bandera Electric Cooperative,distribution,29.646068,-99.521797
15398679,way,Leakey Substation,69.0,Bandera Electric Cooperative,distribution,29.681005,-99.762065
15402877,way,Tarpley Substation,69.0,Bandera Electric Cooperative,distribution,29.665237,-99.274792
20845821,way,Cotulla Substation,138.0,American Electric Power,distribution,28.448148,-99.255124
20849578,way,Big Wells Substation,138.0,South Texas Electric Cooperative,distribution,28.565305,-99.535859
20875804,way,W. A. Parish Station (345 kV),345.0,CenterPoint Energy,transmission,29.480901,-95.623683
21020281,way,Runge Substation,138.0,American Electric Power,distribution,28.870568,-97.701542
21024563,way,Nixon Substation,138.0,Lower Colorado River Authority,distribution,29.308118,-97.740817
21073895,way,Holcomb Substation,138.0,American Electric Power,distribution,28.03333,-99.361689
21074103,way,Cotulla Substation,138.0,South Texas Electric Cooperative,transmission,28.460855,-99.251139
21307123,way,Encinal Substation,138.0,American Electric Power,distribution,28.046593,-99.357444
21318419,way,La Quinta Substation,138.0,American Electric Power,transmission,27.487428,-99.006949
21399591,way,Zapata Substation,138.0,American Electric Power,transmission,26.932805,-99.233605
29169713,way,Whitestone Substation,138.0,Pedernales Electric Cooperative,distribution,30.520053,-97.830567
29402185,way,Balcones Substation,138.0,Pedernales Electric Cooperative,distribution,30.461167,-97.830056
29402277,way,Buttercup Substation,138.0,Pedernales Electric Cooperative,distribution,30.486995,-97.823849
29402394,way,Avery Ranch Substation,138.0,Lower Colorado River Authority,distribution,30.491294,-97.787972
29415736,way,Blockhouse Substation,138.0,Pedernales Electric Cooperative,distribution,30.548439,-97.838363
30886499,way,Hilltop Substation,138.0,San Marcos Electric Utilities,distribution,29.898612,-97.941407
