Bus ID,Zone,lat,lng,is_split,MW_Load_pop
2149,WEST,33.99783,-98.55388,False,33.52866034665412
2150,WEST,34.01673,-98.56077,False,33.52866034665412
2151,NORTH,33.70268,-95.95074,False,1.1557239814218632
2152,NORTH,33.63627,-95.93917,False,1.1557239814218632
2153,NORTH,32.95933,-97.72265,False,4.693766987459211
2154,NORTH,32.88792,-97.70568,False,4.693766987459211
2155,NORTH,32.77212,-96.40476,False,3.411849448771727
2156,WEST,32.24193,-101.90542,False,1.467886774647931
2157,NORTH,33.12925,-97.49641,False,2.439256544305219
2158,NORTH,32.77313,-97.61083,False,4.693766987459211
2159,NORTH,32.76806,-97.669,False,4.693766987459211
2160,NORTH,32.92057,-97.86071,False,4.693766987459211
2161,NORTH,33.09687,-98.00278,False,0.28509927128290863
2162,NORTH,32.96292,-97.67557,False,4.693766987459211
2163,NORTH,32.90069,-96.31106,False,3.411849448771727
2164,NORTH,32.93372,-96.11921,False,3.1549972673460167
2165,NORTH,32.91437,-96.25373,False,3.411849448771727
2166,NORTH,32.91657,-96.35066,False,3.411849448771727
2167,NORTH,33.5547,-96.25831,False,1.1557239814218632
2168,NORTH,33.48677,-97.18307,False,1.3006011519338376
2169,NORTH,33.49455,-97.04762,False,1.3006011519338376
2170,NORTH,33.64013,-97.32991,False,1.3006011519338376
2171,NORTH,33.22898,-97.07143,False,28.703793366077598
2172,NORTH,33.21715,-97.21088,False,28.703793366077598
2173,NORTH,33.21329,-97.21096,False,28.703793366077598
2174,NORTH,33.7529,-96.84892,False,4.313444622902094
2175,NORTH,33.01369,-96.70224,False,33.70856334623585
2176,NORTH,32.92026,-96.7626,False,82.76330827162744
2177,NORTH,33.00162,-96.72221,False,33.70856334623585
2178,NORTH,31.95279,-97.06181,False,1.1209851276400848
2179,NORTH,32.5589,-96.77061,False,5.862886169564478
2180,NORTH,32.48639,-95.85739,False,1.7920435145951128
2181,NORTH,32.23274,-96.70018,False,0.0
2182,NORTH,32.04125,-96.20625,False,1.5873154474126174
2183,NORTH,32.03889,-96.2811,False,1.5873154474126174
2184,NORTH,32.53999,-96.31266,False,4.311607928718554
2185,NORTH,31.71009,-96.18089,False,0.624381020980241
2186,NORTH,31.71119,-96.21416,False,0.624381020980241
2187,NORTH,31.69538,-96.21286,False,0.624381020980241
2188,NORTH,31.8216,-95.51425,False,1.8323557852097014
2189,NORTH,32.12689,-95.39466,False,7.370558757121878
2190,NORTH,32.05043,-95.39563,False,1.6671483101144071
2191,NORTH,32.1035,-95.52439,False,2.620044252819506
2192,NORTH,32.173,-95.65093,False,2.620044252819506
2193,NORTH,32.24628,-95.59421,False,2.620044252819506
2194,NORTH,32.47236,-95.72575,False,1.7920435145951128
2195,NORTH,32.4718,-95.72145,False,1.7920435145951128
2196,NORTH,32.32881,-95.84798,False,2.620044252819506
2197,NORTH,32.43445,-95.37143,False,7.370558757121878
2198,NORTH,32.43083,-95.58236,False,1.7920435145951128
2199,NORTH,32.65505,-95.704,False,1.7920435145951128
2200,NORTH,32.61699,-95.67488,False,1.7920435145951128
2201,NORTH,32.10002,-97.331,False,1.1209851276400848
2202,NORTH,32.42725,-97.83639,False,2.0298320770813243
2203,NORTH,32.53861,-96.79979,False,5.862886169564478
2204,NORTH,33.61495,-96.69975,False,4.313444622902094
2205,NORTH,33.84644,-96.63077,False,4.313444622902094
2206,NORTH,32.58859,-95.77856,False,1.7920435145951128
