Bus ID,Bus Name,Sub Name,BaseKV,Bus Type,MW Load,MVAR Load,Area,Sub Area,Zone,lat,lng,osm_id,is_split
2106,OSM_2106,SPL_2106,138.0,PQ,0.0,0.0,1,1,NORTH,32.15332,-97.37391,1352808062.0,False
2107,OSM_2107,SPL_2107,138.0,PQ,0.0,0.0,1,1,NORTH,32.28643,-97.30199,1352738316.0,False
2108,OSM_2108,SPL_2108,138.0,PQ,0.0,0.0,1,1,NORTH,32.2834,-97.29193,1352738313.0,False
2109,OSM_2109,SPL_2109,138.0,PQ,0.0,0.0,1,1,NORTH,32.22699,-97.31541,1352735509.0,False
2110,OSM_2110,SPL_2110,138.0,PQ,0.0,0.0,1,1,NORTH,31.97362,-97.3581,1352735503.0,False
2111,OSM_2111,SPL_2111,138.0,PQ,0.0,0.0,1,1,NORTH,31.51016,-97.18223,1352421453.0,False
2112,OSM_2112,SPL_2112,138.0,PQ,0.0,0.0,1,1,NORTH,31.51176,-97.18109,1352421448.0,False
2113,OSM_2113,SPL_2113,138.0,PQ,0.0,0.0,3,3,SOUTH,30.54556,-97.46331,1352416603.0,False
2114,OSM_2114,SPL_2114,138.0,PQ,0.0,0.0,3,3,SOUTH,30.46966,-97.35285,1352413497.0,False
2115,OSM_2115,SPL_2115,138.0,PQ,0.0,0.0,3,3,SOUTH,30.41481,-97.35645,1352413493.0,False
2116,OSM_2116,SPL_2116,138.0,PQ,0.0,0.0,4,4,WEST,31.85672,-102.32366,1350767234.0,False
2117,OSM_2117,SPL_2117,138.0,PQ,0.0,0.0,4,4,WEST,31.83336,-102.1914,1350767232.0,False
2118,OSM_2118,SPL_2118,138.0,PQ,0.0,0.0,4,4,WEST,31.82447,-102.11864,1350767228.0,False
2119,OSM_2119,SPL_2119,138.0,PQ,0.0,0.0,4,4,WEST,31.51987,-101.80347,1350750886.0,False
2120,OSM_2120,SPL_2120,138.0,PQ,0.0,0.0,4,4,WEST,32.52977,-100.83203,1350547496.0,False
2121,OSM_2121,SPL_2121,345.0,PQ,0.0,0.0,3,3,SOUTH,27.1104,-99.40079,1350505623.0,False
2122,OSM_2122,SPL_2122,345.0,PQ,0.0,0.0,3,3,SOUTH,27.62872,-99.26864,1350503758.0,False
2124,OSM_2124,SPL_2124,138.0,PQ,0.0,0.0,4,4,WEST,31.93981,-102.01136,1348407428.0,False
2125,OSM_2125,SPL_2125,345.0,PQ,0.0,0.0,4,4,WEST,31.91487,-101.99875,1348406665.0,False
2126,OSM_2126,SPL_2126,138.0,PQ,0.0,0.0,4,4,WEST,32.01169,-102.02624,1348406658.0,False
2127,OSM_2127,SPL_2127,138.0,PQ,0.0,0.0,4,4,WEST,32.00828,-102.02519,1348406655.0,False
2128,OSM_2128,SPL_2128,138.0,PQ,0.0,0.0,4,4,WEST,32.14464,-102.16314,1347850707.0,False
2129,OSM_2129,SPL_2129,138.0,PQ,0.0,0.0,4,4,WEST,32.1765,-102.18057,1347850700.0,False
2130,OSM_2130,SPL_2130,138.0,PQ,0.0,0.0,4,4,WEST,32.37712,-102.14271,1347843201.0,False
2131,OSM_2131,SPL_2131,138.0,PQ,0.0,0.0,4,4,WEST,32.44999,-102.16362,1347843194.0,False
2132,OSM_2132,SPL_2132,138.0,PQ,0.0,0.0,3,3,SOUTH,27.68008,-97.3376,1347824321.0,False
2133,OSM_2133,SPL_2133,138.0,PQ,0.0,0.0,1,1,NORTH,33.19743,-96.8101,1347796181.0,False
2134,OSM_2134,SPL_2134,138.0,PQ,0.0,0.0,1,1,NORTH,32.64387,-97.28472,1346307285.0,False
2135,OSM_2135,SPL_2135,138.0,PQ,0.0,0.0,4,4,WEST,33.59037,-99.70543,1346304215.0,False
2136,OSM_2136,SPL_2136,138.0,PQ,0.0,0.0,3,3,SOUTH,29.45122,-98.64006,1344369105.0,False
2137,OSM_2137,SPL_2137,138.0,PQ,0.0,0.0,1,1,NORTH,31.92145,-95.81759,1343193975.0,False
2138,OSM_2138,SPL_2138,138.0,PQ,0.0,0.0,1,1,NORTH,31.81389,-95.86645,1343193974.0,False
2139,OSM_2139,SPL_2139,138.0,PQ,0.0,0.0,4,4,WEST,31.79175,-103.92733,1342706659.0,False
2140,OSM_2140,SPL_2140,345.0,PQ,0.0,0.0,4,4,WEST,32.40434,-99.10782,1342286231.0,False
2141,OSM_2141,SPL_2141,138.0,PQ,0.0,0.0,1,1,NORTH,32.66159,-96.86161,1341041575.0,False
2142,OSM_2142,SPL_2142,138.0,PQ,0.0,0.0,1,1,NORTH,32.66148,-96.91232,1341041573.0,False
2143,OSM_2143,SPL_2143,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.16809,-95.44634,1340873336.0,False
2144,OSM_2144,SPL_2144,138.0,PQ,0.0,0.0,3,3,SOUTH,29.15729,-96.14894,1340872594.0,False
2145,OSM_2145,SPL_2145,345.0,PQ,0.0,0.0,3,3,SOUTH,29.15879,-96.14274,1340872590.0,False
2146,OSM_2146,SPL_2146,345.0,PQ,0.0,0.0,3,3,SOUTH,29.11995,-96.10809,1340872584.0,False
2147,OSM_2147,SPL_2147,345.0,PQ,0.0,0.0,3,3,SOUTH,28.83514,-95.86135,1340871087.0,False
2148,OSM_2148,SPL_2148,138.0,PQ,0.0,0.0,1,1,NORTH,31.64225,-94.41154,1340751612.0,False
2149,OSM_2149,SPL_2149,138.0,PQ,0.0,0.0,4,4,WEST,33.99783,-98.55388,1339707959.0,False
2150,OSM_2150,SPL_2150,138.0,PQ,0.0,0.0,4,4,WEST,34.01673,-98.56077,1339707956.0,False
2151,OSM_2151,SPL_2151,138.0,PQ,0.0,0.0,1,1,NORTH,33.70268,-95.95074,1339361040.0,False
2152,OSM_2152,SPL_2152,138.0,PQ,0.0,0.0,1,1,NORTH,33.63627,-95.93917,1339361036.0,False
2153,OSM_2153,SPL_2153,138.0,PQ,0.0,0.0,1,1,NORTH,32.95933,-97.72265,1339241801.0,False
2154,OSM_2154,SPL_2154,138.0,PQ,0.0,0.0,1,1,NORTH,32.88792,-97.70568,1339241796.0,False
2155,OSM_2155,SPL_2155,138.0,PQ,0.0,0.0,1,1,NORTH,32.77212,-96.40476,1339157772.0,False
2156,OSM_2156,SPL_2156,138.0,PQ,0.0,0.0,4,4,WEST,32.24193,-101.90542,1339156831.0,False
2157,OSM_2157,SPL_2157,138.0,PQ,0.0,0.0,1,1,NORTH,33.12925,-97.49641,1339108197.0,False
2158,OSM_2158,SPL_2158,138.0,PQ,0.0,0.0,1,1,NORTH,32.77313,-97.61083,1339092311.0,False
2159,OSM_2159,SPL_2159,138.0,PQ,0.0,0.0,1,1,NORTH,32.76806,-97.669,1339092307.0,False
2160,OSM_2160,SPL_2160,138.0,PQ,0.0,0.0,1,1,NORTH,32.92057,-97.86071,1339092294.0,False
2161,OSM_2161,SPL_2161,138.0,PQ,0.0,0.0,1,1,NORTH,33.09687,-98.00278,1339092290.0,False
2162,OSM_2162,SPL_2162,138.0,PQ,0.0,0.0,1,1,NORTH,32.96292,-97.67557,1339083773.0,False
2163,OSM_2163,SPL_2163,138.0,PQ,0.0,0.0,1,1,NORTH,32.90069,-96.31106,1339076592.0,False
2164,OSM_2164,SPL_2164,138.0,PQ,0.0,0.0,1,1,NORTH,32.93372,-96.11921,1339075301.0,False
2165,OSM_2165,SPL_2165,138.0,PQ,0.0,0.0,1,1,NORTH,32.91437,-96.25373,1339075299.0,False
2166,OSM_2166,SPL_2166,138.0,PQ,0.0,0.0,1,1,NORTH,32.91657,-96.35066,1339075294.0,False
2167,OSM_2167,SPL_2167,138.0,PQ,0.0,0.0,1,1,NORTH,33.5547,-96.25831,1339072060.0,False
2168,OSM_2168,SPL_2168,138.0,PQ,0.0,0.0,1,1,NORTH,33.48677,-97.18307,1339059222.0,False
2169,OSM_2169,SPL_2169,138.0,PQ,0.0,0.0,1,1,NORTH,33.49455,-97.04762,1339058551.0,False
2170,OSM_2170,SPL_2170,138.0,PQ,0.0,0.0,1,1,NORTH,33.64013,-97.32991,1338943681.0,False
2171,OSM_2171,SPL_2171,138.0,PQ,0.0,0.0,1,1,NORTH,33.22898,-97.07143,1338650870.0,False
2172,OSM_2172,SPL_2172,138.0,PQ,0.0,0.0,1,1,NORTH,33.21715,-97.21088,1338620077.0,False
2173,OSM_2173,SPL_2173,138.0,PQ,0.0,0.0,1,1,NORTH,33.21329,-97.21096,1338620074.0,False
2174,OSM_2174,SPL_2174,138.0,PQ,0.0,0.0,1,1,NORTH,33.7529,-96.84892,1338533651.0,False
2175,OSM_2175,SPL_2175,138.0,PQ,0.0,0.0,1,1,NORTH,33.01369,-96.70224,1338532385.0,False
2176,OSM_2176,SPL_2176,138.0,PQ,0.0,0.0,1,1,NORTH,32.92026,-96.7626,1338532285.0,False
2177,OSM_2177,SPL_2177,138.0,PQ,0.0,0.0,1,1,NORTH,33.00162,-96.72221,1338531922.0,False
