GEN UID,Bus ID,Unit Group,Unit Type,Fuel,PMin MW,PMax MW,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Fuel Price $/MMBTU,Fixed Cost($/hr),MW Break 1,MWh Price 1
BTM_UNIT1,1933,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
BTM_UNIT2,1933,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
BTM_UNIT3,1933,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
BTM_UNIT4,1933,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
BTM_UNIT5,1933,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
BTM_UNIT6,1933,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
BTM_UNIT7,1933,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
BTM_UNIT8,1933,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
FLCNS_UNIT1,1429,Gas-GT,G,Gas,7.5,75.0,1,1,6.0,1,1,1,0.0,0.0,0.0,0.0,0.0,7.5,42.0
FLCNS_UNIT2,1429,Gas-GT,G,Gas,7.5,75.0,1,1,6.0,1,1,1,0.0,0.0,0.0,0.0,0.0,7.5,42.0
CALHOUN_UNIT1,2038,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
CALHOUN_UNIT2,2038,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
CHAMON_CTG_0101,2918,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
CHAMON_CTG_0301,2918,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
CBY4_CT41,2785,Gas-CC,G,Gas,61.5,205.0,4,4,4.1,4,4,4,0.0,0.0,0.0,0.0,0.0,61.5,28.0
CBY4_CT42,2785,Gas-CC,G,Gas,61.5,205.0,4,4,4.1,4,4,4,0.0,0.0,0.0,0.0,0.0,61.5,28.0
CBY4_ST04,2785,Gas-CC,G,Gas,61.5,205.0,4,4,4.1,4,4,4,0.0,0.0,0.0,0.0,0.0,61.5,28.0
CBY_CBY_G1,2785,Gas-ST,G,Gas,229.5,765.0,4,4,15.3,4,4,4,0.0,0.0,0.0,0.0,0.0,229.5,35.0
CBY_CBY_G2,2785,Gas-ST,G,Gas,229.5,765.0,4,4,15.3,4,4,4,0.0,0.0,0.0,0.0,0.0,229.5,35.0
CBEC_GT1,265,Gas-CC,G,Gas,25.95,86.5,4,4,1.73,4,4,4,0.0,0.0,0.0,0.0,0.0,25.95,28.0
CBEC_GT2,265,Gas-CC,G,Gas,25.95,86.5,4,4,1.73,4,4,4,0.0,0.0,0.0,0.0,0.0,25.95,28.0
CBEC_GT3,265,Gas-CC,G,Gas,25.95,86.5,4,4,1.73,4,4,4,0.0,0.0,0.0,0.0,0.0,25.95,28.0
CBEC_GT4,265,Gas-CC,G,Gas,25.95,86.5,4,4,1.73,4,4,4,0.0,0.0,0.0,0.0,0.0,25.95,28.0
CBEC_STG1,265,Gas-CC,G,Gas,31.5,105.0,4,4,2.1,4,4,4,0.0,0.0,0.0,0.0,0.0,31.5,28.0
CBEC_STG2,265,Gas-CC,G,Gas,32.64,108.8,4,4,2.176,4,4,4,0.0,0.0,0.0,0.0,0.0,32.64,28.0
CBECII_CT7,264,Gas-CC,G,Gas,108.27,360.9,4,4,7.218,4,4,4,0.0,0.0,0.0,0.0,0.0,108.27,28.0
CBECII_CT8,264,Gas-CC,G,Gas,108.27,360.9,4,4,7.218,4,4,4,0.0,0.0,0.0,0.0,0.0,108.27,28.0
CBECII_STG9,264,Gas-CC,G,Gas,152.55,508.5,4,4,10.17,4,4,4,0.0,0.0,0.0,0.0,0.0,152.55,28.0
CBEC_GT11,265,Gas-GT,G,Gas,4.17,41.7,1,1,3.336,1,1,1,0.0,0.0,0.0,0.0,0.0,4.17,42.0
CBEC_GT12,265,Gas-GT,G,Gas,4.17,41.7,1,1,3.336,1,1,1,0.0,0.0,0.0,0.0,0.0,4.17,42.0
CVC_CVC_G1,152,Gas-CC,G,Gas,57.63,192.1,4,4,3.842,4,4,4,0.0,0.0,0.0,0.0,0.0,57.63,28.0
CVC_CVC_G2,152,Gas-CC,G,Gas,57.63,192.1,4,4,3.842,4,4,4,0.0,0.0,0.0,0.0,0.0,57.63,28.0
CVC_CVC_G3,152,Gas-CC,G,Gas,57.63,192.1,4,4,3.842,4,4,4,0.0,0.0,0.0,0.0,0.0,57.63,28.0
CVC_CVC_G5,152,Gas-CC,G,Gas,45.0,150.0,4,4,3.0,4,4,4,0.0,0.0,0.0,0.0,0.0,45.0,28.0
DANSBY_DANSBYG2,2710,Gas-GT,G,Gas,4.8,48.0,1,1,3.84,1,1,1,0.0,0.0,0.0,0.0,0.0,4.8,42.0
DANSBY_DANSBYG3,2710,Gas-GT,G,Gas,5.0,50.0,1,1,4.0,1,1,1,0.0,0.0,0.0,0.0,0.0,5.0,42.0
DANSBY_DANSBYG1,2710,Gas-ST,G,Gas,36.0,120.0,4,4,2.4,4,4,4,0.0,0.0,0.0,0.0,0.0,36.0,35.0
DECKER_DPGT_1,2219,Gas-GT,G,Gas,5.67,56.7,1,1,4.536,1,1,1,0.0,0.0,0.0,0.0,0.0,5.67,42.0
DECKER_DPGT_2,2219,Gas-GT,G,Gas,5.67,56.7,1,1,4.536,1,1,1,0.0,0.0,0.0,0.0,0.0,5.67,42.0
DECKER_DPGT_3,2219,Gas-GT,G,Gas,5.67,56.7,1,1,4.536,1,1,1,0.0,0.0,0.0,0.0,0.0,5.67,42.0
DECKER_DPGT_4,2219,Gas-GT,G,Gas,5.67,56.7,1,1,4.536,1,1,1,0.0,0.0,0.0,0.0,0.0,5.67,42.0
DCSES_CT10,2790,Gas-GT,G,Gas,8.95,89.5,1,1,7.16,1,1,1,0.0,0.0,0.0,0.0,0.0,8.95,42.0
DCSES_CT20,2790,Gas-GT,G,Gas,8.95,89.5,1,1,7.16,1,1,1,0.0,0.0,0.0,0.0,0.0,8.95,42.0
DCSES_CT30,2790,Gas-GT,G,Gas,8.95,89.5,1,1,7.16,1,1,1,0.0,0.0,0.0,0.0,0.0,8.95,42.0
DCSES_CT40,2790,Gas-GT,G,Gas,8.95,89.5,1,1,7.16,1,1,1,0.0,0.0,0.0,0.0,0.0,8.95,42.0
DDPEC_GT1,3158,Gas-CC,G,Gas,60.9,203.0,4,4,4.06,4,4,4,0.0,0.0,0.0,0.0,0.0,60.9,28.0
DDPEC_GT2,3158,Gas-CC,G,Gas,64.5,215.0,4,4,4.3,4,4,4,0.0,0.0,0.0,0.0,0.0,64.5,28.0
DDPEC_GT3,3158,Gas-CC,G,Gas,60.9,203.0,4,4,4.06,4,4,4,0.0,0.0,0.0,0.0,0.0,60.9,28.0
DDPEC_GT4,3158,Gas-CC,G,Gas,64.5,215.0,4,4,4.3,4,4,4,0.0,0.0,0.0,0.0,0.0,64.5,28.0
DDPEC_GT6,3158,Gas-CC,G,Gas,59.7,199.0,4,4,3.98,4,4,4,0.0,0.0,0.0,0.0,0.0,59.7,28.0
DDPEC_ST1,3158,Gas-CC,G,Gas,87.0,290.0,4,4,5.8,4,4,4,0.0,0.0,0.0,0.0,0.0,87.0,28.0
DEC_AGR_A,3230,Gas-IC,G,Gas,5.65,56.5,1,1,4.52,1,1,1,0.0,0.0,0.0,0.0,0.0,5.65,45.0
DEC_AGR_B,3230,Gas-IC,G,Gas,5.65,56.5,1,1,4.52,1,1,1,0.0,0.0,0.0,0.0,0.0,5.65,45.0
DEC_AGR_C,3230,Gas-IC,G,Gas,5.65,56.5,1,1,4.52,1,1,1,0.0,0.0,0.0,0.0,0.0,5.65,45.0
DEC_AGR_D,3230,Gas-IC,G,Gas,5.65,56.5,1,1,4.52,1,1,1,0.0,0.0,0.0,0.0,0.0,5.65,45.0
ECEC_G1,1429,Gas-GT,G,Gas,18.1,181.0,1,1,14.48,1,1,1,0.0,0.0,0.0,0.0,0.0,18.1,42.0
ECEC_G2,1429,Gas-GT,G,Gas,18.1,181.0,1,1,14.48,1,1,1,0.0,0.0,0.0,0.0,0.0,18.1,42.0
ETCCS_CT1,3244,Gas-CC,G,Gas,78.0,260.0,4,4,5.2,4,4,4,0.0,0.0,0.0,0.0,0.0,78.0,28.0
ETCCS_UNIT1,3244,Gas-CC,G,Gas,42.0,140.0,4,4,2.8,4,4,4,0.0,0.0,0.0,0.0,0.0,42.0,28.0
AZ_AZ_G1,2767,Gas-GT,G,Gas,4.0,40.0,1,1,3.2,1,1,1,0.0,0.0,0.0,0.0,0.0,4.0,42.0
AZ_AZ_G2,2767,Gas-GT,G,Gas,4.0,40.0,1,1,3.2,1,1,1,0.0,0.0,0.0,0.0,0.0,4.0,42.0
AZ_AZ_G3,2767,Gas-GT,G,Gas,4.0,40.0,1,1,3.2,1,1,1,0.0,0.0,0.0,0.0,0.0,4.0,42.0
AZ_AZ_G4,2767,Gas-GT,G,Gas,4.0,40.0,1,1,3.2,1,1,1,0.0,0.0,0.0,0.0,0.0,4.0,42.0
FERGCC_FERGGT1,2326,Gas-CC,G,Gas,55.59,185.3,4,4,3.706,4,4,4,0.0,0.0,0.0,0.0,0.0,55.59,28.0
FERGCC_FERGGT2,2326,Gas-CC,G,Gas,55.59,185.3,4,4,3.706,4,4,4,0.0,0.0,0.0,0.0,0.0,55.59,28.0
FERGCC_FERGST1,2326,Gas-CC,G,Gas,61.2,204.0,4,4,4.08,4,4,4,0.0,0.0,0.0,0.0,0.0,61.2,28.0
FRNYPP_GT11,2787,Gas-CC,G,Gas,59.01,196.7,4,4,3.934,4,4,4,0.0,0.0,0.0,0.0,0.0,59.01,28.0
FRNYPP_GT12,2787,Gas-CC,G,Gas,59.01,196.7,4,4,3.934,4,4,4,0.0,0.0,0.0,0.0,0.0,59.01,28.0
FRNYPP_GT13,2787,Gas-CC,G,Gas,59.01,196.7,4,4,3.934,4,4,4,0.0,0.0,0.0,0.0,0.0,59.01,28.0
FRNYPP_GT21,2787,Gas-CC,G,Gas,59.01,196.7,4,4,3.934,4,4,4,0.0,0.0,0.0,0.0,0.0,59.01,28.0
FRNYPP_GT22,2787,Gas-CC,G,Gas,59.01,196.7,4,4,3.934,4,4,4,0.0,0.0,0.0,0.0,0.0,59.01,28.0
FRNYPP_GT23,2787,Gas-CC,G,Gas,59.01,196.7,4,4,3.934,4,4,4,0.0,0.0,0.0,0.0,0.0,59.01,28.0
FRNYPP_ST10,2787,Gas-CC,G,Gas,126.6,422.0,4,4,8.44,4,4,4,0.0,0.0,0.0,0.0,0.0,126.6,28.0
FRNYPP_ST20,2787,Gas-CC,G,Gas,126.6,422.0,4,4,8.44,4,4,4,0.0,0.0,0.0,0.0,0.0,126.6,28.0
FREC_GT1,2457,Gas-CC,G,Gas,53.82,179.4,4,4,3.588,4,4,4,0.0,0.0,0.0,0.0,0.0,53.82,28.0
FREC_GT2,2457,Gas-CC,G,Gas,53.82,179.4,4,4,3.588,4,4,4,0.0,0.0,0.0,0.0,0.0,53.82,28.0
FREC_GT4,2457,Gas-CC,G,Gas,53.82,179.4,4,4,3.588,4,4,4,0.0,0.0,0.0,0.0,0.0,53.82,28.0
FREC_GT5,2457,Gas-CC,G,Gas,53.82,179.4,4,4,3.588,4,4,4,0.0,0.0,0.0,0.0,0.0,53.82,28.0
FREC_ST3,2457,Gas-CC,G,Gas,57.21,190.7,4,4,3.814,4,4,4,0.0,0.0,0.0,0.0,0.0,57.21,28.0
FREC_ST6,2457,Gas-CC,G,Gas,57.21,190.7,4,4,3.814,4,4,4,0.0,0.0,0.0,0.0,0.0,57.21,28.0
FEGC_UNIT1,2948,Gas-GT,G,Gas,12.9,129.0,1,1,10.32,1,1,1,0.0,0.0,0.0,0.0,0.0,12.9,42.0
FRONT_EC_CT1,1644,Gas-CC,G,Gas,53.1,177.0,4,4,3.54,4,4,4,0.0,0.0,0.0,0.0,0.0,53.1,28.0
FRONT_EC_CT2,1644,Gas-CC,G,Gas,53.1,177.0,4,4,3.54,4,4,4,0.0,0.0,0.0,0.0,0.0,53.1,28.0
FRONT_EC_ST,1644,Gas-CC,G,Gas,55.35,184.5,4,4,3.69,4,4,4,0.0,0.0,0.0,0.0,0.0,55.35,28.0
GRSES_UNIT1,2536,Gas-ST,G,Gas,71.7,239.0,4,4,4.78,4,4,4,0.0,0.0,0.0,0.0,0.0,71.7,35.0
GRSES_UNIT2,2536,Gas-ST,G,Gas,117.0,390.0,4,4,7.8,4,4,4,0.0,0.0,0.0,0.0,0.0,117.0,35.0
GBY_GBYGT73,2070,Gas-GT,G,Gas,7.2,72.0,1,1,5.76,1,1,1,0.0,0.0,0.0,0.0,0.0,7.2,42.0
GBY_GBYGT74,2070,Gas-GT,G,Gas,7.2,72.0,1,1,5.76,1,1,1,0.0,0.0,0.0,0.0,0.0,7.2,42.0
GBY_GBYGT81,2070,Gas-GT,G,Gas,7.2,72.0,1,1,5.76,1,1,1,0.0,0.0,0.0,0.0,0.0,7.2,42.0
GBY_GBYGT82,2070,Gas-GT,G,Gas,7.2,72.0,1,1,5.76,1,1,1,0.0,0.0,0.0,0.0,0.0,7.2,42.0
GBY_GBYGT83,2070,Gas-GT,G,Gas,7.2,72.0,1,1,5.76,1,1,1,0.0,0.0,0.0,0.0,0.0,7.2,42.0
GBY_GBYGT84,2070,Gas-GT,G,Gas,7.2,72.0,1,1,5.76,1,1,1,0.0,0.0,0.0,0.0,0.0,7.2,42.0
STEAM_ENGINE_1,2916,Gas-IC,G,Gas,0.84,8.4,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.84,45.0
STEAM_ENGINE_2,2916,Gas-IC,G,Gas,0.84,8.4,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.84,45.0
STEAM_ENGINE_3,2916,Gas-IC,G,Gas,0.84,8.4,1,1,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.84,45.0
LGE_LGE_GT1,1643,Gas-CC,G,Gas,55.5,185.0,4,4,3.7,4,4,4,0.0,0.0,0.0,0.0,0.0,55.5,28.0
LGE_LGE_GT2,1643,Gas-CC,G,Gas,55.5,185.0,4,4,3.7,4,4,4,0.0,0.0,0.0,0.0,0.0,55.5,28.0
LGE_LGE_STG,1643,Gas-CC,G,Gas,30.0,100.0,4,4,2.0,4,4,4,0.0,0.0,0.0,0.0,0.0,30.0,28.0
GUADG_GAS1,2418,Gas-CC,G,Gas,54.3,181.0,4,4,3.62,4,4,4,0.0,0.0,0.0,0.0,0.0,54.3,28.0
GUADG_GAS2,2418,Gas-CC,G,Gas,54.3,181.0,4,4,3.62,4,4,4,0.0,0.0,0.0,0.0,0.0,54.3,28.0
GUADG_GAS3,2418,Gas-CC,G,Gas,54.3,181.0,4,4,3.62,4,4,4,0.0,0.0,0.0,0.0,0.0,54.3,28.0
GUADG_GAS4,2418,Gas-CC,G,Gas,54.3,181.0,4,4,3.62,4,4,4,0.0,0.0,0.0,0.0,0.0,54.3,28.0
GUADG_STM5,2418,Gas-CC,G,Gas,61.2,204.0,4,4,4.08,4,4,4,0.0,0.0,0.0,0.0,0.0,61.2,28.0
GUADG_STM6,2418,Gas-CC,G,Gas,61.2,204.0,4,4,4.08,4,4,4,0.0,0.0,0.0,0.0,0.0,61.2,28.0
HLSES_UNIT3,3138,Gas-ST,G,Gas,118.5,395.0,4,4,7.9,4,4,4,0.0,0.0,0.0,0.0,0.0,118.5,35.0
HLSES_UNIT4,3138,Gas-ST,G,Gas,130.5,435.0,4,4,8.7,4,4,4,0.0,0.0,0.0,0.0,0.0,130.5,35.0
HLSES_UNIT5,3138,Gas-ST,G,Gas,130.5,435.0,4,4,8.7,4,4,4,0.0,0.0,0.0,0.0,0.0,130.5,35.0
HAYSEN_HAYSENG1,2659,Gas-CC,G,Gas,72.6,242.0,4,4,4.84,4,4,4,0.0,0.0,0.0,0.0,0.0,72.6,28.0
HAYSEN_HAYSENG2,2659,Gas-CC,G,Gas,72.6,242.0,4,4,4.84,4,4,4,0.0,0.0,0.0,0.0,0.0,72.6,28.0
HAYSEN_HAYSENG3,2659,Gas-CC,G,Gas,75.6,252.0,4,4,5.04,4,4,4,0.0,0.0,0.0,0.0,0.0,75.6,28.0
HAYSEN_HAYSENG4,2659,Gas-CC,G,Gas,75.6,252.0,4,4,5.04,4,4,4,0.0,0.0,0.0,0.0,0.0,75.6,28.0
DUKE_DUKE_GT1,1644,Gas-CC,G,Gas,52.98,176.6,4,4,3.532,4,4,4,0.0,0.0,0.0,0.0,0.0,52.98,28.0
DUKE_DUKE_GT2,1644,Gas-CC,G,Gas,52.98,176.6,4,4,3.532,4,4,4,0.0,0.0,0.0,0.0,0.0,52.98,28.0
DUKE_DUKE_ST1,1644,Gas-CC,G,Gas,59.43,198.1,4,4,3.962,4,4,4,0.0,0.0,0.0,0.0,0.0,59.43,28.0
JACKCNTY_CT1,2534,Gas-CC,G,Gas,59.67,198.9,4,4,3.978,4,4,4,0.0,0.0,0.0,0.0,0.0,59.67,28.0
JACKCNTY_CT2,2534,Gas-CC,G,Gas,59.67,198.9,4,4,3.978,4,4,4,0.0,0.0,0.0,0.0,0.0,59.67,28.0
JCKCNTY2_CT3,2534,Gas-CC,G,Gas,59.67,198.9,4,4,3.978,4,4,4,0.0,0.0,0.0,0.0,0.0,59.67,28.0
JCKCNTY2_CT4,2534,Gas-CC,G,Gas,59.67,198.9,4,4,3.978,4,4,4,0.0,0.0,0.0,0.0,0.0,59.67,28.0
JACKCNTY_STG,2534,Gas-CC,G,Gas,96.18,320.6,4,4,6.412,4,4,4,0.0,0.0,0.0,0.0,0.0,96.18,28.0
JCKCNTY2_ST2,2534,Gas-CC,G,Gas,96.18,320.6,4,4,6.412,4,4,4,0.0,0.0,0.0,0.0,0.0,96.18,28.0
TEN_CT1,2466,Gas-CC,G,Gas,55.5,185.0,4,4,3.7,4,4,4,0.0,0.0,0.0,0.0,0.0,55.5,28.0
TEN_STG,2466,Gas-CC,G,Gas,32.1,107.0,4,4,2.14,4,4,4,0.0,0.0,0.0,0.0,0.0,32.1,28.0
LHSES_UNIT1,2809,Gas-ST,G,Gas,119.1,397.0,4,4,7.94,4,4,4,0.0,0.0,0.0,0.0,0.0,119.1,35.0
LHSES_UNIT2A,2809,Gas-ST,G,Gas,159.3,531.0,4,4,10.62,4,4,4,0.0,0.0,0.0,0.0,0.0,159.3,35.0
LPCCS_CT11,3604,Gas-CC,G,Gas,55.8,186.0,4,4,3.72,4,4,4,0.0,0.0,0.0,0.0,0.0,55.8,28.0
LPCCS_CT12,3604,Gas-CC,G,Gas,55.8,186.0,4,4,3.72,4,4,4,0.0,0.0,0.0,0.0,0.0,55.8,28.0
LPCCS_CT21,3604,Gas-CC,G,Gas,55.8,186.0,4,4,3.72,4,4,4,0.0,0.0,0.0,0.0,0.0,55.8,28.0
LPCCS_CT22,3604,Gas-CC,G,Gas,55.8,186.0,4,4,3.72,4,4,4,0.0,0.0,0.0,0.0,0.0,55.8,28.0
LPCCS_UNIT1,3604,Gas-CC,G,Gas,64.8,216.0,4,4,4.32,4,4,4,0.0,0.0,0.0,0.0,0.0,64.8,28.0
LPCCS_UNIT2,3604,Gas-CC,G,Gas,64.8,216.0,4,4,4.32,4,4,4,0.0,0.0,0.0,0.0,0.0,64.8,28.0
LARDVFTN_G4,1589,Gas-GT,G,Gas,9.85,98.5,1,1,7.88,1,1,1,0.0,0.0,0.0,0.0,0.0,9.85,42.0
LARDVFTN_G5,1589,Gas-GT,G,Gas,9.85,98.5,1,1,7.88,1,1,1,0.0,0.0,0.0,0.0,0.0,9.85,42.0
LEON_CRK_LCPCT1,2161,Gas-GT,G,Gas,4.8,48.0,1,1,3.84,1,1,1,0.0,0.0,0.0,0.0,0.0,4.8,42.0
LEON_CRK_LCPCT2,2161,Gas-GT,G,Gas,4.8,48.0,1,1,3.84,1,1,1,0.0,0.0,0.0,0.0,0.0,4.8,42.0
LEON_CRK_LCPCT3,2161,Gas-GT,G,Gas,4.8,48.0,1,1,3.84,1,1,1,0.0,0.0,0.0,0.0,0.0,4.8,42.0
LEON_CRK_LCPCT4,2161,Gas-GT,G,Gas,4.8,48.0,1,1,3.84,1,1,1,0.0,0.0,0.0,0.0,0.0,4.8,42.0
LIG_UNIT1,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
LIG_UNIT2,2767,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
LOSTPI_LOSTPGT1,2441,Gas-CC,G,Gas,60.75,202.5,4,4,4.05,4,4,4,0.0,0.0,0.0,0.0,0.0,60.75,28.0
LOSTPI_LOSTPGT2,2441,Gas-CC,G,Gas,60.75,202.5,4,4,4.05,4,4,4,0.0,0.0,0.0,0.0,0.0,60.75,28.0
LOSTPI_LOSTPST1,2441,Gas-CC,G,Gas,61.2,204.0,4,4,4.08,4,4,4,0.0,0.0,0.0,0.0,0.0,61.2,28.0
NEDIN_NEDIN_G1,2384,Gas-CC,G,Gas,80.07,266.9,4,4,5.338,4,4,4,0.0,0.0,0.0,0.0,0.0,80.07,28.0
NEDIN_NEDIN_G2,2384,Gas-CC,G,Gas,80.07,266.9,4,4,5.338,4,4,4,0.0,0.0,0.0,0.0,0.0,80.07,28.0
NEDIN_NEDIN_G3,2384,Gas-CC,G,Gas,77.52,258.4,4,4,5.168,4,4,4,0.0,0.0,0.0,0.0,0.0,77.52,28.0
MDANP_CT1,2913,Gas-CC,G,Gas,77.4,258.0,4,4,5.16,4,4,4,0.0,0.0,0.0,0.0,0.0,77.4,28.0
MDANP_CT2,2913,Gas-CC,G,Gas,76.8,256.0,4,4,5.12,4,4,4,0.0,0.0,0.0,0.0,0.0,76.8,28.0
MDANP_CT3,2913,Gas-CC,G,Gas,76.5,255.0,4,4,5.1,4,4,4,0.0,0.0,0.0,0.0,0.0,76.5,28.0
MDANP_CT4,2913,Gas-CC,G,Gas,77.4,258.0,4,4,5.16,4,4,4,0.0,0.0,0.0,0.0,0.0,77.4,28.0
MDANP_CT5,2913,Gas-CC,G,Gas,82.8,276.0,4,4,5.52,4,4,4,0.0,0.0,0.0,0.0,0.0,82.8,28.0
MDANP_CT6,2913,Gas-CC,G,Gas,83.4,278.0,4,4,5.56,4,4,4,0.0,0.0,0.0,0.0,0.0,83.4,28.0
MGSES_CT1,2504,Gas-GT,G,Gas,8.94,89.4,1,1,7.152,1,1,1,0.0,0.0,0.0,0.0,0.0,8.94,42.0
MGSES_CT2,2504,Gas-GT,G,Gas,8.94,89.4,1,1,7.152,1,1,1,0.0,0.0,0.0,0.0,0.0,8.94,42.0
MGSES_CT3,2504,Gas-GT,G,Gas,8.94,89.4,1,1,7.152,1,1,1,0.0,0.0,0.0,0.0,0.0,8.94,42.0
MGSES_CT4,2504,Gas-GT,G,Gas,8.94,89.4,1,1,7.152,1,1,1,0.0,0.0,0.0,0.0,0.0,8.94,42.0
MGSES_CT5,2504,Gas-GT,G,Gas,8.94,89.4,1,1,7.152,1,1,1,0.0,0.0,0.0,0.0,0.0,8.94,42.0
MGSES_CT6,2504,Gas-GT,G,Gas,8.94,89.4,1,1,7.152,1,1,1,0.0,0.0,0.0,0.0,0.0,8.94,42.0
MCSES_UNIT6,3128,Gas-ST,G,Gas,36.6,122.0,4,4,2.44,4,4,4,0.0,0.0,0.0,0.0,0.0,36.6,35.0
MCSES_UNIT7,3128,Gas-ST,G,Gas,35.4,118.0,4,4,2.36,4,4,4,0.0,0.0,0.0,0.0,0.0,35.4,35.0
MCSES_UNIT8,3128,Gas-ST,G,Gas,170.4,568.0,4,4,11.36,4,4,4,0.0,0.0,0.0,0.0,0.0,170.4,35.0
NUECES_B_NUECESG8,1643,Gas-CC,G,Gas,56.88,189.6,4,4,3.792,4,4,4,0.0,0.0,0.0,0.0,0.0,56.88,28.0
NUECES_B_NUECESG9,1643,Gas-CC,G,Gas,56.88,189.6,4,4,3.792,4,4,4,0.0,0.0,0.0,0.0,0.0,56.88,28.0
NUECES_B_NUECESG7,1643,Gas-CC,G,Gas,105.3,351.0,4,4,7.02,4,4,4,0.0,0.0,0.0,0.0,0.0,105.3,28.0
CALAVERS_OWS1,649,Gas-ST,G,Gas,133.5,445.0,4,4,8.9,4,4,4,0.0,0.0,0.0,0.0,0.0,133.5,35.0
CALAVERS_OWS2,649,Gas-ST,G,Gas,130.5,435.0,4,4,8.7,4,4,4,0.0,0.0,0.0,0.0,0.0,130.5,35.0
OECCS_CT11,1446,Gas-CC,G,Gas,58.56,195.2,4,4,3.904,4,4,4,0.0,0.0,0.0,0.0,0.0,58.56,28.0
OECCS_CT12,1446,Gas-CC,G,Gas,56.73,189.1,4,4,3.782,4,4,4,0.0,0.0,0.0,0.0,0.0,56.73,28.0
OECCS_CT21,1446,Gas-CC,G,Gas,58.56,195.2,4,4,3.904,4,4,4,0.0,0.0,0.0,0.0,0.0,58.56,28.0
OECCS_CT22,1446,Gas-CC,G,Gas,56.73,189.1,4,4,3.782,4,4,4,0.0,0.0,0.0,0.0,0.0,56.73,28.0
OECCS_UNIT1,1446,Gas-CC,G,Gas,67.2,224.0,4,4,4.48,4,4,4,0.0,0.0,0.0,0.0,0.0,67.2,28.0
OECCS_UNIT2,1446,Gas-CC,G,Gas,67.2,224.0,4,4,4.48,4,4,4,0.0,0.0,0.0,0.0,0.0,67.2,28.0
VICTPRT2_UNIT1,441,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
VICTPRT2_UNIT2,441,Gas-GT,G,Gas,6.05,60.5,1,1,4.84,1,1,1,0.0,0.0,0.0,0.0,0.0,6.05,42.0
PANDA_S_SHER1CT1,3503,Gas-CC,G,Gas,69.6,232.0,4,4,4.64,4,4,4,0.0,0.0,0.0,0.0,0.0,69.6,28.0
PANDA_S_SHER1CT2,3503,Gas-CC,G,Gas,69.6,232.0,4,4,4.64,4,4,4,0.0,0.0,0.0,0.0,0.0,69.6,28.0
PANDA_S_SHER1ST1,3503,Gas-CC,G,Gas,105.93,353.1,4,4,7.062,4,4,4,0.0,0.0,0.0,0.0,0.0,105.93,28.0
PANDA_T1_TMPL1CT1,1285,Gas-CC,G,Gas,69.6,232.0,4,4,4.64,4,4,4,0.0,0.0,0.0,0.0,0.0,69.6,28.0
PANDA_T1_TMPL1CT2,1285,Gas-CC,G,Gas,69.6,232.0,4,4,4.64,4,4,4,0.0,0.0,0.0,0.0,0.0,69.6,28.0
PANDA_T1_TMPL1ST1,1285,Gas-CC,G,Gas,105.93,353.1,4,4,7.062,4,4,4,0.0,0.0,0.0,0.0,0.0,105.93,28.0
PANDA_T2_TMPL2CT1,1285,Gas-CC,G,Gas,69.6,232.0,4,4,4.64,4,4,4,0.0,0.0,0.0,0.0,0.0,69.6,28.0
