UID,From Bus,To Bus,R,X,B,Cont Rating
L1674_3363,1674,3363,0.0,0.00815818,0.0,999999
L4134_4137,4134,4137,0.0,0.00067371,0.0,999999
L4004_4125,4004,4125,0.0,0.00851969,0.0,999999
L3665_3666,3665,3666,0.0,0.00272014,0.0,999999
L933_2040,933,2040,0.0,0.00723674,0.0,2400
L553_1326,553,1326,0.0,0.00615755,0.0,600
L2754_3985,2754,3985,0.0,0.02285767,0.0,999999
L1959_1960,1959,1960,0.0,0.05880711,0.0,600
L1100_3205,1100,3205,0.0,0.00980817,0.0,999999
L199_407,199,407,0.0,0.08052174,0.0,600
L392_3557,392,3557,0.0,0.00907707,0.0,999999
L717_718,717,718,0.0,0.00147604,0.0,999999
L587_1498,587,1498,0.0,0.00776556,0.0,2400
L1900_2767,1900,2767,0.0,0.00835123,0.0,2400
L2176_2815,2176,2815,0.0,0.03464098,0.0,600
L1028_2879,1028,2879,0.0,0.01406579,0.0,600
L1304_1798,1304,1798,0.0,0.01206329,0.0,600
L2803_2805,2803,2805,0.0,0.02271452,0.0,600
L602_3418,602,3418,0.0,0.00860589,0.0,999999
L67_3982,67,3982,0.0,0.05146678,0.0,999999
L1391_3183,1391,3183,0.0,0.03031011,0.0,999999
L44_3932,44,3932,0.0,0.00011016,0.0,999999
L431_1451,431,1451,0.0,0.0258144,0.0,600
L3870_3891,3870,3891,0.0,0.00080546,0.0,999999
L1732_3356,1732,3356,0.0,0.01466776,0.0,999999
L2107_3838,2107,3838,0.0,0.00272042,0.0,999999
L4182_4199,4182,4199,0.0,0.01099823,0.0,999999
L1806_3312,1806,3312,0.0,0.01220133,0.0,999999
L1458_1646,1458,1646,0.0,0.02093884,0.0,600
L1640_3966,1640,3966,0.0,0.00252766,0.0,999999
L913_1362,913,1362,0.0,0.00813892,0.0,600
L409_3950,409,3950,0.0,0.01062917,0.0,999999
L1891_1892,1891,1892,0.0,0.00220539,0.0,2400
L1143_3197,1143,3197,0.0,0.00223966,0.0,999999
L3479_3480,3479,3480,0.0,0.00835689,0.0,999999
L1965_3988,1965,3988,0.0,0.01386077,0.0,999999
L463_887,463,887,0.0,0.03012568,0.0,600
L2953_4212,2953,4212,0.0,0.00629864,0.0,999999
L361_362,361,362,0.0,0.01837759,0.0,600
L1219_3253,1219,3253,0.0,0.00282407,0.0,999999
L4056_4058,4056,4058,0.0,0.00105594,0.0,999999
L468_3871,468,3871,0.0,0.00275041,0.0,999999
L103_1268,103,1268,0.0,0.00064599,0.0,999999
L3724_3751,3724,3751,0.0,0.01080528,0.0,999999
L2924_2932,2924,2932,0.0,0.02182678,0.0,600
L898_3589,898,3589,0.0,0.00254683,0.0,999999
L1403_1404,1403,1404,0.0,0.01251423,0.0,2400
L2799_3969,2799,3969,0.0,0.00123802,0.0,999999
L2905_4009,2905,4009,0.0,0.00878078,0.0,999999
L3365_3670,3365,3670,0.0,0.02802467,0.0,999999
L161_162,161,162,0.0,0.01471889,0.0,600
L860_3151,860,3151,0.0,0.07245568,0.0,999999
L1264_3498,1264,3498,0.0,0.00068713,0.0,999999
L1706_3441,1706,3441,0.0,0.00757605,0.0,999999
L3891_3893,3891,3893,0.0,0.01740521,0.0,999999
L1964_1965,1964,1965,0.0,0.00551582,0.0,600
L1194_1201,1194,1201,0.0,0.0028919,0.0,2400
L3473_3474,3473,3474,0.0,0.00913987,0.0,999999
L3320_3321,3320,3321,0.0,0.00078924,0.0,999999
L1590_4060,1590,4060,0.0,0.00533573,0.0,999999
L1290_3484,1290,3484,0.0,0.00292371,0.0,999999
L717_3738,717,3738,0.0,0.04298526,0.0,999999
L3006_3964,3006,3964,0.0,0.00264683,0.0,999999
L1037_1038,1037,1038,0.0,0.00574667,0.0,2400
L1908_4008,1908,4008,0.0,0.00165478,0.0,999999
L661_4162,661,4162,0.0,0.00797306,0.0,999999
L53_684,53,684,0.0,0.00120752,0.0,999999
L2160_3937,2160,3937,0.0,0.05970813,0.0,999999
L396_1085,396,1085,0.0,0.01331366,0.0,600
L255_3637,255,3637,0.0,0.00377103,0.0,999999
L1993_2826,1993,2826,0.0,0.02866091,0.0,600
L1449_1450,1449,1450,0.0,0.00658981,0.0,600
L2293_2294,2293,2294,0.0,0.0324084,0.0,600
L353_1535,353,1535,0.0,0.01274841,0.0,600
L610_620,610,620,0.0,0.08220828,0.0,600
L1279_2163,1279,2163,0.0,0.01815078,0.0,600
L54_4073,54,4073,0.0,0.00160741,0.0,999999
L2585_4225,2585,4225,0.0,0.0027148,0.0,999999
L1709_3500,1709,3500,0.0,0.01180417,0.0,999999
L1372_3506,1372,3506,0.0,0.04151813,0.0,999999
L3821_3928,3821,3928,0.0,0.00100005,0.0,999999
L3519_3520,3519,3520,0.0,0.01264094,0.0,999999
L2691_2818,2691,2818,0.0,0.01978659,0.0,600
L1532_3178,1532,3178,0.0,0.00728257,0.0,999999
L1117_3446,1117,3446,0.0,0.00524342,0.0,999999
L372_1744,372,1744,0.0,0.01779457,0.0,600
L23_1457,23,1457,0.0,0.00358953,0.0,600
L1158_3542,1158,3542,0.0,0.00233348,0.0,999999
L1989_1990,1989,1990,0.0,0.00815958,0.0,600
L2460_3906,2460,3906,0.0,0.00079467,0.0,999999
L551_1596,551,1596,0.0,0.00327469,0.0,2400
L2895_4084,2895,4084,0.0,0.00337622,0.0,999999
L4008_4282,4008,4282,0.0,0.00133625,0.0,999999
L396_1764,396,1764,0.0,0.01067723,0.0,600
L4034_4277,4034,4277,0.0,0.00121171,0.0,999999
L960_2940,960,2940,0.0,0.00069071,0.0,999999
L402_4187,402,4187,0.0,0.00877765,0.0,999999
L598_1495,598,1495,0.0,0.00225337,0.0,2400
L1207_1208,1207,1208,0.0,0.04331851,0.0,600
L21_3644,21,3644,0.0,0.00260246,0.0,999999
L4023_4259,4023,4259,0.0,0.0009738,0.0,999999
L3728_3878,3728,3878,0.0,0.00128576,0.0,999999
L1620_4231,1620,4231,0.0,0.00405271,0.0,999999
L2953_4130,2953,4130,0.0,0.01034314,0.0,999999
L362_1431,362,1431,0.0,0.06164527,0.0,600
L3786_3920,3786,3920,0.0,0.00118661,0.0,999999
L947_1624,947,1624,0.0,0.00157956,0.0,2400
L2853_3977,2853,3977,0.0,0.0189392,0.0,999999
L1346_4150,1346,4150,0.0,0.00538951,0.0,999999
L894_3184,894,3184,0.0,0.03586732,0.0,999999
L3413_3692,3413,3692,0.0,0.01361362,0.0,999999
L1975_3164,1975,3164,0.0,0.00698347,0.0,999999
L1495_3416,1495,3416,0.0,0.00122648,0.0,999999
L483_2468,483,2468,0.0,0.0356762,0.0,600
L673_3583,673,3583,0.0,0.00749653,0.0,999999
L968_4151,968,4151,0.0,0.00137816,0.0,999999
L1343_1573,1343,1573,0.0,0.0006724,0.0,2400
L2333_2334,2333,2334,0.0,0.01221735,0.0,600
L2716_4188,2716,4188,0.0,0.00248715,0.0,999999
L1139_1140,1139,1140,0.0,0.01752388,0.0,600
L102_110,102,110,0.0,0.00334257,0.0,2400
L3904_3905,3904,3905,0.0,0.00269264,0.0,999999
L2710_2711,2710,2711,0.0,0.00163896,0.0,999999
L1605_3723,1605,3723,0.0,0.00011128,0.0,999999
L2567_4214,2567,4214,0.0,0.00089496,0.0,999999
L1224_3442,1224,3442,0.0,0.0118813,0.0,999999
L1830_1832,1830,1832,0.0,0.00137727,0.0,2400
L325_327,325,327,0.0,0.02366193,0.0,600
L1017_3193,1017,3193,0.0,0.01396575,0.0,999999
L4097_4170,4097,4170,0.0,0.00065641,0.0,999999
L4082_4219,4082,4219,0.0,0.00062191,0.0,999999
L390_1126,390,1126,0.0,0.00498925,0.0,600
L1036_4100,1036,4100,0.0,0.00141766,0.0,999999
L2689_2690,2689,2690,0.0,0.01056384,0.0,600
L738_3762,738,3762,0.0,0.01546241,0.0,999999
L1551_1553,1551,1553,0.0,0.00569774,0.0,2400
L582_592,582,592,0.0,0.02502607,0.0,600
L1774_3423,1774,3423,0.0,0.00391671,0.0,999999
L2759_4289,2759,4289,0.0,0.01047946,0.0,999999
L1177_3252,1177,3252,0.0,0.00200112,0.0,999999
L217_1211,217,1211,0.0,0.01063484,0.0,600
L352_1846,352,1846,0.0,0.01048944,0.0,999999
L2327_2977,2327,2977,0.0,0.01181981,0.0,600
L3915_3916,3915,3916,0.0,0.00207095,0.0,999999
L1083_1198,1083,1198,0.0,0.01048841,0.0,600
L2722_4229,2722,4229,0.0,0.01741878,0.0,999999
L975_1008,975,1008,0.0,0.00498009,0.0,2400
L268_269,268,269,0.0,0.0027394,0.0,600
L1545_1546,1545,1546,0.0,0.01070712,0.0,2400
L2468_2469,2468,2469,0.0,0.00117518,0.0,999999
L416_1063,416,1063,0.0,0.07445298,0.0,600
L1070_3575,1070,3575,0.0,0.00480669,0.0,999999
L3580_3581,3580,3581,0.0,0.00269761,0.0,999999
L702_3903,702,3903,0.0,0.018603,0.0,999999
L2614_4118,2614,4118,0.0,0.00266425,0.0,999999
L1053_1059,1053,1059,0.0,0.00588266,0.0,2400
L705_1942,705,1942,0.0,0.02387693,0.0,600
L2843_2886,2843,2886,0.0,0.01003855,0.0,2400
L3694_3695,3694,3695,0.0,0.004328,0.0,999999
L282_283,282,283,0.0,0.04381448,0.0,600
L1230_1232,1230,1232,0.0,0.00852298,0.0,2400
L1384_1392,1384,1392,0.0,0.00911897,0.0,600
L3178_3379,3178,3379,0.0,0.00789905,0.0,999999
L1064_3568,1064,3568,0.0,0.00931241,0.0,999999
L659_660,659,660,0.0,0.00731419,0.0,600
L1196_1201,1196,1201,0.0,0.0077757,0.0,600
L394_3192,394,3192,0.0,0.00673595,0.0,999999
L3746_3810,3746,3810,0.0,0.00061542,0.0,999999
L2103_3698,2103,3698,0.0,0.00471311,0.0,999999
L4259_4260,4259,4260,0.0,0.00285125,0.0,999999
L1099_1916,1099,1916,0.0,0.00351253,0.0,600
L1953_1955,1953,1955,0.0,0.01469808,0.0,600
L249_253,249,253,0.0,0.01140702,0.0,600
L1433_3222,1433,3222,0.0,0.01452837,0.0,999999
L96_471,96,471,0.0,0.01382783,0.0,600
L2682_4114,2682,4114,0.0,0.00148062,0.0,999999
L1086_3572,1086,3572,0.0,0.05552571,0.0,999999
L310_324,310,324,0.0,0.01080896,0.0,600
L4238_4239,4238,4239,0.0,0.00479851,0.0,999999
L2327_2612,2327,2612,0.0,0.00511149,0.0,600
L1093_3562,1093,3562,0.0,0.00812589,0.0,999999
L887_3163,887,3163,0.0,0.00192531,0.0,999999
L591_592,591,592,0.0,0.06450258,0.0,2400
L670_671,670,671,0.0,0.01968054,0.0,600
L438_439,438,439,0.0,0.00090872,0.0,999999
L1576_3760,1576,3760,0.0,0.00617568,0.0,999999
L343_867,343,867,0.0,0.04832188,0.0,600
L1275_1690,1275,1690,0.0,0.03688505,0.0,600
L2164_2329,2164,2329,0.0,0.00866133,0.0,2400
L3260_3526,3260,3526,0.0,0.00797631,0.0,999999
L3940_4217,3940,4217,0.0,0.00191043,0.0,999999
L1016_4124,1016,4124,0.0,0.00577031,0.0,999999
L1794_3483,1794,3483,0.0,0.00273362,0.0,999999
L3982_3983,3982,3983,0.0,0.00062209,0.0,999999
L589_592,589,592,0.0,0.01154344,0.0,600
L38_2499,38,2499,0.0,0.00127868,0.0,999999
L89_1756,89,1756,0.0,0.04821109,0.0,600
L1235_1236,1235,1236,0.0,0.00919469,0.0,2400
L1082_1083,1082,1083,0.0,0.00780511,0.0,600
L1884_3244,1884,3244,0.0,0.01055057,0.0,999999
L4111_4295,4111,4295,0.0,0.01058587,0.0,999999
L2837_4154,2837,4154,0.0,0.00504541,0.0,999999
L76_3983,76,3983,0.0,0.03902228,0.0,999999
L1012_4133,1012,4133,0.0,0.00108058,0.0,999999
L974_4175,974,4175,0.0,0.01315307,0.0,999999
L1952_4047,1952,4047,0.0,0.00427576,0.0,999999
L1380_1453,1380,1453,0.0,0.07590076,0.0,600
L59_1333,59,1333,0.0,0.00640067,0.0,600
L4004_4121,4004,4121,0.0,0.00830923,0.0,999999
L374_3610,374,3610,0.0,0.00522429,0.0,999999
L2874_2877,2874,2877,0.0,0.00436925,0.0,2400
L232_1199,232,1199,0.0,0.00226232,0.0,600
L2839_3937,2839,3937,0.0,0.02419535,0.0,999999
L572_576,572,576,0.0,0.0104941,0.0,600
L1226_1372,1226,1372,0.0,0.04685874,0.0,600
L3964_4204,3964,4204,0.0,0.0559154,0.0,999999
L755_3795,755,3795,0.0,0.00094213,0.0,999999
L1157_3542,1157,3542,0.0,0.0011436,0.0,999999
L1014_1015,1014,1015,0.0,0.01611124,0.0,600
L3438_3579,3438,3579,0.0,0.00127336,0.0,999999
L641_3173,641,3173,0.0,0.02244451,0.0,999999
L1702_3178,1702,3178,0.0,0.00654826,0.0,999999
L3336_3478,3336,3478,0.0,0.00092408,0.0,999999
L1776_1789,1776,1789,0.0,0.00783048,0.0,600
L3363_3536,3363,3536,0.0,0.00112309,0.0,999999
L921_3662,921,3662,0.0,0.00102834,0.0,999999
L1014_4138,1014,4138,0.0,0.00861371,0.0,999999
L2677_4066,2677,4066,0.0,0.0076285,0.0,999999
L2300_4248,2300,4248,0.0,0.0120671,0.0,999999
L381_382,381,382,0.0,0.01589842,0.0,600
L2158_4139,2158,4139,0.0,0.00289669,0.0,999999
L3379_3391,3379,3391,0.0,0.00085595,0.0,999999
L1941_1943,1941,1943,0.0,0.12170267,0.0,600
L1741_3174,1741,3174,0.0,0.02911466,0.0,999999
L1134_1403,1134,1403,0.0,0.0076621,0.0,1800
L478_479,478,479,0.0,0.00105523,0.0,999999
L2016_3902,2016,3902,0.0,0.00185251,0.0,999999
L911_3610,911,3610,0.0,0.00373202,0.0,999999
L2810_3032,2810,3032,0.0,0.01152496,0.0,600
L2150_4237,2150,4237,0.0,0.00449332,0.0,999999
L391_3324,391,3324,0.0,0.02133053,0.0,999999
L4033_4300,4033,4300,0.0,0.000926,0.0,999999
L925_3574,925,3574,0.0,0.01245764,0.0,999999
L1589_2935,1589,2935,0.0,0.00123594,0.0,2400
L3790_3791,3790,3791,0.0,0.00211571,0.0,999999
L2536_4105,2536,4105,0.0,0.0077144,0.0,999999
L1685_3415,1685,3415,0.0,0.00118291,0.0,999999
L938_1906,938,1906,0.0,0.01730686,0.0,600
L931_2303,931,2303,0.0,0.00311249,0.0,600
L2703_4201,2703,4201,0.0,0.00458955,0.0,999999
L1149_3545,1149,3545,0.0,0.00212634,0.0,999999
L1745_3195,1745,3195,0.0,0.00072838,0.0,999999
L1227_1830,1227,1830,0.0,0.00110397,0.0,2400
L1526_3410,1526,3410,0.0,0.0027389,0.0,999999
L1069_1554,1069,1554,0.0,0.00065168,0.0,2400
L2985_4200,2985,4200,0.0,0.01254828,0.0,999999
L2562_2700,2562,2700,0.0,0.00471271,0.0,600
L638_1393,638,1393,0.0,0.01696193,0.0,600
L1640_2804,1640,2804,0.0,0.04954009,0.0,600
L442_1437,442,1437,0.0,0.05806052,0.0,600
L1998_1999,1998,1999,0.0,0.00833432,0.0,600
L1260_3503,1260,3503,0.0,0.01720009,0.0,999999
L901_3188,901,3188,0.0,0.05589907,0.0,999999
L3003_4031,3003,4031,0.0,0.01907044,0.0,999999
L3722_3723,3722,3723,0.0,0.03832518,0.0,999999
L1482_3208,1482,3208,0.0,9.166e-05,0.0,999999
L1353_3455,1353,3455,0.0,0.00921838,0.0,999999
L4141_4174,4141,4174,0.0,0.00785688,0.0,999999
L1054_1055,1054,1055,0.0,0.00411721,0.0,600
L4234_4235,4234,4235,0.0,0.00149597,0.0,999999
L2874_4107,2874,4107,0.0,0.00698518,0.0,999999
L3836_3837,3836,3837,0.0,0.00080505,0.0,999999
L2145_4160,2145,4160,0.0,0.00226267,0.0,999999
L1023_1773,1023,1773,0.0,0.00482508,0.0,600
L1748_3491,1748,3491,0.0,0.00578537,0.0,999999
L789_3749,789,3749,0.0,0.00338005,0.0,999999
L1103_3493,1103,3493,0.0,0.00716285,0.0,999999
L1431_1432,1431,1432,0.0,0.01787346,0.0,600
L1182_3210,1182,3210,0.0,0.01712986,0.0,999999
L2322_2417,2322,2417,0.0,0.03698709,0.0,600
L1254_3200,1254,3200,0.0,0.02365771,0.0,999999
L1640_2805,1640,2805,0.0,0.02080527,0.0,600
L189_190,189,190,0.0,0.04796364,0.0,600
L2802_2948,2802,2948,0.0,0.0310977,0.0,2400
L2323_2622,2323,2622,0.0,0.01062436,0.0,600
L2772_3966,2772,3966,0.0,0.0274954,0.0,999999
L2584_2789,2584,2789,0.0,0.00279323,0.0,4000
L802_943,802,943,0.0,0.03580196,0.0,600
L4068_4210,4068,4210,0.0,0.02472354,0.0,999999
L2302_2325,2302,2325,0.0,0.01189931,0.0,600
L723_780,723,780,0.0,0.02854923,0.0,600
L1011_1059,1011,1059,0.0,0.00830831,0.0,600
L287_290,287,290,0.0,0.00814862,0.0,600
L1611_3752,1611,3752,0.0,0.17006957,0.0,999999
L168_169,168,169,0.0,0.0020497,0.0,2400
L4124_4258,4124,4258,0.0,0.01165925,0.0,999999
L3722_3753,3722,3753,0.0,0.05898676,0.0,999999
L873_892,873,892,0.0,0.00873794,0.0,600
L3023_4273,3023,4273,0.0,0.00389496,0.0,999999
L2537_4252,2537,4252,0.0,0.02460043,0.0,999999
L1377_1689,1377,1689,0.0,0.0142924,0.0,2400
L3582_3610,3582,3610,0.0,0.00212877,0.0,999999
L3480_3481,3480,3481,0.0,0.00640352,0.0,999999
L575_2735,575,2735,0.0,0.00133552,0.0,999999
L2010_3730,2010,3730,0.0,0.00130157,0.0,999999
L861_3201,861,3201,0.0,0.02037309,0.0,999999
L1203_3648,1203,3648,0.0,0.0649957,0.0,999999
L1174_3521,1174,3521,0.0,0.00153767,0.0,999999
L1226_2245,1226,2245,0.0,0.02039372,0.0,600
L2954_2956,2954,2956,0.0,0.00484573,0.0,2400
L3_503,3,503,0.0,0.00616356,0.0,600
L937_3619,937,3619,0.0,0.00458127,0.0,999999
L2321_2322,2321,2322,0.0,0.0325684,0.0,600
L2516_2578,2516,2578,0.0,0.02420721,0.0,600
L2638_4207,2638,4207,0.0,0.00622487,0.0,999999
L1029_4117,1029,4117,0.0,0.00668145,0.0,999999
L3892_3893,3892,3893,0.0,0.00157868,0.0,999999
L1333_2523,1333,2523,0.0,0.00495514,0.0,600
L2257_4101,2257,4101,0.0,0.01160515,0.0,999999
L905_3626,905,3626,0.0,0.00182272,0.0,999999
L1044_2481,1044,2481,0.0,0.00501786,0.0,2400
L3315_3316,3315,3316,0.0,0.00525996,0.0,999999
L2068_3985,2068,3985,0.0,0.03276025,0.0,999999
L1007_2102,1007,2102,0.0,0.00779568,0.0,2400
L700_3739,700,3739,0.0,0.00223759,0.0,999999
L419_427,419,427,0.0,0.04890786,0.0,600
L245_246,245,246,0.0,0.00985817,0.0,600
L1208_3623,1208,3623,0.0,0.01784759,0.0,999999
L1601_3960,1601,3960,0.0,0.00123111,0.0,999999
L2960_4200,2960,4200,0.0,0.00330965,0.0,999999
L3027_3028,3027,3028,0.0,0.00450313,0.0,600
L1557_2519,1557,2519,0.0,0.0014926,0.0,2400
L1988_4205,1988,4205,0.0,0.01069494,0.0,999999
L1107_1395,1107,1395,0.0,0.00633467,0.0,600
L8_3338,8,3338,0.0,0.0103078,0.0,999999
L3574_4174,3574,4174,0.0,0.00754752,0.0,999999
L2082_2963,2082,2963,0.0,0.00082471,0.0,2400
L1510_1517,1510,1517,0.0,0.0019809,0.0,2400
L726_3725,726,3725,0.0,0.00062513,0.0,999999
L1162_1243,1162,1243,0.0,0.00925939,0.0,600
L491_492,491,492,0.0,0.00012605,0.0,999999
L844_849,844,849,0.0,0.01583759,0.0,600
L2477_2478,2477,2478,0.0,0.00261996,0.0,600
L665_1756,665,1756,0.0,0.03174473,0.0,600
L1358_3452,1358,3452,0.0,0.00775202,0.0,999999
L868_869,868,869,0.0,0.00701215,0.0,600
L2574_2809,2574,2809,0.0,0.0074613,0.0,600
L2350_2692,2350,2692,0.0,0.00561816,0.0,600
L210_3956,210,3956,0.0,0.01817388,0.0,999999
L574_576,574,576,0.0,0.01593335,0.0,600
L291_292,291,292,0.0,0.00841098,0.0,600
L2020_3926,2020,3926,0.0,0.00101561,0.0,999999
L30_3889,30,3889,0.0,0.00436415,0.0,999999
L3336_3337,3336,3337,0.0,0.003499,0.0,999999
L639_1537,639,1537,0.0,0.02681916,0.0,600
L344_573,344,573,0.0,0.05334185,0.0,999999
L668_669,668,669,0.0,0.01377566,0.0,600
L270_271,270,271,0.0,0.00738988,0.0,600
L2398_4257,2398,4257,0.0,0.01112443,0.0,999999
L2705_4061,2705,4061,0.0,0.00469093,0.0,999999
L1573_4058,1573,4058,0.0,0.00057536,0.0,999999
L647_648,647,648,0.0,0.02422386,0.0,600
L3246_3256,3246,3256,0.0,0.0020814,0.0,999999
L3151_3154,3151,3154,0.0,0.03800515,0.0,999999
L623_629,623,629,0.0,0.00160093,0.0,999999
L163_2671,163,2671,0.0,0.03956075,0.0,600
L112_1861,112,1861,0.0,0.0001379,0.0,999999
L420_970,420,970,0.0,0.10585978,0.0,600
L121_123,121,123,0.0,0.01906996,0.0,600
L1081_3471,1081,3471,0.0,0.00138064,0.0,999999
L1010_4131,1010,4131,0.0,0.00186471,0.0,999999
L3324_3578,3324,3578,0.0,0.01920479,0.0,999999
L3425_3582,3425,3582,0.0,0.009313,0.0,999999
L2892_4153,2892,4153,0.0,0.00613029,0.0,999999
L3350_3352,3350,3352,0.0,0.00479116,0.0,999999
L3959_3960,3959,3960,0.0,0.07749239,0.0,999999
L1315_3445,1315,3445,0.0,0.00447113,0.0,999999
L2108_3841,2108,3841,0.0,0.02612034,0.0,999999
L3382_3383,3382,3383,0.0,0.00399592,0.0,999999
L202_203,202,203,0.0,0.00259975,0.0,2400
L187_1172,187,1172,0.0,0.007096,0.0,600
L1356_3457,1356,3457,0.0,0.01209203,0.0,999999
L446_3168,446,3168,0.0,0.03228808,0.0,999999
L1097_3202,1097,3202,0.0,0.00073948,0.0,999999
L1494_3213,1494,3213,0.0,0.00773804,0.0,999999
L670_974,670,974,0.0,0.03820906,0.0,600
L776_777,776,777,0.0,0.00196972,0.0,999999
L1113_1454,1113,1454,0.0,0.0128644,0.0,600
L384_1744,384,1744,0.0,0.01388188,0.0,600
L3_3163,3,3163,0.0,0.02403965,0.0,999999
L415_418,415,418,0.0,0.01030295,0.0,600
L1718_3518,1718,3518,0.0,0.00521894,0.0,999999
L2293_2401,2293,2401,0.0,0.01591836,0.0,600
L2898_3011,2898,3011,0.0,0.00113143,0.0,2400
L908_909,908,909,0.0,0.00062221,0.0,999999
L1042_3031,1042,3031,0.0,0.03282828,0.0,600
L2766_2905,2766,2905,0.0,0.00658522,0.0,2400
L2417_2418,2417,2418,0.0,0.02929737,0.0,600
L4077_4080,4077,4080,0.0,0.00791982,0.0,999999
L1983_2194,1983,2194,0.0,0.00896125,0.0,600
L1906_3192,1906,3192,0.0,0.00817049,0.0,999999
L2175_3971,2175,3971,0.0,0.01257363,0.0,999999
L1333_2535,1333,2535,0.0,0.01243714,0.0,600
L1079_1383,1079,1383,0.0,0.00638016,0.0,2400
L1038_4297,1038,4297,0.0,0.00235204,0.0,999999
L1308_2057,1308,2057,0.0,0.00458183,0.0,2400
L1733_3286,1733,3286,0.0,0.00162101,0.0,999999
L2936_4049,2936,4049,0.0,0.00406604,0.0,999999
L1882_3251,1882,3251,0.0,0.00957334,0.0,999999
L549_1699,549,1699,0.0,0.03088907,0.0,600
L687_3732,687,3732,0.0,0.01267294,0.0,999999
L1068_3576,1068,3576,0.0,0.00200129,0.0,999999
L1388_1653,1388,1653,0.0,0.00707693,0.0,2400
L775_1973,775,1973,0.0,0.02435481,0.0,600
L950_4057,950,4057,0.0,0.00433714,0.0,999999
L2059_2583,2059,2583,0.0,0.02442343,0.0,2400
L86_3975,86,3975,0.0,0.04919369,0.0,999999
L254_3421,254,3421,0.0,0.00298562,0.0,999999
L3491_3657,3491,3657,0.0,0.00132296,0.0,999999
L2521_2593,2521,2593,0.0,0.00933218,0.0,600
L3444_3650,3444,3650,0.0,0.00824624,0.0,999999
L2158_4145,2158,4145,0.0,0.02771687,0.0,999999
L4081_4092,4081,4092,0.0,0.00713045,0.0,999999
L2086_2640,2086,2640,0.0,0.0036489,0.0,2400
L340_3624,340,3624,0.0,0.00086545,0.0,999999
L3999_4000,3999,4000,0.0,0.00923988,0.0,999999
L1410_3435,1410,3435,0.0,0.00374644,0.0,999999
L528_1108,528,1108,0.0,0.0241985,0.0,600
L1080_1104,1080,1104,0.0,0.00551081,0.0,600
L4015_4039,4015,4039,0.0,0.02335289,0.0,999999
L2519_2540,2519,2540,0.0,0.00713798,0.0,600
L4050_4202,4050,4202,0.0,0.00215549,0.0,999999
L916_1338,916,1338,0.0,0.03398949,0.0,600
L379_535,379,535,0.0,0.01177264,0.0,600
L301_3632,301,3632,0.0,0.0018132,0.0,999999
L706_1942,706,1942,0.0,0.01417628,0.0,600
L944_2160,944,2160,0.0,0.02600644,0.0,600
L2578_2732,2578,2732,0.0,0.0201302,0.0,600
L4045_4179,4045,4179,0.0,0.01146872,0.0,999999
L952_4062,952,4062,0.0,0.00586826,0.0,999999
L216_4191,216,4191,0.0,0.01696484,0.0,999999
L1680_2531,1680,2531,0.0,0.00020623,0.0,999999
L619_620,619,620,0.0,0.04048853,0.0,600
L2811_4134,2811,4134,0.0,0.00160179,0.0,999999
L2620_2969,2620,2969,0.0,0.00051851,0.0,2400
L635_3385,635,3385,0.0,0.00487871,0.0,999999
L3169_3170,3169,3170,0.0,0.02422888,0.0,999999
L760_3755,760,3755,0.0,0.00196932,0.0,999999
L1060_4069,1060,4069,0.0,0.0034177,0.0,999999
L2503_3859,2503,3859,0.0,0.00070795,0.0,999999
L733_3841,733,3841,0.0,0.00063793,0.0,999999
L366_367,366,367,0.0,0.011383,0.0,600
L2029_4188,2029,4188,0.0,0.0016303,0.0,999999
L3940_4234,3940,4234,0.0,0.00685492,0.0,999999
L3194_3365,3194,3365,0.0,0.04347669,0.0,999999
L2457_2458,2457,2458,0.0,0.01123024,0.0,600
L2088_3032,2088,3032,0.0,0.00374462,0.0,600
L856_988,856,988,0.0,0.01952767,0.0,600
L1261_3500,1261,3500,0.0,0.01203854,0.0,999999
L139_3353,139,3353,0.0,0.00906006,0.0,999999
L1248_3540,1248,3540,0.0,0.00814469,0.0,999999
L3252_3254,3252,3254,0.0,0.00082109,0.0,999999
L635_3598,635,3598,0.0,0.00012582,0.0,999999
L39_3861,39,3861,0.0,0.04415257,0.0,999999
L1097_3204,1097,3204,0.0,0.00078872,0.0,999999
L940_2778,940,2778,0.0,0.00099249,0.0,999999
L3993_4278,3993,4278,0.0,0.00082712,0.0,999999
L2170_2841,2170,2841,0.0,0.05370122,0.0,600
L2371_2746,2371,2746,0.0,0.00095699,0.0,999999
L533_1816,533,1816,0.0,0.00288086,0.0,600
L884_1945,884,1945,0.0,0.07860191,0.0,600
L1792_1797,1792,1797,0.0,0.00694699,0.0,2400
L2485_3889,2485,3889,0.0,0.00136469,0.0,999999
L505_3150,505,3150,0.0,0.03578395,0.0,999999
L1796_3283,1796,3283,0.0,0.00407903,0.0,999999
L74_3984,74,3984,0.0,0.01595493,0.0,999999
L669_973,669,973,0.0,0.03293406,0.0,600
L870_878,870,878,0.0,0.00761028,0.0,600
L1769_3731,1769,3731,0.0,0.06124958,0.0,999999
L2154_4144,2154,4144,0.0,0.01871337,0.0,999999
L1202_3213,1202,3213,0.0,0.02039694,0.0,999999
L1557_3973,1557,3973,0.0,0.0011764,0.0,999999
L3478_3479,3478,3479,0.0,0.00169787,0.0,999999
L3377_3491,3377,3491,0.0,0.00069519,0.0,999999
L1042_1043,1042,1043,0.0,0.0215683,0.0,600
