Date,Hour,Generator,Output,Curtailment
2025-11-05,0,CONIGLIO_UNIT1,6.285,0.0
2025-11-05,0,CORALSLR_SOLAR1,4.885,0.0
2025-11-05,0,CORALSLR_SOLAR2,2.815,0.0
2025-11-05,0,CORAZON_UNIT1,10.13,0.0
2025-11-05,0,CRWN_SLR_UNIT1,5.065,0.0
2025-11-05,0,DAG_UNIT1,0.0,5.07
2025-11-05,0,DAG_UNIT2,0.0,5.07
2025-11-05,0,DILEOSLR_UNIT1,3.57,0.0
2025-11-05,0,E_BLACK_UNIT_1,7.2,0.0
2025-11-05,0,EDDYII_EDDYII,0.5,0.0
2025-11-05,0,EIFSLR_UNIT1,12.05,0.0
2025-11-05,0,ELARA_SL_UNIT1,6.62,0.0
2025-11-05,0,ELLISSLR_UNIT1,4.065,0.0
2025-11-05,0,EGROVESL_UNIT1,5.475,0.0
2025-11-05,0,ESTONIAN_SOLAR1,4.42,0.0
2025-11-05,0,ESTONIAN_SOLAR2,5.72,0.0
2025-11-05,0,EUNICE_PV1,9.48,0.0
2025-11-05,0,EUNICE_PV2,11.855,0.0
2025-11-05,0,FENCESLR_SOLAR1,6.945,0.0
2025-11-05,0,FENCESLR_SOLAR2,4.9,0.0
2025-11-05,0,FIFTHGS1_FGSOLAR1,0.34,0.0
2025-11-05,0,FIVEWSLR_UNIT1,0.0,9.72
2025-11-05,0,FIVEWSLR_UNIT2,0.0,6.35
2025-11-05,0,FWLR_SLR_UNIT1,7.625,0.0
2025-11-05,0,FRFWS_FAIRFIELD,0.2,0.0
2025-11-05,0,FRYE_SLR_UNIT1,0.0,12.545
2025-11-05,0,FRYE_SLR_UNIT2,0.0,12.555
2025-11-05,0,HOVEY_UNIT1,1.1,0.0
2025-11-05,0,BOOTLEG_UNIT1,6.3,0.0
2025-11-05,0,GALLOWAY_SOLAR1,0.0,12.5
2025-11-05,0,GALLOWAY_SOLAR2,0.0,5.555
2025-11-05,0,19599_1_GOLD_SPIKE,0.065,0.0
2025-11-05,0,19599_2_GOLD_SPIKE,0.04,0.0
