Bus ID,Bus Name,Sub Name,BaseKV,Bus Type,MW Load,MVAR Load,Area,Sub Area,Zone,lat,lng,osm_id,is_split
737,OSM_737,SPL_737,345.0,PQ,0.0,0.0,3,3,C,43.45285,-76.52911,,True
738,OSM_738,SPL_738,345.0,PQ,0.0,0.0,3,3,C,43.3776,-76.45223,,True
739,OSM_739,SPL_739,345.0,PQ,0.0,0.0,3,3,C,43.0223,-75.11286,,True
740,OSM_740,SPL_740,345.0,PQ,0.0,0.0,3,3,C,43.17276,-75.22075,,True
741,OSM_741,SPL_741,345.0,PQ,0.0,0.0,3,3,C,42.99005,-75.02873,,True
742,OSM_742,SPL_742,230.0,PQ,0.0,0.0,3,3,C,42.13581,-75.98394,,True
743,OSM_743,SPL_743,115.0,PQ,0.0,0.0,1,1,A,42.10518,-77.96722,,True
744,OSM_744,SPL_744,115.0,PQ,0.0,0.0,3,3,C,42.92663,-76.59838,,True
745,OSM_745,SPL_745,115.0,PQ,0.0,0.0,1,1,A,42.08448,-78.94984,,True
746,OSM_746,SPL_746,115.0,PQ,0.0,0.0,1,1,A,42.50614,-78.49335,,True
747,OSM_747,SPL_747,115.0,PQ,0.0,0.0,1,1,A,42.07325,-78.38578,,True
748,OSM_748,SPL_748,115.0,PQ,0.0,0.0,1,1,A,42.14516,-78.7073,,True
749,OSM_749,SPL_749,230.0,PQ,0.0,0.0,1,1,A,42.47448,-79.35479,,True
750,OSM_750,SPL_750,115.0,PQ,0.0,0.0,1,1,A,42.11164,-79.20442,,True
751,OSM_751,SPL_751,230.0,PQ,0.0,0.0,2,2,B,42.68256,-77.92674,,True
752,OSM_752,SPL_752,115.0,PQ,0.0,0.0,3,3,C,42.51109,-76.42863,,True
753,OSM_753,SPL_753,115.0,PQ,0.0,0.0,1,1,A,42.5071,-78.48819,,True
755,OSM_755,SPL_755,230.0,PQ,0.0,0.0,1,1,A,42.55943,-79.09574,,True
756,OSM_756,SPL_756,230.0,PQ,0.0,0.0,1,1,A,42.45938,-79.32251,,True
757,OSM_757,SPL_757,115.0,PQ,0.0,0.0,1,1,A,42.46866,-79.34717,,True
760,OSM_760,SPL_760,115.0,PQ,0.0,0.0,1,1,A,42.08671,-79.20279,,True
761,OSM_761,SPL_761,230.0,PQ,0.0,0.0,2,2,B,42.69707,-77.9606,,True
762,OSM_762,SPL_762,230.0,PQ,0.0,0.0,2,2,B,42.10717,-76.78073,,True
763,OSM_763,SPL_763,115.0,PQ,0.0,0.0,3,3,C,42.47374,-76.40058,,True
764,OSM_764,SPL_764,115.0,PQ,0.0,0.0,3,3,C,42.78845,-76.10956,,True
765,OSM_765,SPL_765,115.0,PQ,0.0,0.0,1,1,A,42.26005,-78.6416,,True
766,OSM_766,SPL_766,115.0,PQ,0.0,0.0,3,3,C,42.09557,-76.08619,,True
767,OSM_767,SPL_767,115.0,PQ,0.0,0.0,1,1,A,42.52226,-78.49185,,True
768,OSM_768,SPL_768,115.0,PQ,0.0,0.0,1,1,A,42.52545,-78.49096,,True
769,OSM_769,SPL_769,115.0,PQ,0.0,0.0,1,1,A,42.50758,-78.49325,,True
770,OSM_770,SPL_770,115.0,PQ,0.0,0.0,6,6,F,42.25825,-73.85564,,True
771,OSM_771,SPL_771,115.0,PQ,0.0,0.0,6,6,F,42.73567,-73.62665,,True
772,OSM_772,SPL_772,115.0,PQ,0.0,0.0,6,6,F,42.59077,-73.82694,,True
773,OSM_773,SPL_773,115.0,PQ,0.0,0.0,6,6,F,42.61474,-73.71573,,True
774,OSM_774,SPL_774,115.0,PQ,0.0,0.0,5,5,E,42.40151,-74.62873,,True
775,OSM_775,SPL_775,115.0,PQ,0.0,0.0,6,6,F,42.30655,-74.42975,,True
776,OSM_776,SPL_776,115.0,PQ,0.0,0.0,7,7,G,41.66791,-74.76045,,True
778,OSM_778,SPL_778,138.0,PQ,0.0,0.0,7,7,G,41.1136,-74.034,,True
781,OSM_781,SPL_781,138.0,PQ,0.0,0.0,7,7,G,40.95486,-73.85566,,True
782,OSM_782,SPL_782,115.0,PQ,0.0,0.0,6,6,F,42.684,-73.72765,,True
785,OSM_785,SPL_785,115.0,PQ,0.0,0.0,6,6,F,42.59369,-73.86414,,True
786,OSM_786,SPL_786,115.0,PQ,0.0,0.0,6,6,F,42.57661,-73.86377,,True
787,OSM_787,SPL_787,115.0,PQ,0.0,0.0,6,6,F,42.60713,-73.90168,,True
788,OSM_788,SPL_788,115.0,PQ,0.0,0.0,6,6,F,42.59135,-73.83099,,True
789,OSM_789,SPL_789,115.0,PQ,0.0,0.0,6,6,F,42.60502,-73.88621,,True
790,OSM_790,SPL_790,115.0,PQ,0.0,0.0,7,7,G,41.40969,-73.63563,,True
791,OSM_791,SPL_791,115.0,PQ,0.0,0.0,6,6,F,42.72492,-73.72219,,True
792,OSM_792,SPL_792,115.0,PQ,0.0,0.0,6,6,F,42.68788,-73.72345,,True
793,OSM_793,SPL_793,115.0,PQ,0.0,0.0,6,6,F,42.66026,-73.82751,,True
797,OSM_797,SPL_797,115.0,PQ,0.0,0.0,6,6,F,42.61302,-73.71331,,True
800,OSM_800,SPL_800,115.0,PQ,0.0,0.0,6,6,F,42.55431,-73.72488,,True
801,OSM_801,SPL_801,138.0,PQ,0.0,0.0,7,7,G,41.14828,-74.1513,,True
802,OSM_802,SPL_802,138.0,PQ,0.0,0.0,7,7,G,41.13135,-74.15818,,True
804,OSM_804,SPL_804,115.0,PQ,0.0,0.0,7,7,G,41.29691,-73.68319,,True
805,OSM_805,SPL_805,115.0,PQ,0.0,0.0,6,6,F,42.61376,-73.71559,,True
806,OSM_806,SPL_806,115.0,PQ,0.0,0.0,7,7,G,41.53416,-74.17822,,True
807,OSM_807,SPL_807,115.0,PQ,0.0,0.0,7,7,G,41.52545,-73.91143,,True
808,OSM_808,SPL_808,115.0,PQ,0.0,0.0,7,7,G,41.53117,-74.15506,,True
809,OSM_809,SPL_809,115.0,PQ,0.0,0.0,6,6,F,42.25714,-73.82397,,True
811,OSM_811,SPL_811,138.0,PQ,0.0,0.0,7,7,G,41.30922,-74.25985,,True
812,OSM_812,SPL_812,115.0,PQ,0.0,0.0,6,6,F,42.60475,-73.79893,,True
813,OSM_813,SPL_813,115.0,PQ,0.0,0.0,6,6,F,42.60834,-73.71424,,True
814,OSM_814,SPL_814,115.0,PQ,0.0,0.0,1,1,A,43.1463,-78.50137,,True
815,OSM_815,SPL_815,115.0,PQ,0.0,0.0,1,1,A,43.02389,-78.95244,,True
816,OSM_816,SPL_816,115.0,PQ,0.0,0.0,3,3,C,43.1965,-76.17111,,True
817,OSM_817,SPL_817,115.0,PQ,0.0,0.0,3,3,C,43.37651,-76.48853,,True
818,OSM_818,SPL_818,115.0,PQ,0.0,0.0,2,2,B,43.16505,-77.90167,,True
819,OSM_819,SPL_819,115.0,PQ,0.0,0.0,2,2,B,43.09909,-77.64749,,True
820,OSM_820,SPL_820,115.0,PQ,0.0,0.0,2,2,B,43.09941,-77.65079,,True
821,OSM_821,SPL_821,115.0,PQ,0.0,0.0,1,1,A,42.97031,-78.90426,,True
822,OSM_822,SPL_822,115.0,PQ,0.0,0.0,1,1,A,42.97563,-78.91271,,True
824,OSM_824,SPL_824,115.0,PQ,0.0,0.0,1,1,A,43.16292,-78.73173,,True
825,OSM_825,SPL_825,115.0,PQ,0.0,0.0,1,1,A,43.04072,-78.46939,,True
826,OSM_826,SPL_826,115.0,PQ,0.0,0.0,2,2,B,42.99399,-78.24422,,True
827,OSM_827,SPL_827,230.0,PQ,0.0,0.0,1,1,A,43.12111,-79.01449,,True
828,OSM_828,SPL_828,230.0,PQ,0.0,0.0,1,1,A,43.10011,-79.01011,,True
829,OSM_829,SPL_829,115.0,PQ,0.0,0.0,1,1,A,43.12043,-79.01331,,True
830,OSM_830,SPL_830,230.0,PQ,0.0,0.0,1,1,A,43.11991,-79.01866,,True
831,OSM_831,SPL_831,115.0,PQ,0.0,0.0,1,1,A,43.14289,-78.9732,,True
832,OSM_832,SPL_832,115.0,PQ,0.0,0.0,1,1,A,43.14249,-78.97464,,True
833,OSM_833,SPL_833,115.0,PQ,0.0,0.0,2,2,B,43.06271,-78.28183,,True
834,OSM_834,SPL_834,115.0,PQ,0.0,0.0,2,2,B,43.09825,-77.64847,,True
835,OSM_835,SPL_835,115.0,PQ,0.0,0.0,2,2,B,43.09851,-77.64825,,True
836,OSM_836,SPL_836,115.0,PQ,0.0,0.0,2,2,B,43.09215,-77.6131,,True
837,OSM_837,SPL_837,115.0,PQ,0.0,0.0,2,2,B,43.09259,-77.6086,,True
839,OSM_839,SPL_839,115.0,PQ,0.0,0.0,1,1,A,42.99591,-78.80381,,True
840,OSM_840,SPL_840,115.0,PQ,0.0,0.0,1,1,A,42.9925,-78.91043,,True
841,OSM_841,SPL_841,115.0,PQ,0.0,0.0,1,1,A,43.04744,-78.85726,,True
843,OSM_843,SPL_843,115.0,PQ,0.0,0.0,1,1,A,42.9725,-78.9301,,True
844,OSM_844,SPL_844,115.0,PQ,0.0,0.0,1,1,A,42.97813,-78.9144,,True
845,OSM_845,SPL_845,115.0,PQ,0.0,0.0,1,1,A,42.96949,-78.89117,,True
847,OSM_847,SPL_847,230.0,PQ,0.0,0.0,1,1,A,42.97646,-78.92342,,True
848,OSM_848,SPL_848,115.0,PQ,0.0,0.0,1,1,A,42.91704,-78.76873,,True
849,OSM_849,SPL_849,115.0,PQ,0.0,0.0,1,1,A,42.89241,-78.76872,,True
850,OSM_850,SPL_850,115.0,PQ,0.0,0.0,2,2,B,43.05501,-77.67005,,True
851,OSM_851,SPL_851,115.0,PQ,0.0,0.0,1,1,A,43.08227,-78.92562,,True
852,OSM_852,SPL_852,115.0,PQ,0.0,0.0,1,1,A,43.09812,-79.00587,,True
853,OSM_853,SPL_853,230.0,PQ,0.0,0.0,1,1,A,42.85071,-78.76483,,True
854,OSM_854,SPL_854,230.0,PQ,0.0,0.0,1,1,A,42.81292,-78.61031,,True
855,OSM_855,SPL_855,115.0,PQ,0.0,0.0,1,1,A,42.80332,-78.8312,,True
856,OSM_856,SPL_856,115.0,PQ,0.0,0.0,1,1,A,42.82428,-78.83727,,True
857,OSM_857,SPL_857,115.0,PQ,0.0,0.0,1,1,A,42.83418,-78.83953,,True
858,OSM_858,SPL_858,115.0,PQ,0.0,0.0,1,1,A,42.85096,-78.76717,,True
859,OSM_859,SPL_859,115.0,PQ,0.0,0.0,1,1,A,42.85052,-78.77226,,True
860,OSM_860,SPL_860,115.0,PQ,0.0,0.0,2,2,B,43.09191,-77.6278,,True
861,OSM_861,SPL_861,115.0,PQ,0.0,0.0,2,2,B,43.08412,-77.51057,,True
862,OSM_862,SPL_862,115.0,PQ,0.0,0.0,2,2,B,43.08788,-77.49975,,True
863,OSM_863,SPL_863,115.0,PQ,0.0,0.0,2,2,B,43.08702,-77.4375,,True
864,OSM_864,SPL_864,115.0,PQ,0.0,0.0,2,2,B,43.08402,-77.5118,,True
865,OSM_865,SPL_865,115.0,PQ,0.0,0.0,2,2,B,43.22574,-77.32796,,True
866,OSM_866,SPL_866,115.0,PQ,0.0,0.0,2,2,B,43.08254,-77.33032,,True
867,OSM_867,SPL_867,115.0,PQ,0.0,0.0,2,2,B,43.05356,-77.38191,,True
868,OSM_868,SPL_868,115.0,PQ,0.0,0.0,2,2,B,42.94127,-76.96252,,True
869,OSM_869,SPL_869,115.0,PQ,0.0,0.0,2,2,B,42.94665,-76.77587,,True
870,OSM_870,SPL_870,115.0,PQ,0.0,0.0,3,3,C,43.01123,-76.57994,,True
871,OSM_871,SPL_871,115.0,PQ,0.0,0.0,3,3,C,43.0411,-76.39026,,True
872,OSM_872,SPL_872,115.0,PQ,0.0,0.0,3,3,C,42.95509,-76.57661,,True
873,OSM_873,SPL_873,115.0,PQ,0.0,0.0,3,3,C,43.02107,-76.46152,,True
874,OSM_874,SPL_874,115.0,PQ,0.0,0.0,3,3,C,43.04104,-76.38579,,True
875,OSM_875,SPL_875,115.0,PQ,0.0,0.0,2,2,B,43.26892,-77.31121,,True
876,OSM_876,SPL_876,115.0,PQ,0.0,0.0,3,3,C,43.10498,-76.26293,,True
879,OSM_879,SPL_879,115.0,PQ,0.0,0.0,3,3,C,42.97473,-76.1167,,True
880,OSM_880,SPL_880,115.0,PQ,0.0,0.0,3,3,C,43.0048,-76.12652,,True
881,OSM_881,SPL_881,115.0,PQ,0.0,0.0,1,1,A,43.11633,-79.00653,,True
882,OSM_882,SPL_882,115.0,PQ,0.0,0.0,1,1,A,43.12298,-79.01878,,True
883,OSM_883,SPL_883,230.0,PQ,0.0,0.0,1,1,A,43.12107,-79.01681,,True
884,OSM_884,SPL_884,115.0,PQ,0.0,0.0,3,3,C,43.4654,-76.38314,,True
886,OSM_886,SPL_886,115.0,PQ,0.0,0.0,3,3,C,43.19155,-76.17396,,True
887,OSM_887,SPL_887,115.0,PQ,0.0,0.0,3,3,C,43.15241,-76.18941,,True
888,OSM_888,SPL_888,230.0,PQ,0.0,0.0,1,1,A,43.13701,-78.71535,,True
890,OSM_890,SPL_890,115.0,PQ,0.0,0.0,1,1,A,43.08256,-79.01544,,True
892,OSM_892,SPL_892,115.0,PQ,0.0,0.0,3,3,C,43.09484,-76.06739,,True
893,OSM_893,SPL_893,115.0,PQ,0.0,0.0,3,3,C,43.4621,-76.40125,,True
894,OSM_894,SPL_894,115.0,PQ,0.0,0.0,3,3,C,43.45006,-76.48155,,True
895,OSM_895,SPL_895,115.0,PQ,0.0,0.0,3,3,C,43.52342,-75.97154,,True
896,OSM_896,SPL_896,115.0,PQ,0.0,0.0,3,3,C,43.15822,-76.10386,,True
897,OSM_897,SPL_897,115.0,PQ,0.0,0.0,3,3,C,43.09361,-75.75185,,True
898,OSM_898,SPL_898,115.0,PQ,0.0,0.0,2,2,B,43.22291,-77.38824,,True
899,OSM_899,SPL_899,115.0,PQ,0.0,0.0,3,3,C,43.12622,-76.19609,,True
901,OSM_901,SPL_901,115.0,PQ,0.0,0.0,1,1,A,42.9558,-78.89351,,True
902,OSM_902,SPL_902,115.0,PQ,0.0,0.0,2,2,B,43.09725,-77.64679,,True
904,OSM_904,SPL_904,115.0,PQ,0.0,0.0,1,1,A,43.15198,-79.02085,,True
906,OSM_906,SPL_906,115.0,PQ,0.0,0.0,3,3,C,43.0608,-76.08161,,True
907,OSM_907,SPL_907,115.0,PQ,0.0,0.0,2,2,B,43.0921,-77.63655,,True
908,OSM_908,SPL_908,115.0,PQ,0.0,0.0,4,4,D,44.00018,-75.81175,,True
909,OSM_909,SPL_909,115.0,PQ,0.0,0.0,4,4,D,43.99991,-75.7776,,True
910,OSM_910,SPL_910,115.0,PQ,0.0,0.0,3,3,C,43.19645,-76.16799,,True
911,OSM_911,SPL_911,115.0,PQ,0.0,0.0,3,3,C,43.00887,-76.12717,,True
912,OSM_912,SPL_912,115.0,PQ,0.0,0.0,1,1,A,42.9739,-78.93245,,True
913,OSM_913,SPL_913,115.0,PQ,0.0,0.0,1,1,A,42.9917,-78.91203,,True
914,OSM_914,SPL_914,115.0,PQ,0.0,0.0,1,1,A,42.9052,-78.76859,,True
915,OSM_915,SPL_915,115.0,PQ,0.0,0.0,2,2,B,43.08532,-78.40456,,True
916,OSM_916,SPL_916,115.0,PQ,0.0,0.0,4,4,D,43.09879,-73.55083,,True
917,OSM_917,SPL_917,115.0,PQ,0.0,0.0,5,5,E,43.31438,-73.89134,,True
918,OSM_918,SPL_918,115.0,PQ,0.0,0.0,6,6,F,42.77022,-73.76699,,True
919,OSM_919,SPL_919,115.0,PQ,0.0,0.0,4,4,D,43.10199,-73.55245,,True
920,OSM_920,SPL_920,115.0,PQ,0.0,0.0,4,4,D,44.58482,-74.95832,,True
922,OSM_922,SPL_922,115.0,PQ,0.0,0.0,4,4,D,44.52159,-75.18141,,True
923,OSM_923,SPL_923,115.0,PQ,0.0,0.0,4,4,D,44.70333,-73.59552,,True
924,OSM_924,SPL_924,115.0,PQ,0.0,0.0,4,4,D,44.86184,-74.12749,,True
925,OSM_925,SPL_925,115.0,PQ,0.0,0.0,5,5,E,43.01959,-74.73887,,True
926,OSM_926,SPL_926,115.0,PQ,0.0,0.0,4,4,D,43.989,-75.58241,,True
927,OSM_927,SPL_927,115.0,PQ,0.0,0.0,4,4,D,43.78708,-75.47613,,True
928,OSM_928,SPL_928,115.0,PQ,0.0,0.0,5,5,E,43.02397,-74.73869,,True
929,OSM_929,SPL_929,115.0,PQ,0.0,0.0,3,3,C,43.12809,-75.34571,,True
930,OSM_930,SPL_930,115.0,PQ,0.0,0.0,4,4,D,43.48191,-73.77552,,True
931,OSM_931,SPL_931,115.0,PQ,0.0,0.0,4,4,D,43.3205,-73.59648,,True
932,OSM_932,SPL_932,230.0,PQ,0.0,0.0,4,4,D,44.97705,-74.80134,,True
936,OSM_936,SPL_936,115.0,PQ,0.0,0.0,5,5,E,42.82777,-73.99646,,True
937,OSM_937,SPL_937,115.0,PQ,0.0,0.0,5,5,E,42.8411,-73.88148,,True
938,OSM_938,SPL_938,115.0,PQ,0.0,0.0,5,5,E,42.8026,-73.84244,,True
939,OSM_939,SPL_939,115.0,PQ,0.0,0.0,4,4,D,44.97854,-73.43022,,True
940,OSM_940,SPL_940,115.0,PQ,0.0,0.0,5,5,E,42.96727,-73.74815,,True
941,OSM_941,SPL_941,115.0,PQ,0.0,0.0,3,3,C,43.06846,-75.05191,,True
942,OSM_942,SPL_942,115.0,PQ,0.0,0.0,3,3,C,43.14265,-75.2692,,True
943,OSM_943,SPL_943,115.0,PQ,0.0,0.0,3,3,C,43.15294,-75.22652,,True
944,OSM_944,SPL_944,115.0,PQ,0.0,0.0,4,4,D,42.99086,-74.40492,,True
946,OSM_946,SPL_946,115.0,PQ,0.0,0.0,5,5,E,42.94444,-74.14896,,True
947,OSM_947,SPL_947,115.0,PQ,0.0,0.0,5,5,E,42.82477,-74.00122,,True
948,OSM_948,SPL_948,115.0,PQ,0.0,0.0,4,4,D,44.58343,-74.95739,,True
949,OSM_949,SPL_949,115.0,PQ,0.0,0.0,6,6,F,42.79233,-73.63747,,True
950,OSM_950,SPL_950,115.0,PQ,0.0,0.0,3,3,C,43.09412,-75.74764,,True
952,OSM_952,SPL_952,115.0,PQ,0.0,0.0,3,3,C,43.12924,-75.3419,,True
955,OSM_955,SPL_955,115.0,PQ,0.0,0.0,4,4,D,42.98395,-74.18275,,True
956,OSM_956,SPL_956,115.0,PQ,0.0,0.0,5,5,E,43.30585,-73.59856,,True
957,OSM_957,SPL_957,115.0,PQ,0.0,0.0,4,4,D,43.3069,-73.61463,,True
958,OSM_958,SPL_958,115.0,PQ,0.0,0.0,4,4,D,43.3052,-73.62726,,True
959,OSM_959,SPL_959,115.0,PQ,0.0,0.0,6,6,F,42.89766,-73.61232,,True
960,OSM_960,SPL_960,115.0,PQ,0.0,0.0,4,4,D,43.99772,-75.63877,,True
961,OSM_961,SPL_961,115.0,PQ,0.0,0.0,4,4,D,43.99046,-75.58576,,True
962,OSM_962,SPL_962,115.0,PQ,0.0,0.0,4,4,D,44.58411,-74.95891,,True
963,OSM_963,SPL_963,115.0,PQ,0.0,0.0,4,4,D,44.57885,-74.95656,,True
964,OSM_964,SPL_964,115.0,PQ,0.0,0.0,3,3,C,43.05512,-74.9677,,True
965,OSM_965,SPL_965,115.0,PQ,0.0,0.0,3,3,C,43.06042,-74.90205,,True
966,OSM_966,SPL_966,115.0,PQ,0.0,0.0,3,3,C,43.06076,-74.89758,,True
