Date,Hour,FixedCosts,VariableCosts,LoadShedding,OverGeneration,AvailableReserves,ReserveShortfall,RenewablesUsed,RenewablesAvailable,RenewablesCurtailment,Demand,Price,Number on/offs,Sum on/off ramps,Sum nominal ramps
2024-01-08,0,170616.83,47084.3584,0.0,0.0,7970.4452,0.0,28776.6844,30761.5563,1984.8719,41213.4392,5.2823,406,0.0,2567.2148
2024-01-08,1,168113.63,37636.5439,0.0,0.0,8261.955,0.0,28585.3117,30417.0137,1831.702,40432.5567,5.0887,1,0.0,500.1098
2024-01-08,2,165803.63,33593.6898,0.0,0.0,8262.2732,0.0,28533.7892,30477.8154,1944.0262,40105.716,4.9718,1,0.0,609.5018
2024-01-08,3,165803.63,34694.5963,0.0,0.0,8187.1329,0.0,28601.0518,30307.5711,1706.5193,40248.1189,4.9816,0,0.0,727.1797
2024-01-08,4,174065.03,42187.7512,0.0,0.0,7766.2369,0.0,28552.8004,30153.5391,1600.7387,40915.8135,5.2853,5,295.05,420.8961
2024-01-08,5,202400.75,60741.6897,0.0,0.0,7554.7472,0.0,28617.6734,30096.7968,1479.1234,42892.6162,6.1349,21,1011.9899999999999,1116.417
2024-01-08,6,217075.55,109397.7907,0.0,0.0,8131.3594,0.0,29054.4408,30190.0216,1135.5808,45638.1814,7.1535,8,524.1,2544.6842
2024-01-08,7,217075.55,138996.3652,0.0,0.0,8213.7806,0.0,29302.1158,30408.9064,1106.7906,47026.3352,7.5718,0,0.0,1471.9943
2024-01-08,8,217075.55,143870.5777,0.0,0.0,8018.8121,0.0,29301.0509,30313.1115,1012.0606,47220.2388,7.6439,0,0.0,817.8099
2024-01-08,9,217075.55,123011.0736,0.0,0.0,8840.8992,0.0,30288.4888,31389.0282,1100.5394,47385.5896,7.177,0,0.0,1405.9256
2024-01-08,10,205171.91,94754.623,0.0,0.0,8824.1874,0.0,31863.1986,33867.2633,2004.0647,47559.9112,6.3063,6,0.0,2153.2658
2024-01-08,11,200929.07,88371.8104,0.0,0.0,8892.205,0.0,32761.3251,35101.5214,2340.1963,47884.9201,6.0416,2,0.0,624.2735
2024-01-08,12,200929.07,66250.6909,0.0,0.0,9796.9921,0.0,33628.9784,36470.2046,2841.2262,47847.7863,5.584,0,0.0,1453.4867
2024-01-08,13,199258.31,72449.3627,0.0,0.0,9401.8906,0.0,33076.6068,35493.2402,2416.6334,47491.6162,5.7212,1,0.0,1537.4714
2024-01-08,14,199258.31,69951.3581,0.0,0.0,9485.2928,0.0,32797.8912,35078.7814,2280.8902,47129.4984,5.7121,0,0.0,191.8988
2024-01-08,15,199258.31,63164.5684,0.0,0.0,9603.7693,0.0,32885.0391,35037.5712,2152.5321,47098.1698,5.5718,0,0.0,1121.2742
2024-01-08,16,201761.51,62147.6865,0.0,0.0,9597.9473,0.0,33124.2985,34996.3974,1872.0989,47432.6512,5.5639,1,89.4,1087.9204
2024-01-08,17,217220.27,113822.2585,0.0,0.0,7895.8071,0.0,31812.0121,32669.9477,857.9356,48622.495,6.8084,4,591.3900000000001,2093.1329
2024-01-08,18,220833.95,204441.1944,0.0,0.0,6507.8161,1001.264,30658.6902,30904.4929,245.8027,50060.5341,8.4952,2,129.06,7329.7365
2024-01-08,19,220833.95,214266.7756,0.0,0.0,6449.3217,1042.4436,30183.6235,30365.8061,182.1826,49945.1018,8.7116,0,0.0,1961.5672
2024-01-08,20,220833.95,211581.2693,0.0,0.0,6548.4774,935.5004,30230.8628,30382.0198,151.157,49893.1854,8.6668,0,0.0,248.3742
2024-01-08,21,220833.95,195551.6584,0.0,0.0,6952.2018,410.8921,29828.6943,29828.6943,0.0,49087.2925,8.4826,0,0.0,1034.6211
2024-01-08,22,217220.27,156718.1511,0.0,0.0,7351.4941,0.0,29201.9867,29549.5776,347.5909,47631.0926,7.8507,2,0.0,6426.2721
2024-01-08,23,202590.83,133959.7262,0.0,0.0,6994.2662,0.0,29398.9156,30153.5391,754.6235,46443.6494,7.2464,14,0.0,2495.3079
