Bus ID,Bus Name,Sub Name,BaseKV,Bus Type,MW Load,MVAR Load,Area,Sub Area,Zone,lat,lng,osm_id,is_split
54,Executive_Parkway_Substation,EXECUTIVE PARKWAY SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,32.75166,-97.07414,736496853.0,False
55,Bergheim_Substation,BERGHEIM SUBSTATION,345.0,PQ,0.0,0.0,3,3,SOUTH,29.79013,-98.52769,689172361.0,False
57,Martinez_Substation,MARTINEZ SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.45061,-98.32232,675054239.0,False
58,Bordas_II_Substation,BORDAS II SUBSTATION,345.0,PQ,0.0,0.0,3,3,SOUTH,27.43943,-98.90668,674556780.0,False
59,Kings_Row_Substation,KINGS ROW SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,33.25006,-97.09884,666122274.0,False
60,Rafter_Substation,RAFTER SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.41708,-98.80624,639176169.0,False
61,Denison_Dam_Substation,DENISON DAM SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,33.81677,-96.56865,633619447.0,False
62,Corn_Trail_Switching_Station,CORN TRAIL SWITCHING STATION,345.0,PQ,0.0,0.0,1,1,NORTH,31.81883,-98.66382,632208850.0,False
63,Tater_Hill_Substation,TATER HILL SUBSTATION,345.0,PQ,0.0,0.0,1,1,NORTH,31.68432,-98.60377,632208845.0,False
64,Nacogdoches_Southwest_Substation,NACOGDOCHES SOUTHWEST SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.56758,-94.67882,632063659.0,False
65,Nacogdoches_Substation,NACOGDOCHES SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.60853,-94.6764,632063658.0,False
66,Nacogdoches_South_Substation,NACOGDOCHES SOUTH SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.57891,-94.63905,632063644.0,False
67,Chireno_Substation,CHIRENO SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.51964,-94.35217,632063639.0,False
68,Claytonville_Substation,CLAYTONVILLE SUBSTATION,345.0,PQ,0.0,0.0,4,4,WEST,32.62797,-100.54544,632013150.0,False
69,Wetsel_Substation,WETSEL SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,32.62946,-100.54701,632013131.0,False
70,Etoile_Substation,ETOILE SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.33648,-94.39783,631885593.0,False
73,Biomass_Substation,BIOMASS SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.36924,-94.73903,631186778.0,False
74,Diboll_Substation,DIBOLL SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.22456,-94.71646,631186764.0,False
75,Champion_Paper_Mill_Substation,CHAMPION PAPER MILL SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.35835,-94.67945,631186752.0,False
76,Herty_North_Switching_Station,HERTY NORTH SWITCHING STATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.41974,-94.67875,631186749.0,False
78,Crockett_Substation,CROCKETT SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.37078,-95.47703,630115202.0,False
80,Grapeland_Magnolia_Substation,GRAPELAND MAGNOLIA SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.46013,-95.68741,630115183.0,False
84,Temple_Inland_Substation,TEMPLE INLAND SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.38188,-94.86745,630115156.0,False
85,Centerville_I_45_Substation,CENTERVILLE I-45 SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.35218,-96.01663,629937956.0,False
86,Pleasant_Springs_Tap,PLEASANT SPRINGS TAP,138.0,PQ,0.0,0.0,1,1,NORTH,31.32937,-95.88879,629937941.0,False
87,Pleasant_Springs_Substation,PLEASANT SPRINGS SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.1749,-95.85259,629937938.0,False
88,Teague_Main_Substation,TEAGUE MAIN SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.64738,-96.29671,629783072.0,False
89,Olethea_Substation,OLETHEA SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.40082,-96.42652,629765381.0,False
90,Amerigas_Substation,AMERIGAS SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.35608,-96.16031,629765264.0,False
91,Butler_Substation,BUTLER SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.66542,-95.90613,629765259.0,False
92,Limestone_Substation,LIMESTONE SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.42194,-96.24625,629674945.0,False
93,Ridge_Substation,RIDGE SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.10489,-96.29459,629674903.0,False
94,Pomelo_Substation,POMELO SUBSTATION,345.0,PQ,0.0,0.0,3,3,SOUTH,26.44478,-98.47748,629307691.0,False
95,Moulton_South_Substation,MOULTON SOUTH SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.53115,-97.14045,629307265.0,False
96,Salt_Draw_Substation,SALT DRAW SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,31.33816,-103.50298,629281728.0,False
99,T_H_Wharton_Substation,T. H. WHARTON SUBSTATION,345.0,PQ,0.0,0.0,2,2,HOUSTON,29.93987,-95.532,586730852.0,False
100,Intermediate_Substation,INTERMEDIATE SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.60677,-95.44696,585787462.0,False
102,Orion_Substation,ORION SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.62874,-95.04513,585622298.0,False
103,Big_Bay_Substation,BIG BAY SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.62347,-95.04538,585622291.0,False
104,Alkane_Substation,ALKANE SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.68151,-95.02151,585622269.0,False
105,Sandy_Point_Substation,SANDY POINT SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.68004,-95.01184,585622259.0,False
106,Hunter_Substation,HUNTER SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.60152,-95.0145,585135212.0,False
107,Hanna_Substation,HANNA SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.5977,-95.03135,585135174.0,False
108,Mirage_Substation,MIRAGE SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.64605,-95.05363,585135019.0,False
109,Shore_Substation,SHORE SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.62312,-95.04194,585135009.0,False
110,McCabe_Substation,MCCABE SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.64326,-95.04051,585134998.0,False
111,Genoa_Substation,GENOA SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.62272,-95.1178,585023283.0,False
112,P_H_Robinson_Peaker_Substation,P. H. ROBINSON PEAKER SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.49159,-94.98456,583883548.0,False
113,Butler_Road_Substation,BUTLER ROAD SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.48898,-95.10952,583820976.0,False
114,South_Shore_Substation,SOUTH SHORE SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.51551,-95.04268,583820944.0,False
116,Fry_Road_Substation,FRY ROAD SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.9126,-95.72465,583417916.0,False
117,Meadow_Substation,MEADOW SUBSTATION,345.0,PQ,0.0,0.0,2,2,HOUSTON,29.46015,-95.25779,583408103.0,False
119,Arcola_Substation,ARCOLA SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.48922,-95.46674,582800668.0,False
120,Foster_Substation,FOSTER SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.70192,-95.84669,582452959.0,False
121,Prairie_View_Substation,PRAIRIE VIEW SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.08496,-95.9823,582229098.0,False
122,Waller_Substation,WALLER SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.04819,-95.92693,582229091.0,False
123,Seaway_Substation,SEAWAY SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.15603,-95.92642,582229084.0,False
124,Macedonia_Substation,MACEDONIA SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.15967,-95.81008,582229076.0,False
125,Green_Pastures_Wind_Substation,GREEN PASTURES WIND SUBSTATION,345.0,PQ,0.0,0.0,4,4,WEST,33.64465,-99.42083,581881665.0,False
126,Bruenning_s_Breeze_Substation,BRUENNING'S BREEZE SUBSTATION,345.0,PQ,0.0,0.0,3,3,SOUTH,26.52224,-97.65547,580746574.0,False
127,Santa_Cruz_Substation,SANTA CRUZ SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,27.58909,-97.53485,580232803.0,False
128,Fluvanna_Wind_1_Substation,FLUVANNA WIND 1 SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,32.88617,-101.09472,580070021.0,False
129,Dermott_Wind_Substation,DERMOTT WIND SUBSTATION,345.0,PQ,0.0,0.0,4,4,WEST,32.86387,-101.00965,580070020.0,False
132,Riggins_Substation,RIGGINS SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,31.05435,-102.85104,579695437.0,False
133,Lamesa_Solar_Substation,LAMESA SOLAR SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,32.71942,-101.93628,579678771.0,False
134,Splendora_Substation,SPLENDORA SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.21892,-95.13891,579500852.0,False
135,Facebook_Data_Center,FACEBOOK DATA CENTER,138.0,PQ,0.0,0.0,1,1,NORTH,32.98562,-97.26187,578383232.0,False
136,Johnstown_Substation,JOHNSTOWN SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.21482,-95.28713,574956165.0,False
137,Apollo_Substation,APOLLO SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.181,-95.1448,574956148.0,False
138,Marconi_Substation,MARCONI SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,26.09203,-97.39698,574668621.0,False
139,Springwood_Substation,SPRINGWOOD SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.08601,-95.44039,573442990.0,False
140,Deer_Lake_Substation,DEER LAKE SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.3113,-95.62547,573061008.0,False
141,Ponderosa_Substation,PONDEROSA SUBSTATION,230.0,PQ,0.0,0.0,2,2,HOUSTON,30.29933,-95.49294,573060963.0,False
142,Egypt_Substation,EGYPT SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.39217,-95.51516,573060934.0,False
143,Panorama_Substation,PANORAMA SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.37461,-95.51749,573060920.0,False
144,Woodhaven_Substation,WOODHAVEN SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.31961,-95.55625,573060900.0,False
146,Lacon_Substation,LACON SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.43777,-95.52249,573060808.0,False
147,Lewis_Creek_230_kV_Substation,LEWIS CREEK 230 KV SUBSTATION,230.0,PQ,0.0,0.0,2,2,HOUSTON,30.44002,-95.5203,573060803.0,False
148,LNG_Substation,LNG SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.44407,-95.52219,573060756.0,False
149,Peach_Creek_Substation,PEACH CREEK SUBSTATION,230.0,PQ,0.0,0.0,2,2,HOUSTON,30.41577,-95.32807,573060706.0,False
151,Crystal_Substation,CRYSTAL SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.32127,-95.38726,573060665.0,False
152,Forest_Substation,FOREST SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.20621,-95.44756,573060653.0,False
153,Mallard_Substation,MALLARD SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.266,-95.35189,573060627.0,False
154,Cedar_Hill_Substation,CEDAR HILL SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.22678,-95.40493,573060620.0,False
155,Jayhawker_Creek_Company_Substation,JAYHAWKER CREEK COMPANY SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.32238,-95.15875,573060619.0,False
156,Security_Substation,SECURITY SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,30.32204,-95.29501,573060618.0,False
157,Nacogdoches_North_Substation,NACOGDOCHES NORTH SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.65163,-94.65428,568570997.0,False
158,Huntington_Substation,HUNTINGTON SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.26895,-94.57437,567918954.0,False
159,Clear_Lake_Substation,CLEAR LAKE SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.60831,-95.12666,560817482.0,False
160,Lingleville_Substation,LINGLEVILLE SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,32.26079,-98.46839,527832011.0,False
161,Silver_Star_Wind_Substation,SILVER STAR WIND SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,32.33103,-98.46574,527832010.0,False
162,Flat_Creek_Switching_Station,FLAT CREEK SWITCHING STATION,138.0,PQ,0.0,0.0,1,1,NORTH,32.26511,-98.47454,527832008.0,False
163,Leon_Switching_Station,LEON SWITCHING STATION,138.0,PQ,0.0,0.0,4,4,WEST,32.37378,-98.76902,527832006.0,False
164,Jones_Creek_Substation,JONES CREEK SUBSTATION,345.0,PQ,0.0,0.0,2,2,HOUSTON,28.95742,-95.38098,522624368.0,False
167,Marine_Substation,MARINE SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,28.93339,-95.33979,522624172.0,False
168,Quintana_Substation,QUINTANA SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,28.93223,-95.31787,522624164.0,False
169,Cortez_Substation,CORTEZ SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,28.92476,-95.32408,522624084.0,False
170,BASF_Substation,BASF SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.00156,-95.39648,522624053.0,False
171,Copper_Substation,COPPER SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.00673,-95.40527,522624025.0,False
172,Retrieve_Substation,RETRIEVE SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,29.09984,-95.4928,522623813.0,False
173,McKinney_Street_Substation,MCKINNEY STREET SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,33.21408,-97.10284,522580188.0,False
174,Blue_Acre_Substation,BLUE ACRE SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,31.95796,-101.92657,521837735.0,False
175,Pronghorn_Substation,PRONGHORN SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,31.81762,-101.97335,521837705.0,False
177,Einstein_Substation,EINSTEIN SUBSTATION,345.0,PQ,0.0,0.0,4,4,WEST,31.76947,-101.52076,521497612.0,False
178,Camden_Substation,CAMDEN SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,28.98806,-95.35743,521377903.0,False
179,Franklins_Camp_Substation,FRANKLINS CAMP SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,28.92799,-95.56418,520652085.0,False
182,Bailey_Substation,BAILEY SUBSTATION,345.0,PQ,0.0,0.0,3,3,SOUTH,29.18544,-95.99252,520385257.0,False
183,Colorado_Bend_2_Substation,COLORADO BEND 2 SUBSTATION,345.0,PQ,0.0,0.0,3,3,SOUTH,29.28767,-96.06479,520385242.0,False
184,Colorado_Bend_Substation,COLORADO BEND SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.28898,-96.06905,520385215.0,False
185,Caney_Creek_Substation_185,CANEY CREEK SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.3247,-96.11868,520385199.0,False
186,Texas_Gulf_Sulfur_Substation,TEXAS GULF SULFUR SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.26386,-95.90053,520385182.0,False
187,Bryan_Substation,BRYAN SUBSTATION,138.0,PQ,0.0,0.0,2,2,HOUSTON,28.91954,-95.37617,520357289.0,False
188,Mockingbird_Substation,MOCKINGBIRD SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.70118,-96.57375,520313764.0,False
189,Nada_Substation,NADA SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.3921,-96.38714,520305269.0,False
190,Colorado_Substation,COLORADO SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.46711,-96.61992,520305149.0,False
191,Sheridan_Substation,SHERIDAN SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.4972,-96.66661,520305143.0,False
192,Rock_Island_Substation,ROCK ISLAND SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.55015,-96.53814,520305127.0,False
193,Aspermont_Substation,ASPERMONT SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,33.13962,-100.22628,519423456.0,False
194,Baker_Ranch_Substation,BAKER RANCH SUBSTATION,345.0,PQ,0.0,0.0,4,4,WEST,33.36992,-99.58928,519131267.0,False
195,Benjamin_Substation,BENJAMIN SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,33.58452,-99.80102,518902999.0,False
196,Putnam_Switching_Station,PUTNAM SWITCHING STATION,138.0,PQ,0.0,0.0,4,4,WEST,32.3835,-99.19411,518641237.0,False
197,Johnsville_Substation,JOHNSVILLE SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,32.12186,-97.94559,517717763.0,False
199,Stephenville_Substation,STEPHENVILLE SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,32.20526,-98.23286,517717756.0,False
200,Norfork_Substation,NORFORK SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,32.24306,-98.22363,517717698.0,False
201,Wright_Substation,WRIGHT SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,32.26291,-98.1911,517717696.0,False
202,Mesquite_Substation,MESQUITE SUBSTATION,345.0,PQ,0.0,0.0,4,4,WEST,32.62867,-99.54046,517461716.0,False
203,Post_Oak_Substation,POST OAK SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,32.54172,-99.53866,517461712.0,False
205,Fort_Phantom_Switchyard,FORT PHANTOM SWITCHYARD,138.0,PQ,0.0,0.0,4,4,WEST,32.5826,-99.68253,517461704.0,False
206,California_Creek_Substation,CALIFORNIA CREEK SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,33.07208,-99.55699,517461632.0,False
207,Paducah_Clare_Street_Substation,PADUCAH CLARE STREET SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,34.00523,-100.29934,516679310.0,False
208,Holder_Substation,HOLDER SUBSTATION,138.0,PQ,0.0,0.0,1,1,NORTH,31.91353,-98.97853,516664055.0,False
209,Potosi_Substation,POTOSI SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,32.32909,-99.62313,516467565.0,False
210,Estes_Station,ESTES STATION,138.0,PQ,0.0,0.0,4,4,WEST,32.36588,-99.52565,516467558.0,False
211,Vinson_Station,VINSON STATION,138.0,PQ,0.0,0.0,4,4,WEST,32.35952,-99.69999,516467538.0,False
212,Country_Club_Substation,COUNTRY CLUB SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,32.40217,-99.74309,516457769.0,False
213,Abilene_East_Substation,ABILENE EAST SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,32.45271,-99.69988,516457752.0,False
214,Maple_Street_Substation,MAPLE STREET SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,32.40419,-99.72576,516457715.0,False
215,Abilene_Aileen_Substation,ABILENE AILEEN SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,32.48869,-99.70026,516457702.0,False
216,Rainy_Creek_Substation,RAINY CREEK SUBSTATION,138.0,PQ,0.0,0.0,4,4,WEST,32.50234,-99.70087,516457694.0,False
217,Ricebird_Substation,RICEBIRD SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.23396,-96.27864,516225589.0,False
218,Lane_City_Pump_Substation,LANE CITY PUMP SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.19332,-96.0717,516225546.0,False
219,Magill_Substation,MAGILL SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.01229,-95.96925,515910318.0,False
220,Tenaris_Substation,TENARIS SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,28.99321,-95.91202,515910310.0,False
221,Red_Bluff_Substation,RED BLUFF SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,28.88631,-96.52496,515910302.0,False
222,Danevang_Substation,DANEVANG SUBSTATION,138.0,PQ,0.0,0.0,3,3,SOUTH,29.07806,-96.21532,515910293.0,False
